From Date,O3,Temperature,SO2,PM10,NO2,CO
2017-04-22 6:00:00,110.1599169921875,89.6,24.32889404296875,235.25,86.23,0.0
2017-04-22 9:00:00,110.16001037597655,89.6,24.330138244628905,333.75,74.7,0.0
2017-04-22 12:00:00,110.15999870300293,97.0,24.329982719421388,286.25,96.6,0.0
2017-04-22 15:00:00,110.16000016212465,103.3,24.33000216007233,276.5,88.9,0.0
2017-04-22 18:00:00,110.1599999797344,91.4,24.32999972999096,436.875,84.7,0.0
2017-04-22 21:00:00,110.1600000025332,89.6,24.330000033751126,220.75,143.7,0.0
2017-04-23 0:00:00,110.15999999968336,86.0,24.329999995781105,238.25,139.33,0.0
2017-04-23 3:00:00,110.1600000000396,78.8,24.33000000052736,326.25,72.5,0.0
2017-04-23 6:00:00,110.15999999999504,78.8,24.32999999993408,241.75,71.68,0.0
2017-04-23 9:00:00,78.12999999999938,89.6,32.36499999999176,101.25,61.27,0.0
2017-04-23 12:00:00,71.23,99.0,29.0,350.83,67.78,0.28
2017-04-23 15:00:00,99.74,104.2,25.32,197.38,61.4,0.3
2017-04-23 18:00:00,40.68,98.6,26.54,205.52,44.39,0.39
2017-04-23 21:00:00,21.56,95.0,29.6,332.54,94.68,1.02
2017-04-24 0:00:00,29.32,89.6,43.48,442.96,94.12,0.93
2017-04-24 3:00:00,38.88,82.4,34.65,451.72,45.4,0.64
2017-04-24 6:00:00,43.68,78.8,26.02,165.38,30.06,0.77
2017-04-24 9:00:00,39.54,87.8,33.58,194.5,47.4,1.62
2017-04-24 12:00:00,49.52,97.0,29.14,204.37,50.6,1.21
2017-04-24 15:00:00,67.42,100.4,25.1,245.33,50.68,1.08
2017-04-24 18:00:00,45.3,95.2,25.01,235.86,63.71,1.12
2017-04-24 21:00:00,33.38,89.75,33.48,260.67,97.52,1.43
2017-04-25 0:00:00,32.86,87.8,36.42,227.02,81.33,1.21
2017-04-25 3:00:00,57.26,82.4,46.7,180.58,56.85,0.61
2017-04-25 6:00:00,37.62,75.2,60.22,373.54,60.94,0.61
2017-04-25 9:00:00,41.0,87.8,66.22,351.69,78.42,0.67
2017-04-25 12:00:00,60.24,98.6,28.86,319.6,60.22,0.45
2017-04-25 15:00:00,73.66,100.6,26.68,498.47,47.6,0.41
2017-04-25 18:00:00,59.77,95.4,25.66,213.77,65.66,0.46
2017-04-25 21:00:00,23.78,89.6,38.06,341.28,123.56,1.24
2017-04-26 0:00:00,29.4,81.8,25.0,217.75,71.4,0.64
2017-04-26 3:00:00,38.84,80.6,27.99,121.41,52.03,0.48
2017-04-26 6:00:00,28.58,73.4,35.72,139.87,70.18,0.67
2017-04-26 9:00:00,37.4,87.8,37.21,233.15,79.2,0.65
2017-04-26 12:00:00,65.72,97.0,27.76,161.92,80.14,0.5
2017-04-26 15:00:00,61.04,100.6,27.72,165.35,63.89,0.68
2017-04-26 18:00:00,20.44,94.8,26.06,198.54,73.86,0.71
2017-04-26 21:00:00,17.73,87.8,27.05,195.03,93.84,0.9
2017-04-27 0:00:00,18.68,86.1,27.01,196.87,79.03,0.58
2017-04-27 3:00:00,26.31,82.5,33.3,265.58,85.16,0.96
2017-04-27 6:00:00,44.72,82.5,104.78,227.77,66.13,1.2
2017-04-27 9:00:00,24.55,87.9,25.0,381.64,69.13,0.48
2017-04-27 12:00:00,17.0,98.7,69.21,250.98,72.4,0.64
2017-04-27 15:00:00,82.64,99.0,34.64,197.28,61.17,0.7
2017-04-27 18:00:00,56.78,95.4,32.44,210.33,97.59,0.98
2017-04-27 21:00:00,17.69,91.4,29.53,422.39,83.55,0.82
2017-04-28 0:00:00,27.31,87.8,24.3,231.72,66.87,0.39
2017-04-28 3:00:00,25.9,86.0,82.56,177.06,71.18,0.89
2017-04-28 6:00:00,29.13,78.8,40.67,355.28,64.39,1.05
2017-04-28 9:00:00,24.76,91.2,48.05,352.21,69.19,0.88
2017-04-28 12:00:00,56.22,98.6,29.31,324.21,63.82,0.69
2017-04-28 15:00:00,56.18,100.6,28.94,315.11,62.06,0.98
2017-04-28 18:00:00,26.04,93.4,23.66,338.92,75.14,0.81
2017-04-28 21:00:00,20.08,87.8,46.28,207.22,74.62,0.98
2017-04-29 0:00:00,20.74,86.0,40.14,190.81,57.2,1.32
2017-04-29 3:00:00,22.23,80.6,42.95,228.24,76.11,1.12
2017-04-29 6:00:00,27.24,80.6,36.09,171.43,64.98,0.94
2017-04-29 9:00:00,35.25,89.6,90.5,369.38,91.73,1.52
2017-04-29 12:00:00,104.63,97.0,54.96,303.61,94.88,0.94
2017-04-29 15:00:00,77.26,102.2,48.23,276.22,77.22,0.59
2017-04-29 18:00:00,32.7,91.8,29.34,475.69,73.06,0.56
2017-04-29 21:00:00,80.77,87.8,65.26,394.95,121.51,1.93
2017-04-30 0:00:00,22.41,84.2,87.18,344.5,85.92,0.98
2017-04-30 3:00:00,35.16,80.6,35.85,214.28,60.02,0.61
2017-04-30 6:00:00,47.92,75.2,49.84,223.19,40.63,0.53
2017-04-30 9:00:00,79.63,84.2,79.72,335.77,52.12,0.56
2017-04-30 12:00:00,67.49,95.0,42.5,207.12,51.95,0.63
2017-04-30 15:00:00,91.52,100.4,25.65,165.8,44.58,0.61
2017-04-30 18:00:00,66.04,95.2,37.36,162.28,76.0,0.66
2017-04-30 21:00:00,102.4,91.4,54.07,287.5,94.53,1.16
2017-05-01 0:00:00,29.6,86.0,46.31,235.53,58.34,0.86
2017-05-01 3:00:00,34.54,80.6,67.26,145.75,39.93,0.67
2017-05-01 6:00:00,49.96,78.8,67.05,159.77,45.91,0.9
2017-05-01 9:00:00,35.72,89.8,89.22,221.83,57.2,0.82
2017-05-01 12:00:00,43.42,96.8,31.08,161.18,54.92,0.46
2017-05-01 15:00:00,60.21,100.2,25.84,130.67,59.67,0.6
2017-05-01 18:00:00,37.59,95.2,30.32,142.72,81.67,0.75
2017-05-01 21:00:00,49.32,87.8,73.74,386.19,130.87,2.39
2017-05-02 0:00:00,42.58,82.4,66.74,476.02,120.73,3.27
2017-05-02 3:00:00,36.15,80.6,23.3,423.01,84.3,1.61
2017-05-02 6:00:00,63.3,78.8,24.94,159.57,73.9,1.7
2017-05-02 9:00:00,24.42,95.0,77.88,376.21,177.63,1.64
2017-05-02 12:00:00,89.34,100.4,30.42,186.31,86.0,0.53
2017-05-02 15:00:00,92.32,104.0,35.39,164.35,68.05,0.61
2017-05-02 18:00:00,35.76,95.6,33.2,200.38,116.31,0.78
2017-05-02 21:00:00,69.54,91.4,59.68,585.28,161.12,2.01
2017-05-03 0:00:00,27.51,86.0,74.23,424.34,126.7,2.43
2017-05-03 3:00:00,32.4,82.4,63.78,384.47,112.63,1.23
2017-05-03 6:00:00,50.5,84.2,56.47,443.33,100.87,1.5
2017-05-03 9:00:00,31.36,89.8,94.75,430.81,129.55,0.78
2017-05-03 12:00:00,43.14,96.6,54.22,400.31,111.0,1.19
2017-05-03 15:00:00,72.99,101.0,28.8,185.82,58.7,0.74
2017-05-03 18:00:00,28.85,95.0,29.23,285.57,79.84,0.66
2017-05-03 21:00:00,55.48,89.6,54.9,246.85,91.75,0.97
2017-05-04 0:00:00,23.85,77.0,36.77,168.31,77.18,0.89
2017-05-04 3:00:00,58.56,82.4,36.92,133.28,63.41,0.64
2017-05-04 6:00:00,42.24,80.6,27.35,340.8,62.89,0.88
2017-05-04 9:00:00,32.44,87.8,52.43,406.1,72.04,0.9
2017-05-04 12:00:00,68.29,95.4,30.76,577.44,65.63,0.77
2017-05-04 15:00:00,60.56,102.0,28.83,243.64,58.36,0.52
2017-05-04 18:00:00,54.55,97.0,27.44,171.45,59.62,0.51
2017-05-04 21:00:00,26.11,93.2,38.76,257.25,93.5,1.66
2017-05-05 0:00:00,40.33,89.6,48.2,387.83,80.14,1.08
2017-05-05 3:00:00,53.38,84.2,52.16,683.58,62.12,0.82
2017-05-05 6:00:00,31.57,75.2,39.35,450.38,68.51,1.03
2017-05-05 9:00:00,31.98,91.4,73.96,728.5,94.56,1.06
2017-05-05 12:00:00,76.33,100.4,40.72,295.97,72.64,0.59
2017-05-05 15:00:00,63.95,104.0,30.78,293.71,68.6,0.61
2017-05-05 18:00:00,59.48,100.4,30.02,219.28,63.6,0.46
2017-05-05 21:00:00,20.5,95.0,42.86,317.6,97.35,1.88
2017-05-06 0:00:00,27.4,89.6,78.82,393.36,123.39,2.8
2017-05-06 3:00:00,33.38,84.2,68.82,358.78,75.48,1.41
2017-05-06 6:00:00,31.33,82.4,28.32,451.11,77.77,1.17
2017-05-06 9:00:00,25.68,93.2,77.76,462.17,102.6,1.34
2017-05-06 12:00:00,96.41,104.0,28.37,256.17,65.68,0.66
2017-05-06 15:00:00,103.71,107.8,37.84,195.31,69.2,0.59
2017-05-06 18:00:00,57.03,99.4,38.08,204.4,95.76,0.75
2017-05-06 21:00:00,24.33,95.0,54.25,572.33,118.26,2.75
2017-05-07 0:00:00,28.61,89.6,63.14,493.25,149.52,3.81
2017-05-07 3:00:00,33.04,80.6,29.53,431.33,107.49,2.55
2017-05-07 6:00:00,28.46,78.8,29.22,417.78,83.97,2.16
2017-05-07 9:00:00,19.11,95.2,72.22,521.17,97.64,1.52
2017-05-07 12:00:00,89.34,106.0,42.45,273.36,74.78,0.74
2017-05-07 15:00:00,99.68,111.2,34.8,215.6,68.14,1.04
2017-05-07 18:00:00,53.19,104.4,30.68,139.45,69.93,1.03
2017-05-07 21:00:00,23.62,100.4,60.34,625.0,99.29,3.74
2017-05-08 0:00:00,60.52,93.2,59.1,520.75,107.65,3.95
2017-05-08 3:00:00,20.62,89.6,34.32,376.3,61.6,0.83
2017-05-08 6:00:00,20.88,87.8,44.97,217.52,55.16,0.83
2017-05-08 9:00:00,29.51,95.2,68.63,307.75,59.11,1.3
2017-05-08 12:00:00,15.58,104.2,60.61,378.48,58.8,1.06
2017-05-08 15:00:00,14.0,109.2,67.38,343.45,70.4,0.77
2017-05-08 18:00:00,100.78,104.2,80.14,318.33,153.93,0.99
2017-05-08 21:00:00,26.22,96.8,43.91,587.71,207.28,2.22
2017-05-09 0:00:00,17.0,93.2,22.84,429.67,75.39,0.41
2017-05-09 3:00:00,54.12,89.6,38.98,244.39,62.68,0.54
2017-05-09 6:00:00,28.22,84.2,31.09,276.03,53.15,0.76
2017-05-09 9:00:00,30.76,91.6,34.08,385.83,53.13,0.67
2017-05-09 12:00:00,63.64,105.8,30.91,333.02,52.89,0.57
2017-05-09 15:00:00,73.88,108.0,31.3,214.72,62.5,0.48
2017-05-09 18:00:00,40.72,102.2,44.7,324.54,127.49,0.92
2017-05-09 21:00:00,46.4,95.0,50.15,427.22,70.15,0.74
2017-05-10 0:00:00,51.94,91.4,31.06,229.83,41.5,0.59
2017-05-10 3:00:00,48.86,86.0,40.86,164.72,41.63,0.55
2017-05-10 6:00:00,43.34,84.2,35.14,126.3,38.11,0.6
2017-05-10 9:00:00,48.34,89.6,32.45,183.25,49.33,0.64
2017-05-10 12:00:00,74.38,97.0,37.27,220.64,49.11,0.61
2017-05-10 15:00:00,97.6,103.8,37.38,205.22,45.14,0.57
2017-05-10 18:00:00,91.2,97.2,39.19,331.62,61.04,0.67
2017-05-10 21:00:00,38.97,86.0,31.5,513.03,52.06,0.57
2017-05-11 0:00:00,33.6,87.8,26.68,381.04,49.6,0.54
2017-05-11 3:00:00,44.33,87.8,42.56,250.26,38.65,0.52
2017-05-11 6:00:00,34.74,84.2,31.53,200.0,55.43,0.68
2017-05-11 9:00:00,44.94,89.8,41.74,282.92,59.18,0.9
2017-05-11 12:00:00,99.22,102.2,63.59,230.92,34.99,0.66
2017-05-11 15:00:00,100.99,106.2,43.8,172.14,46.62,0.57
2017-05-11 18:00:00,103.09,101.0,37.63,193.67,70.44,0.69
2017-05-11 21:00:00,65.3,98.6,61.37,459.93,112.45,1.87
2017-05-12 0:00:00,35.14,89.6,77.87,504.06,56.62,0.74
2017-05-12 3:00:00,26.1,89.6,35.68,555.21,43.14,0.63
2017-05-12 6:00:00,72.0,87.8,76.66,614.56,49.95,0.79
2017-05-12 9:00:00,30.54,93.2,48.94,724.83,59.28,0.88
2017-05-12 12:00:00,92.1,102.6,51.6,705.58,53.52,0.85
2017-05-12 15:00:00,105.48,106.0,62.47,275.5,64.1,0.66
2017-05-12 18:00:00,49.82,98.6,60.55,453.9,83.84,0.75
2017-05-12 21:00:00,101.86,93.2,115.83,357.66,139.98,1.36
2017-05-13 0:00:00,121.28,91.4,131.26,313.12,128.38,2.1
2017-05-13 3:00:00,50.0,87.8,58.73,435.82,105.85,2.0
2017-05-13 6:00:00,90.54,84.2,59.12,438.5,95.17,1.45
2017-05-13 9:00:00,55.85,93.6,77.2,506.62,111.61,1.01
2017-05-13 12:00:00,105.02,104.4,35.61,305.35,66.34,0.84
2017-05-13 15:00:00,62.66,106.4,36.34,282.06,66.85,0.65
2017-05-13 18:00:00,72.04,105.8,26.49,247.6,55.78,0.58
2017-05-13 21:00:00,22.76,100.4,41.6,275.98,86.17,1.2
2017-05-14 0:00:00,22.72,96.8,57.54,364.08,78.54,1.15
2017-05-14 3:00:00,29.98,87.8,46.27,287.82,56.6,0.97
2017-05-14 6:00:00,21.94,86.0,41.4,498.72,56.98,0.97
2017-05-14 9:00:00,35.93,98.6,56.14,450.73,91.06,0.97
2017-05-14 12:00:00,66.04,106.2,35.51,215.04,59.08,0.65
2017-05-14 15:00:00,44.15,111.2,28.75,271.36,57.98,0.53
2017-05-14 18:00:00,51.6,102.8,28.06,227.68,57.55,0.59
2017-05-14 21:00:00,21.72,100.4,37.86,356.05,111.96,1.56
2017-05-15 0:00:00,24.1,93.2,70.94,572.17,76.41,0.94
2017-05-15 3:00:00,21.34,89.6,71.47,611.48,59.8,0.82
2017-05-15 6:00:00,25.48,87.8,42.65,368.58,71.09,0.83
2017-05-15 9:00:00,23.54,98.6,25.15,289.82,51.03,0.41
2017-05-15 12:00:00,56.68,107.8,24.71,389.57,59.93,0.51
2017-05-15 15:00:00,50.38,114.8,25.63,143.57,52.0,0.41
2017-05-15 18:00:00,42.92,109.4,29.96,154.85,60.23,0.46
2017-05-15 21:00:00,58.15,95.0,116.35,419.8,129.18,1.05
2017-05-16 0:00:00,20.78,91.4,79.79,498.13,144.99,1.14
2017-05-16 3:00:00,36.34,91.4,40.06,312.72,51.27,0.68
2017-05-16 6:00:00,43.38,87.8,49.6,278.83,44.07,0.51
2017-05-16 9:00:00,50.42,93.2,35.72,777.38,36.44,0.37
2017-05-16 12:00:00,69.42,100.8,39.16,366.64,44.34,0.48
2017-05-16 15:00:00,89.32,106.2,39.33,255.62,49.58,0.44
2017-05-16 18:00:00,60.23,102.6,27.45,202.67,53.47,0.62
2017-05-16 21:00:00,39.61,96.8,44.11,297.27,63.81,0.76
2017-05-17 0:00:00,39.72,86.0,40.62,265.82,55.22,0.7
2017-05-17 3:00:00,45.43,89.6,36.36,159.45,44.22,0.49
2017-05-17 6:00:00,29.08,84.2,31.22,149.64,48.75,0.63
2017-05-17 9:00:00,40.64,85.8,33.38,218.98,50.17,0.53
2017-05-17 12:00:00,69.91,93.8,47.78,286.58,47.56,0.53
2017-05-17 15:00:00,109.51,98.4,36.4,253.72,56.33,0.47
2017-05-17 18:00:00,25.42,95.2,30.88,490.75,20.33,0.0
2017-05-17 21:00:00,39.83,91.4,62.22,377.0,46.93,0.0
2017-05-18 0:00:00,43.17,89.6,53.73,342.0,36.33,0.0
2017-05-18 3:00:00,43.58,86.0,58.09,346.75,19.07,0.0
2017-05-18 6:00:00,49.58,86.0,57.32,177.125,39.71,0.0
2017-05-18 9:00:00,35.5,91.6,57.26,353.0,21.16,0.0
2017-05-18 12:00:00,70.21,100.4,34.38,253.96,45.73,0.67
2017-05-18 15:00:00,76.01,102.4,38.74,231.0,56.14,0.52
2017-05-18 18:00:00,63.01,98.6,36.12,248.5,67.3,0.86
2017-05-18 21:00:00,27.04,94.0,64.54,240.97,97.9,1.15
2017-05-19 0:00:00,38.17,89.6,88.32,317.63,79.36,0.89
2017-05-19 3:00:00,46.95,89.6,59.08,262.31,43.68,0.65
2017-05-19 6:00:00,36.76,86.0,51.6,414.5,64.32,0.78
2017-05-19 9:00:00,47.61,91.4,53.86,386.56,63.92,0.78
2017-05-19 12:00:00,46.46,102.2,25.99,168.08,78.45,0.76
2017-05-19 15:00:00,88.13,107.6,28.38,158.88,56.64,0.48
2017-05-19 18:00:00,30.48,89.6,29.68,321.83,44.29,0.6
2017-05-19 21:00:00,21.4,87.8,25.51,596.51,59.5,0.66
2017-05-20 0:00:00,22.33,86.0,30.61,245.07,64.7,0.85
2017-05-20 3:00:00,35.09,86.0,45.0,186.08,51.0,0.74
2017-05-20 6:00:00,40.59,89.6,30.67,624.88,30.06,0.59
2017-05-20 9:00:00,66.19,93.4,43.44,449.88,46.81,0.86
2017-05-20 12:00:00,66.42,95.2,31.64,372.0,40.26,0.74
2017-05-20 15:00:00,74.85,100.6,30.84,252.89,58.31,0.7
2017-05-20 18:00:00,59.74,98.8,30.15,233.17,63.04,0.64
2017-05-20 21:00:00,23.3,93.2,35.81,395.62,104.2,1.68
2017-05-21 0:00:00,33.78,91.4,48.8,659.0,109.34,2.04
2017-05-21 3:00:00,46.45,86.0,56.72,501.0,74.2,1.11
2017-05-21 6:00:00,122.46,84.2,70.13,504.92,67.14,1.17
2017-05-21 9:00:00,30.04,90.0,29.06,833.0,31.16,0.5
2017-05-21 12:00:00,43.9,98.6,25.51,556.47,45.62,0.62
2017-05-21 15:00:00,22.58,102.2,46.32,510.25,36.2,0.55
2017-05-21 18:00:00,66.28,75.6,34.12,582.44,41.76,0.58
2017-05-21 21:00:00,43.36,80.6,33.49,174.08,52.28,0.81
2017-05-22 0:00:00,60.08,80.6,34.43,208.68,54.27,0.82
2017-05-22 3:00:00,37.08,80.6,35.18,126.44,47.38,0.66
2017-05-22 6:00:00,38.51,82.4,36.85,216.58,42.5,0.84
2017-05-22 9:00:00,33.64,80.8,30.74,436.66,45.0,0.75
2017-05-22 12:00:00,32.28,84.2,31.96,362.26,69.58,1.09
2017-05-22 15:00:00,39.52,82.6,33.04,514.33,69.14,0.95
2017-05-22 18:00:00,32.86,82.8,34.48,433.42,89.25,0.97
2017-05-22 21:00:00,35.13,80.6,33.62,496.62,93.41,1.43
2017-05-23 0:00:00,99.5,78.8,36.07,609.67,76.24,2.28
2017-05-23 3:00:00,49.67,78.8,29.65,600.85,92.57,1.61
2017-05-23 6:00:00,41.7,75.2,37.96,232.71,83.85,1.11
2017-05-23 9:00:00,27.22,91.6,55.8,238.12,70.76,0.65
2017-05-23 12:00:00,22.67,98.8,18.33,184.7,77.02,0.19
2017-05-23 15:00:00,21.67,100.8,38.13,196.75,49.28,0.23
2017-05-23 18:00:00,25.92,95.6,27.42,100.85,73.13,0.32
2017-05-23 21:00:00,41.67,95.0,34.7,244.1,141.47,0.9
2017-05-24 0:00:00,55.42,87.9,58.64,402.58,113.04,1.26
2017-05-24 3:00:00,54.33,86.0,26.63,444.38,94.32,0.39
2017-05-24 6:00:00,63.58,86.0,41.59,294.67,91.98,0.57
2017-05-24 9:00:00,37.08,96.8,56.84,301.5,78.54,0.42
2017-05-24 12:00:00,23.83,104.0,31.24,188.33,45.14,0.26
2017-05-24 15:00:00,23.42,105.8,40.78,172.0,41.18,0.26
2017-05-24 18:00:00,26.92,100.6,36.9,170.12,85.02,0.34
2017-05-24 21:00:00,35.08,96.8,43.31,260.1,94.53,0.6
2017-05-25 0:00:00,31.42,91.4,30.86,235.67,27.03,0.2
2017-05-25 3:00:00,34.25,87.8,27.08,119.0,26.58,0.18
2017-05-25 6:00:00,38.92,86.0,27.07,124.75,35.67,0.22
2017-05-25 9:00:00,30.58,93.6,45.22,209.5,32.77,0.36
2017-05-25 12:00:00,21.83,104.0,54.98,210.33,50.06,0.35
2017-05-25 15:00:00,19.08,105.8,46.18,191.58,76.98,0.25
2017-05-25 18:00:00,48.18,101.0,41.76,191.15,86.5,0.78
2017-05-25 21:00:00,24.68,98.6,43.9,482.39,150.24,1.68
2017-05-26 0:00:00,27.24,96.8,49.26,388.82,105.11,1.35
2017-05-26 3:00:00,37.02,91.4,47.06,298.39,71.53,0.61
2017-05-26 6:00:00,35.5,89.6,42.26,281.08,78.37,0.8
2017-05-26 9:00:00,43.07,95.6,53.92,301.24,63.76,0.78
2017-05-26 12:00:00,94.79,106.0,42.84,267.58,55.58,0.59
2017-05-26 15:00:00,89.54,111.4,28.63,212.7,65.53,0.4
2017-05-26 18:00:00,64.62,107.8,30.04,199.98,82.0,0.32
2017-05-26 21:00:00,50.4,95.0,48.27,451.1,101.6,0.76
2017-05-27 0:00:00,35.64,89.6,49.39,323.86,72.27,0.49
2017-05-27 3:00:00,56.06,87.8,40.8,239.88,50.45,0.4
2017-05-27 6:00:00,47.89,86.0,39.67,317.69,51.83,0.43
2017-05-27 9:00:00,47.07,91.4,50.65,369.65,51.19,0.5
2017-05-27 12:00:00,61.72,100.4,36.2,321.53,43.94,0.52
2017-05-27 15:00:00,57.46,104.2,34.7,287.34,45.88,0.54
2017-05-27 18:00:00,63.47,98.8,29.12,370.61,45.23,0.55
2017-05-27 21:00:00,50.62,93.2,31.9,312.55,56.13,0.58
2017-05-28 0:00:00,55.25,87.8,33.67,247.72,45.61,0.45
2017-05-28 3:00:00,51.63,84.2,34.47,165.33,38.85,0.42
2017-05-28 6:00:00,42.84,78.8,30.42,137.25,41.58,0.42
2017-05-28 9:00:00,48.57,82.6,28.18,79.6,42.55,0.47
2017-05-28 12:00:00,60.4,95.0,27.93,130.56,42.35,0.42
2017-05-28 15:00:00,73.12,98.6,32.61,134.71,46.39,0.46
2017-05-28 18:00:00,74.51,93.2,27.57,159.05,44.78,0.51
2017-05-28 21:00:00,51.37,89.6,36.06,195.91,60.7,0.7
2017-05-29 0:00:00,51.1,87.8,35.21,184.47,52.2,0.59
2017-05-29 3:00:00,55.1,82.4,26.04,107.69,41.61,0.47
2017-05-29 6:00:00,48.47,73.4,28.36,191.92,43.19,0.54
2017-05-29 9:00:00,50.74,77.2,22.54,59.94,57.13,0.64
2017-05-29 12:00:00,44.3,86.2,27.92,181.33,53.83,0.41
2017-05-29 15:00:00,50.33,91.4,36.4,160.08,56.54,0.52
2017-05-29 18:00:00,47.1,89.6,24.48,155.44,58.02,0.6
2017-05-29 21:00:00,52.01,84.2,21.94,210.8,78.22,0.6
2017-05-30 0:00:00,34.66,80.6,19.37,173.94,56.15,0.26
2017-05-30 3:00:00,71.83,80.6,26.78,177.92,49.93,0.28
2017-05-30 6:00:00,44.5,80.6,25.35,125.25,55.72,0.36
2017-05-30 9:00:00,40.5,88.0,30.23,164.75,52.05,0.3
2017-05-30 12:00:00,63.64,96.6,19.93,144.42,60.89,0.33
2017-05-30 15:00:00,74.16,98.6,26.52,179.67,85.66,0.87
2017-05-30 18:00:00,76.23,93.6,33.96,144.83,81.44,0.82
2017-05-30 21:00:00,49.26,89.6,21.86,183.22,74.14,0.76
2017-05-31 0:00:00,55.0,86.0,17.86,132.67,61.61,0.61
2017-05-31 3:00:00,57.26,82.4,22.61,96.56,46.95,0.53
2017-05-31 6:00:00,53.29,82.4,19.11,92.84,49.88,0.55
2017-05-31 9:00:00,51.84,88.2,20.64,130.75,61.5,0.74
2017-05-31 12:00:00,50.02,81.8,22.74,164.26,67.31,0.66
2017-05-31 15:00:00,51.09,84.2,18.08,74.56,76.33,0.88
2017-05-31 18:00:00,64.33,86.0,19.59,171.76,96.88,1.17
2017-05-31 21:00:00,38.64,82.4,24.38,163.67,98.96,1.56
2018-03-01 0:00:00,23.28,69.9,14.39,275.83,56.51,1.85
2018-03-01 3:00:00,21.38,66.3,9.27,281.52,60.69,1.34
2018-03-01 6:00:00,23.37,62.7,12.85,288.33,49.58,1.52
2018-03-01 9:00:00,34.14,71.7,29.09,404.57,60.62,1.64
2018-03-01 12:00:00,77.25,82.5,19.67,270.42,40.34,1.04
2018-03-01 15:00:00,80.24,84.3,15.72,174.11,30.31,0.8
2018-03-01 18:00:00,49.68,78.9,9.54,133.07,37.92,0.83
2018-03-01 21:00:00,19.94,75.3,10.36,219.17,74.31,2.18
2018-03-02 0:00:00,28.69,68.1,16.09,301.0,63.35,2.26
2018-03-02 3:00:00,32.29,64.5,8.59,355.18,75.69,2.23
2018-03-02 6:00:00,31.31,62.7,13.65,331.37,51.68,2.4
2018-03-02 9:00:00,31.21,75.3,15.72,312.35,69.39,2.07
2018-03-02 12:00:00,80.09,82.5,16.34,265.12,28.92,0.96
2018-03-02 15:00:00,72.75,87.9,5.09,129.55,27.62,0.66
2018-03-02 18:00:00,61.25,80.7,6.21,115.82,25.88,0.69
2018-03-02 21:00:00,23.27,73.5,11.57,199.4,55.45,1.54
2018-03-03 0:00:00,24.3,71.7,11.39,237.01,51.37,1.88
2018-03-03 3:00:00,23.81,66.3,7.86,199.29,43.58,1.14
2018-03-03 6:00:00,22.45,62.7,9.52,159.44,39.96,1.0
2018-03-03 9:00:00,34.7,73.5,19.56,303.56,46.88,1.48
2018-03-03 12:00:00,53.54,86.1,19.59,236.37,39.1,1.06
2018-03-03 15:00:00,70.15,91.5,8.48,134.8,26.06,0.7
2018-03-03 18:00:00,50.36,82.5,9.24,153.3,32.67,0.83
2018-03-03 21:00:00,22.36,75.3,15.62,202.07,46.53,1.42
2018-03-04 0:00:00,28.36,71.7,16.93,281.1,64.53,2.05
2018-03-04 3:00:00,21.31,68.1,8.26,221.85,32.1,0.68
2018-03-04 6:00:00,19.48,66.3,10.69,122.31,28.23,0.83
2018-03-04 9:00:00,23.88,75.3,16.92,156.52,37.11,1.04
2018-03-04 12:00:00,58.65,82.5,14.44,176.32,33.56,0.75
2018-03-04 15:00:00,55.96,80.7,9.64,195.1,27.82,0.66
2018-03-04 18:00:00,45.23,77.1,9.2,127.47,33.4,0.66
2018-03-04 21:00:00,18.69,69.9,11.53,163.17,53.59,1.36
2018-03-05 0:00:00,25.93,68.1,17.57,251.84,43.4,1.28
2018-03-05 3:00:00,22.57,66.3,7.49,155.4,36.68,0.93
2018-03-05 6:00:00,18.06,59.1,10.99,167.84,41.16,1.06
2018-03-05 9:00:00,28.82,69.9,20.87,245.9,42.77,1.17
2018-03-05 12:00:00,67.91,80.7,20.45,156.7,32.18,0.88
2018-03-05 15:00:00,74.98,82.5,7.16,100.74,26.34,0.63
2018-03-05 18:00:00,65.41,77.1,7.26,112.09,27.74,0.69
2018-03-05 21:00:00,20.66,69.9,12.75,146.03,60.12,1.36
2018-03-06 0:00:00,31.2,68.1,15.55,191.26,45.62,0.97
2018-03-06 3:00:00,30.12,60.9,6.92,122.19,34.02,0.62
2018-03-06 6:00:00,24.05,57.3,15.96,169.61,40.03,1.06
2018-03-06 9:00:00,37.27,68.1,20.57,237.48,41.07,0.99
2018-03-06 12:00:00,71.41,78.9,14.75,192.51,29.94,0.74
2018-03-06 15:00:00,72.59,84.3,6.8,148.4,24.92,0.57
2018-03-06 18:00:00,66.84,77.1,6.64,100.03,30.44,0.64
2018-03-06 21:00:00,29.48,69.9,14.22,149.1,53.39,1.5
2018-03-07 0:00:00,22.95,64.5,15.23,201.65,57.59,1.54
2018-03-07 3:00:00,26.92,60.9,7.85,185.68,43.19,0.71
2018-03-07 6:00:00,31.23,57.3,13.69,179.37,40.14,0.81
2018-03-07 9:00:00,36.2,68.1,23.11,269.26,48.77,1.21
2018-03-07 12:00:00,79.42,80.7,14.97,199.51,29.6,1.03
2018-03-07 15:00:00,83.32,84.3,8.2,112.11,27.03,0.74
2018-03-07 18:00:00,73.68,78.9,8.73,101.53,31.32,0.65
2018-03-07 21:00:00,19.13,71.7,13.33,170.13,80.85,1.84
2018-03-08 0:00:00,27.42,68.1,13.09,309.92,89.03,2.66
