,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
4229,7852,Delhi,2017-11-24,5:00:00,250.14,285.15,57.33,51.22,111.68,47.13,1.52,14.95,58.4,5.4,12.09,0.12,30.4,2017-11-24 5:00:00,49.0
4230,7853,Delhi,2017-11-24,6:00:00,236.67,286.47,42.59,50.88,67.08,50.78,1.66,15.81,67.51,4.73,9.59,0.12,30.28,2017-11-24 6:00:00,53.6
4231,7854,Delhi,2017-11-24,7:00:00,213.51,264.62,48.7,49.65,71.05,52.51,1.79,17.97,55.86,4.41,8.61,0.11,29.85,2017-11-24 7:00:00,51.8
4232,7855,Delhi,2017-11-24,8:00:00,197.49,252.12,60.02,51.86,87.3,51.74,1.8,18.78,55.0,4.05,7.74,0.11,27.91,2017-11-24 8:00:00,53.0
4233,7856,Delhi,2017-11-24,9:00:00,201.06,260.14,49.65,56.72,80.77,48.71,1.62,23.94,52.63,3.94,7.51,0.12,27.12,2017-11-24 9:00:00,60.8
4234,7857,Delhi,2017-11-24,10:00:00,206.5,292.47,35.48,66.84,90.5,42.64,1.45,24.72,56.69,3.17,6.34,0.11,31.36,2017-11-24 10:00:00,66.2
4235,7858,Delhi,2017-11-24,11:00:00,209.08,313.98,23.6,64.74,72.2,37.31,1.38,20.92,66.96,2.95,5.78,0.11,39.93,2017-11-24 11:00:00,73.2
4236,7859,Delhi,2017-11-24,12:00:00,173.85,264.65,19.69,55.55,66.11,34.15,1.11,18.22,81.41,2.56,5.81,0.1,47.06,2017-11-24 12:00:00,73.4
4237,7860,Delhi,2017-11-24,13:00:00,147.0,237.91,15.79,51.4,56.27,32.5,1.14,16.6,78.1,2.3,5.68,0.1,56.26,2017-11-24 13:00:00,75.2
4238,7861,Delhi,2017-11-24,14:00:00,125.95,198.21,12.49,47.22,47.19,30.89,1.03,15.89,78.45,2.24,5.2,0.1,84.96,2017-11-24 14:00:00,78.5
4239,7862,Delhi,2017-11-24,15:00:00,129.54,170.72,12.93,47.2,48.51,30.05,1.02,14.61,76.67,2.01,5.27,0.1,79.85,2017-11-24 15:00:00,77.0
4240,7863,Delhi,2017-11-24,16:00:00,112.51,160.89,12.67,47.98,48.32,29.58,1.05,12.23,69.51,2.01,5.32,0.1,68.07,2017-11-24 16:00:00,77.0
4241,7864,Delhi,2017-11-24,17:00:00,94.76,138.86,12.33,69.37,62.18,31.8,1.08,14.12,57.45,2.55,6.31,0.1,43.13,2017-11-24 17:00:00,71.3
4242,7865,Delhi,2017-11-24,18:00:00,106.25,210.92,24.53,91.38,96.25,34.31,1.58,16.44,45.84,3.33,10.74,0.1,27.67,2017-11-24 18:00:00,68.0
4243,7866,Delhi,2017-11-24,19:00:00,122.96,207.98,42.82,80.86,83.02,41.96,1.92,18.84,29.71,6.42,19.73,0.1,27.84,2017-11-24 19:00:00,68.0
4244,7867,Delhi,2017-11-24,20:00:00,162.37,237.04,54.53,82.1,93.17,45.93,2.31,23.36,31.01,10.05,30.03,0.1,50.75,2017-11-24 20:00:00,61.1
4245,7868,Delhi,2017-11-24,21:00:00,192.89,264.1,59.15,81.82,96.65,49.59,2.3,21.2,29.72,9.9,37.49,0.11,58.85,2017-11-24 21:00:00,64.4
4246,7869,Delhi,2017-11-24,22:00:00,215.52,288.91,63.83,82.36,102.24,53.85,2.23,25.66,30.88,8.64,32.77,0.12,31.57,2017-11-24 22:00:00,62.6
4247,7870,Delhi,2017-11-24,23:00:00,221.11,302.29,45.68,101.87,85.02,53.98,1.81,25.66,69.07,10.38,27.29,0.1,73.27,2017-11-24 23:00:00,57.8
4248,7871,Delhi,2017-11-25,0:00:00,210.09,301.16,41.66,93.81,103.0,54.7,1.75,21.23,59.07,5.4,16.28,0.1,31.23,2017-11-25 0:00:00,59.0
4249,7872,Delhi,2017-11-25,1:00:00,222.73,303.24,49.76,88.33,109.91,53.49,1.74,16.15,61.69,7.55,15.94,0.11,30.3,2017-11-25 1:00:00,59.0
4250,7873,Delhi,2017-11-25,2:00:00,229.76,308.9,46.13,81.37,120.44,47.24,1.61,16.76,58.21,5.31,12.28,0.11,26.12,2017-11-25 2:00:00,55.4
4251,7874,Delhi,2017-11-25,3:00:00,227.77,302.42,46.51,77.2,115.77,48.6,1.56,13.25,53.65,5.49,11.86,0.11,24.09,2017-11-25 3:00:00,55.4
4252,7875,Delhi,2017-11-25,4:00:00,228.39,296.6,42.19,75.69,111.42,49.2,1.6,12.83,55.7,4.55,10.71,0.12,22.78,2017-11-25 4:00:00,53.6
4253,7876,Delhi,2017-11-25,5:00:00,231.06,306.72,34.03,75.5,78.27,53.06,1.43,15.13,30.4,4.04,9.37,0.1,21.37,2017-11-25 5:00:00,50.8
4254,7877,Delhi,2017-11-25,6:00:00,234.24,317.88,30.35,73.27,73.12,54.82,1.46,17.48,30.28,3.73,8.31,0.1,21.27,2017-11-25 6:00:00,51.8
4255,7878,Delhi,2017-11-25,7:00:00,222.95,297.37,32.13,73.0,75.37,55.49,1.42,16.83,29.85,3.53,7.42,0.11,28.97,2017-11-25 7:00:00,53.6
4256,7879,Delhi,2017-11-25,8:00:00,199.88,271.05,35.47,72.87,80.06,55.76,1.38,16.86,27.91,3.31,6.52,0.1,21.67,2017-11-25 8:00:00,54.4
4257,7880,Delhi,2017-11-25,9:00:00,189.62,262.85,29.98,74.12,76.36,51.43,1.42,17.44,27.12,2.87,6.07,0.1,20.85,2017-11-25 9:00:00,64.4
4258,7881,Delhi,2017-11-25,10:00:00,174.25,241.77,17.5,71.2,82.23,41.49,1.25,18.86,31.36,2.58,4.99,0.1,22.17,2017-11-25 10:00:00,68.0
4259,7882,Delhi,2017-11-25,11:00:00,160.0,256.8,13.56,69.82,77.04,36.48,1.22,18.32,39.93,2.52,4.76,0.1,35.48,2017-11-25 11:00:00,74.2
4260,7883,Delhi,2017-11-25,12:00:00,149.2,253.92,17.83,71.53,74.71,36.18,1.3,17.95,47.06,3.04,6.87,0.1,90.13,2017-11-25 12:00:00,75.2
4261,7884,Delhi,2017-11-25,13:00:00,142.52,225.22,13.74,68.06,66.88,34.01,1.66,18.23,56.26,3.47,9.65,0.1,95.33,2017-11-25 13:00:00,77.0
4262,7885,Delhi,2017-11-25,14:00:00,137.89,228.01,14.02,62.36,63.4,32.76,1.81,23.38,84.96,2.81,8.08,0.1,95.53,2017-11-25 14:00:00,79.0
4263,7886,Delhi,2017-11-25,15:00:00,127.43,207.08,11.93,59.36,58.44,33.39,1.08,19.97,79.85,2.48,6.7,0.1,75.18,2017-11-25 15:00:00,78.8
4264,7887,Delhi,2017-11-25,16:00:00,128.91,180.68,13.6,57.42,57.24,32.72,1.08,19.48,68.07,2.08,5.56,0.1,63.1,2017-11-25 16:00:00,77.0
4265,7888,Delhi,2017-11-25,17:00:00,111.3,169.46,16.91,69.78,68.89,33.66,1.22,17.89,43.13,2.5,7.21,0.1,43.32,2017-11-25 17:00:00,72.3
4266,7889,Delhi,2017-11-25,18:00:00,117.82,189.52,32.53,91.84,89.12,39.15,1.62,18.51,27.67,7.38,17.95,0.1,29.58,2017-11-25 18:00:00,69.8
4267,7890,Delhi,2017-11-25,19:00:00,140.62,239.04,72.03,102.16,77.34,46.01,2.31,16.74,27.84,7.75,23.06,0.1,26.56,2017-11-25 19:00:00,64.4
4268,7891,Delhi,2017-11-25,20:00:00,173.43,276.58,102.53,83.45,96.19,52.36,3.06,20.91,50.75,10.32,36.21,0.11,54.77,2017-11-25 20:00:00,62.6
4269,7892,Delhi,2017-11-25,21:00:00,208.94,314.52,119.86,84.36,108.5,60.35,3.01,18.11,58.85,12.03,50.36,0.1,64.02,2017-11-25 21:00:00,62.6
4270,7893,Delhi,2017-11-25,22:00:00,236.92,336.04,129.31,81.46,116.36,69.28,2.76,17.21,31.57,11.93,41.1,0.1,73.25,2017-11-25 22:00:00,60.8
4271,7894,Delhi,2017-11-25,23:00:00,241.78,347.41,119.32,77.45,131.95,75.76,3.05,21.19,73.27,10.48,38.54,0.11,58.52,2017-11-25 23:00:00,55.1
4272,7895,Delhi,2017-11-26,0:00:00,267.64,381.59,125.08,76.74,134.35,82.44,2.94,23.12,31.23,11.94,40.71,0.1,24.42,2017-11-26 0:00:00,57.2
4273,7896,Delhi,2017-11-26,1:00:00,276.05,404.17,172.36,75.89,135.28,85.38,3.34,18.89,30.3,41.95,32.78,0.1,27.94,2017-11-26 1:00:00,55.4
4274,7897,Delhi,2017-11-26,2:00:00,288.6,361.84,134.82,65.8,135.24,94.14,2.5,18.02,26.12,63.63,29.57,0.1,25.31,2017-11-26 2:00:00,54.2
4275,7898,Delhi,2017-11-26,3:00:00,270.08,383.26,108.57,58.72,131.05,99.71,2.12,20.99,24.09,9.64,26.41,0.1,38.32,2017-11-26 3:00:00,55.4
4276,7899,Delhi,2017-11-26,4:00:00,269.04,375.79,127.01,55.47,119.21,92.39,2.03,15.88,22.78,8.62,26.52,0.1,58.12,2017-11-26 4:00:00,55.4
4277,7900,Delhi,2017-11-26,5:00:00,267.64,338.21,109.68,54.65,106.75,81.04,1.67,17.28,21.37,5.99,17.75,0.1,25.13,2017-11-26 5:00:00,50.6
4278,7901,Delhi,2017-11-26,6:00:00,265.5,399.64,102.2,53.1,101.8,77.14,1.63,17.4,21.27,5.15,13.9,0.1,28.41,2017-11-26 6:00:00,55.4
4279,7902,Delhi,2017-11-26,7:00:00,266.82,397.66,100.43,51.6,100.53,73.69,1.66,12.45,28.97,41.8,13.49,0.1,24.22,2017-11-26 7:00:00,55.4
4280,7903,Delhi,2017-11-26,8:00:00,241.93,358.5,90.57,52.98,126.0,73.04,1.51,15.8,21.67,64.87,13.29,0.1,24.02,2017-11-26 8:00:00,54.4
4281,7904,Delhi,2017-11-26,9:00:00,242.69,338.26,71.77,60.57,112.21,68.47,1.52,24.84,20.85,4.68,11.06,0.1,23.97,2017-11-26 9:00:00,64.4
4282,7905,Delhi,2017-11-26,10:00:00,250.09,321.89,43.24,89.38,102.3,61.84,1.62,31.98,22.17,56.57,7.19,0.1,35.01,2017-11-26 10:00:00,69.8
4283,7906,Delhi,2017-11-26,11:00:00,244.33,341.54,29.28,95.83,104.28,54.7,1.56,30.76,35.48,37.34,9.15,0.1,38.18,2017-11-26 11:00:00,75.5
4284,7907,Delhi,2017-11-26,12:00:00,233.75,324.12,18.74,85.49,86.02,50.84,1.42,22.21,90.13,35.84,8.3,0.1,51.01,2017-11-26 12:00:00,77.0
4285,7908,Delhi,2017-11-26,13:00:00,190.69,270.99,14.65,65.75,68.18,41.36,1.34,21.65,95.33,35.76,8.27,0.1,69.43,2017-11-26 13:00:00,78.8
4286,7909,Delhi,2017-11-26,14:00:00,153.29,228.01,13.26,56.63,58.89,36.21,1.21,19.79,95.53,29.09,6.74,0.1,93.0,2017-11-26 14:00:00,80.3
4287,7910,Delhi,2017-11-26,15:00:00,140.8,232.73,14.73,55.07,61.63,36.38,1.21,17.85,75.18,2.26,5.99,0.09,76.41,2017-11-26 15:00:00,80.5
4288,7911,Delhi,2017-11-26,16:00:00,133.23,229.88,16.44,54.99,62.85,35.17,1.23,20.64,63.1,1.9,6.59,0.1,61.57,2017-11-26 16:00:00,78.7
4289,7912,Delhi,2017-11-26,17:00:00,125.17,221.28,18.43,66.45,72.87,37.54,1.44,21.5,43.32,2.08,8.0,0.1,53.5,2017-11-26 17:00:00,72.8
4290,7913,Delhi,2017-11-26,18:00:00,134.6,242.52,39.74,84.41,119.01,41.75,1.96,21.85,29.58,3.33,12.9,0.1,30.07,2017-11-26 18:00:00,69.7
4291,7914,Delhi,2017-11-26,19:00:00,166.3,334.72,83.5,73.9,80.01,47.37,2.19,21.8,26.56,5.03,18.34,0.1,37.7,2017-11-26 19:00:00,64.3
4292,7915,Delhi,2017-11-26,20:00:00,194.84,373.8,118.95,74.95,100.58,55.47,2.81,25.78,54.77,6.35,24.58,0.1,41.1,2017-11-26 20:00:00,59.8
4293,7916,Delhi,2017-11-26,21:00:00,232.57,404.72,108.26,75.43,109.76,64.07,3.0,22.95,64.02,7.29,26.78,0.1,29.79,2017-11-26 21:00:00,60.8
4294,7917,Delhi,2017-11-26,22:00:00,264.24,432.57,100.24,70.88,107.99,68.25,2.8,20.72,73.25,7.55,24.54,0.1,40.7,2017-11-26 22:00:00,60.7
4295,7918,Delhi,2017-11-26,23:00:00,265.1,434.06,106.38,67.82,97.81,72.99,2.52,20.1,58.52,6.59,21.35,0.1,28.72,2017-11-26 23:00:00,56.7
4296,7919,Delhi,2017-11-27,0:00:00,262.47,423.69,101.3,93.06,98.15,70.69,2.19,19.04,24.42,5.8,19.07,0.1,29.02,2017-11-27 0:00:00,59.0
4297,7920,Delhi,2017-11-27,1:00:00,240.52,396.65,94.21,85.33,93.33,66.76,2.1,13.03,27.94,5.07,16.49,0.1,29.04,2017-11-27 1:00:00,59.0
4298,7921,Delhi,2017-11-27,2:00:00,234.44,350.07,74.48,77.75,138.63,59.07,1.94,10.44,25.31,4.92,15.72,0.1,29.03,2017-11-27 2:00:00,55.1
4299,7922,Delhi,2017-11-27,3:00:00,233.41,325.97,65.15,70.26,121.17,56.97,1.66,8.62,38.32,4.77,14.12,0.1,27.71,2017-11-27 3:00:00,55.4
4300,7923,Delhi,2017-11-27,4:00:00,237.24,359.48,50.13,67.49,116.64,56.82,1.45,9.47,58.12,4.44,12.56,0.09,28.85,2017-11-27 4:00:00,55.4
4301,7924,Delhi,2017-11-27,5:00:00,244.94,347.82,43.95,66.59,110.08,55.75,1.43,12.19,25.13,4.41,11.24,0.1,28.23,2017-11-27 5:00:00,51.2
4302,7925,Delhi,2017-11-27,6:00:00,246.71,361.51,37.41,64.93,99.93,57.04,1.44,10.66,28.41,4.02,9.15,0.1,27.75,2017-11-27 6:00:00,51.8
4303,7926,Delhi,2017-11-27,7:00:00,228.42,347.79,31.96,65.33,78.42,57.5,1.45,13.16,24.22,3.48,7.17,0.1,28.48,2017-11-27 7:00:00,53.6
4304,7927,Delhi,2017-11-27,8:00:00,213.85,330.53,36.77,68.6,84.42,59.03,1.42,13.46,24.02,2.98,5.81,0.1,27.64,2017-11-27 8:00:00,55.8
4305,7928,Delhi,2017-11-27,9:00:00,207.88,313.82,30.32,73.79,81.8,52.95,1.46,19.96,23.97,3.06,5.65,0.1,26.06,2017-11-27 9:00:00,60.8
4306,7929,Delhi,2017-11-27,10:00:00,198.07,301.82,18.25,71.11,85.99,44.8,1.3,24.47,35.01,2.67,5.05,0.1,25.0,2017-11-27 10:00:00,66.2
4307,7930,Delhi,2017-11-27,11:00:00,193.09,324.12,12.3,70.21,80.13,43.01,1.23,23.37,38.18,2.58,5.13,0.1,34.94,2017-11-27 11:00:00,71.7
4308,7931,Delhi,2017-11-27,12:00:00,182.27,328.81,16.34,64.43,71.9,41.6,1.13,22.85,51.01,2.71,5.48,0.1,44.74,2017-11-27 12:00:00,73.4
4309,7932,Delhi,2017-11-27,13:00:00,173.87,310.57,13.79,57.22,61.27,38.57,1.04,29.61,69.43,2.72,5.99,0.1,51.92,2017-11-27 13:00:00,75.2
4310,7933,Delhi,2017-11-27,14:00:00,163.97,286.99,11.72,54.09,56.22,35.55,1.11,36.17,93.0,2.63,6.08,0.1,51.89,2017-11-27 14:00:00,77.4
4311,7934,Delhi,2017-11-27,15:00:00,139.55,257.85,12.84,52.21,56.47,36.5,1.11,26.29,76.41,2.53,5.72,0.1,53.71,2017-11-27 15:00:00,77.0
4312,7935,Delhi,2017-11-27,16:00:00,121.62,234.77,13.92,47.8,52.57,36.66,1.08,16.68,61.57,2.2,5.28,0.1,50.49,2017-11-27 16:00:00,75.2
4313,7936,Delhi,2017-11-27,17:00:00,114.56,216.28,19.11,57.96,63.35,38.57,1.22,17.11,53.5,2.35,6.17,0.1,35.57,2017-11-27 17:00:00,72.3
4314,7937,Delhi,2017-11-27,18:00:00,123.92,253.85,24.76,69.24,80.98,38.67,1.4,17.3,30.07,3.14,10.22,0.1,38.44,2017-11-27 18:00:00,69.8
4315,7938,Delhi,2017-11-27,19:00:00,143.89,284.0,41.42,71.06,84.94,47.72,1.8,18.56,37.7,5.42,20.53,0.1,46.4,2017-11-27 19:00:00,68.0
4316,7939,Delhi,2017-11-27,20:00:00,166.52,317.72,61.07,77.75,77.98,54.65,2.33,22.79,41.1,6.02,23.58,0.1,27.32,2017-11-27 20:00:00,59.6
4317,7940,Delhi,2017-11-27,21:00:00,199.61,365.6,84.03,76.96,92.39,62.94,2.73,22.6,29.79,7.61,28.76,0.1,38.41,2017-11-27 21:00:00,62.6
4318,7941,Delhi,2017-11-27,22:00:00,237.49,401.83,98.7,76.81,102.67,70.65,2.71,21.92,40.7,8.95,32.64,0.1,27.35,2017-11-27 22:00:00,60.8
4319,7942,Delhi,2017-11-27,23:00:00,251.87,432.52,101.43,74.4,105.76,77.53,2.69,25.12,28.72,9.48,35.46,0.1,26.79,2017-11-27 23:00:00,55.4
4320,7943,Delhi,2017-11-28,0:00:00,254.62,396.58,92.04,70.29,126.2,76.84,2.61,24.89,29.02,9.37,32.71,0.1,27.46,2017-11-28 0:00:00,59.0
4321,7944,Delhi,2017-11-28,1:00:00,250.75,390.01,90.26,64.8,110.27,71.71,2.29,16.39,29.04,9.73,27.61,0.1,29.18,2017-11-28 1:00:00,57.2
4322,7945,Delhi,2017-11-28,2:00:00,265.21,404.28,87.18,59.85,120.8,63.98,2.11,13.61,29.03,7.77,22.16,0.11,31.12,2017-11-28 2:00:00,52.5
4323,7946,Delhi,2017-11-28,3:00:00,248.86,395.03,72.95,62.92,92.26,61.05,1.67,15.0,27.71,39.42,18.43,0.11,29.91,2017-11-28 3:00:00,55.4
4324,7947,Delhi,2017-11-28,4:00:00,229.48,367.15,57.39,58.81,95.7,61.16,1.59,14.7,28.85,5.92,15.24,0.1,29.44,2017-11-28 4:00:00,55.4
4325,7948,Delhi,2017-11-28,5:00:00,213.94,330.08,40.67,64.04,84.49,59.14,1.49,14.89,28.23,42.34,13.58,0.1,57.43,2017-11-28 5:00:00,50.2
4326,7949,Delhi,2017-11-28,6:00:00,176.25,287.3,44.14,63.36,84.21,60.74,1.49,11.55,27.75,16.13,12.19,0.1,61.13,2017-11-28 6:00:00,53.6
4327,7950,Delhi,2017-11-28,7:00:00,164.49,280.8,55.03,59.06,91.74,62.08,1.47,14.93,28.48,41.08,11.34,0.1,59.57,2017-11-28 7:00:00,53.6
4328,7951,Delhi,2017-11-28,8:00:00,153.05,275.01,58.61,61.16,99.12,65.79,1.46,18.63,27.64,4.02,10.88,0.1,35.23,2017-11-28 8:00:00,52.5
4329,7952,Delhi,2017-11-28,9:00:00,160.09,281.19,55.24,64.39,103.09,66.38,1.61,26.39,26.06,17.04,11.29,0.1,39.31,2017-11-28 9:00:00,64.4
4330,7953,Delhi,2017-11-28,10:00:00,156.27,281.37,37.88,62.9,98.7,55.97,1.32,30.11,25.0,3.19,9.43,0.1,26.85,2017-11-28 10:00:00,69.8
4331,7954,Delhi,2017-11-28,11:00:00,151.09,266.23,26.02,62.4,75.26,54.15,1.27,21.41,34.94,2.71,8.12,0.1,39.3,2017-11-28 11:00:00,75.0
4332,7955,Delhi,2017-11-28,12:00:00,142.84,272.91,17.26,54.04,58.77,51.36,1.38,15.65,44.74,2.52,7.6,0.1,45.96,2017-11-28 12:00:00,78.8
4333,7956,Delhi,2017-11-28,13:00:00,129.99,249.61,14.2,49.66,50.61,43.39,1.32,16.52,51.92,2.26,7.33,0.1,59.09,2017-11-28 13:00:00,80.6
4334,7957,Delhi,2017-11-28,14:00:00,110.71,207.86,13.15,44.08,45.42,34.13,1.03,14.01,51.89,40.38,6.77,0.1,82.2,2017-11-28 14:00:00,80.5
4335,7958,Delhi,2017-11-28,15:00:00,84.67,166.48,16.84,43.07,49.8,32.82,1.24,11.25,53.71,25.38,5.68,0.09,59.17,2017-11-28 15:00:00,80.6
4336,7959,Delhi,2017-11-28,16:00:00,76.33,142.78,15.09,43.93,47.87,32.76,1.34,12.28,50.49,24.61,4.14,0.1,51.74,2017-11-28 16:00:00,80.6
4337,7960,Delhi,2017-11-28,17:00:00,72.17,151.72,22.15,50.26,57.9,38.23,1.4,14.02,35.57,31.6,5.33,0.1,35.88,2017-11-28 17:00:00,74.9
4338,7961,Delhi,2017-11-28,18:00:00,78.9,214.86,39.21,67.64,78.53,41.44,1.85,19.2,38.44,22.13,12.57,0.11,29.11,2017-11-28 18:00:00,71.6
4339,7962,Delhi,2017-11-28,19:00:00,101.27,232.72,82.73,79.46,73.79,50.2,2.58,22.42,46.4,5.23,26.01,0.1,23.59,2017-11-28 19:00:00,68.0
4340,7963,Delhi,2017-11-28,20:00:00,138.65,284.03,123.25,90.14,124.16,68.9,2.87,29.49,27.32,6.25,29.65,0.1,36.75,2017-11-28 20:00:00,61.6
4341,7964,Delhi,2017-11-28,21:00:00,186.73,332.43,156.8,76.63,148.82,87.78,2.05,27.36,38.41,7.71,48.77,0.1,34.24,2017-11-28 21:00:00,66.2
4342,7965,Delhi,2017-11-28,22:00:00,235.35,390.71,122.11,75.5,171.83,105.29,2.15,28.24,27.35,8.81,60.06,0.1,27.77,2017-11-28 22:00:00,64.4
4343,7966,Delhi,2017-11-28,23:00:00,243.94,370.03,134.26,72.28,159.64,117.21,2.66,32.34,26.79,10.83,65.53,0.1,30.44,2017-11-28 23:00:00,56.5
4344,7967,Delhi,2017-11-29,0:00:00,261.27,387.61,165.15,75.03,182.07,120.53,3.34,34.48,27.46,13.14,66.36,0.1,35.73,2017-11-29 0:00:00,59.0
4345,7968,Delhi,2017-11-29,1:00:00,279.58,395.95,180.01,73.36,167.42,115.44,2.79,22.75,29.18,14.27,62.97,0.1,37.75,2017-11-29 1:00:00,55.4
4346,7969,Delhi,2017-11-29,2:00:00,279.98,382.68,203.15,68.94,166.9,110.71,2.96,23.7,31.12,13.8,54.99,0.1,58.14,2017-11-29 2:00:00,53.3
4347,7970,Delhi,2017-11-29,3:00:00,274.19,369.18,226.59,66.09,191.93,113.6,2.9,22.46,29.91,11.18,44.52,0.1,63.38,2017-11-29 3:00:00,53.6
4348,7971,Delhi,2017-11-29,4:00:00,251.38,341.88,215.0,63.96,200.47,113.73,2.92,17.65,29.44,9.3,36.7,0.1,62.91,2017-11-29 4:00:00,53.6
4349,7972,Delhi,2017-11-29,5:00:00,244.05,320.14,194.69,62.54,179.25,113.35,2.69,15.96,57.43,7.69,32.66,0.1,69.31,2017-11-29 5:00:00,51.1
4350,7973,Delhi,2017-11-29,6:00:00,249.13,339.09,180.7,82.49,169.64,114.54,2.19,16.07,61.13,7.2,31.73,0.1,59.51,2017-11-29 6:00:00,53.6
4351,7974,Delhi,2017-11-29,7:00:00,241.92,329.1,182.19,81.9,150.72,111.23,2.38,14.06,59.57,7.1,27.18,0.09,50.13,2017-11-29 7:00:00,55.4
4352,7975,Delhi,2017-11-29,8:00:00,246.7,356.31,197.95,84.81,191.64,115.79,2.66,14.7,35.23,6.76,23.52,0.1,46.69,2017-11-29 8:00:00,54.5
4353,7976,Delhi,2017-11-29,9:00:00,255.56,371.91,158.23,105.86,166.66,109.78,2.58,17.66,39.31,7.01,25.43,0.1,43.11,2017-11-29 9:00:00,71.6
4354,7977,Delhi,2017-11-29,10:00:00,289.52,409.77,91.03,99.61,158.07,86.71,2.13,22.68,26.85,6.5,23.77,0.1,39.58,2017-11-29 10:00:00,78.8
4355,7978,Delhi,2017-11-29,11:00:00,288.02,416.34,68.7,107.89,150.56,71.7,1.74,15.77,39.3,4.07,13.66,0.1,42.32,2017-11-29 11:00:00,78.1
4356,7979,Delhi,2017-11-29,12:00:00,230.8,319.69,38.24,99.88,112.34,61.24,1.64,15.43,45.96,3.94,12.38,0.1,45.25,2017-11-29 12:00:00,82.4
4357,7980,Delhi,2017-11-29,13:00:00,199.78,302.86,24.39,79.24,84.2,52.05,1.46,21.57,59.09,2.9,10.4,0.1,54.84,2017-11-29 13:00:00,82.4
4358,7981,Delhi,2017-11-29,14:00:00,139.82,235.78,22.75,62.77,69.92,41.85,1.3,23.35,82.2,2.63,9.1,0.32,49.05,2017-11-29 14:00:00,81.9
4359,7982,Delhi,2017-11-29,15:00:00,108.36,181.65,16.3,60.07,62.21,38.58,1.56,16.79,59.17,1.95,6.68,0.1,51.06,2017-11-29 15:00:00,80.6
4360,7983,Delhi,2017-11-29,16:00:00,98.84,172.09,16.98,51.97,53.28,38.35,1.47,14.56,51.74,1.79,6.36,0.1,46.09,2017-11-29 16:00:00,78.8
4361,7984,Delhi,2017-11-29,17:00:00,92.45,198.17,24.71,60.45,65.42,41.66,1.79,14.15,35.88,2.48,10.12,0.09,40.14,2017-11-29 17:00:00,74.9
4362,7985,Delhi,2017-11-29,18:00:00,108.47,240.05,43.1,68.53,94.52,48.71,2.31,16.71,29.11,3.46,18.11,0.1,34.14,2017-11-29 18:00:00,71.6
4363,7986,Delhi,2017-11-29,19:00:00,132.74,270.79,89.56,72.58,112.94,62.12,2.77,21.24,23.59,6.29,31.29,0.1,26.7,2017-11-29 19:00:00,69.8
4364,7987,Delhi,2017-11-29,20:00:00,176.4,313.99,79.23,72.51,114.24,66.87,2.84,29.5,36.75,8.85,42.28,0.1,26.33,2017-11-29 20:00:00,61.9
4365,7988,Delhi,2017-11-29,21:00:00,206.92,369.99,86.35,69.79,119.57,76.13,2.31,24.07,34.24,8.19,35.94,0.1,27.1,2017-11-29 21:00:00,66.2
4366,7989,Delhi,2017-11-29,22:00:00,244.57,409.01,59.0,71.18,106.04,84.73,2.4,22.27,27.77,9.51,33.16,0.1,29.57,2017-11-29 22:00:00,66.2
4367,7990,Delhi,2017-11-29,23:00:00,263.58,429.22,73.19,67.34,120.51,89.95,2.41,24.75,30.44,9.95,33.39,0.1,26.71,2017-11-29 23:00:00,57.9
4368,7991,Delhi,2017-11-30,0:00:00,256.01,410.72,74.19,63.94,130.68,99.04,2.28,27.44,35.73,10.25,28.91,0.1,27.05,2017-11-30 0:00:00,62.6
4369,7992,Delhi,2017-11-30,1:00:00,271.91,418.68,87.05,60.0,138.86,100.13,2.76,19.93,37.75,11.35,29.98,0.1,26.65,2017-11-30 1:00:00,60.8
4370,7993,Delhi,2017-11-30,2:00:00,272.56,427.82,90.2,56.79,110.56,98.63,2.66,19.57,58.14,11.66,31.46,0.1,25.37,2017-11-30 2:00:00,54.9
4371,7994,Delhi,2017-11-30,3:00:00,280.82,419.55,96.34,51.64,114.47,100.43,2.53,13.57,63.38,10.4,29.18,0.1,23.83,2017-11-30 3:00:00,57.2
4372,7995,Delhi,2017-11-30,4:00:00,268.74,417.87,102.26,49.26,146.4,102.25,2.6,13.05,62.91,10.4,28.27,0.1,23.76,2017-11-30 4:00:00,57.2
4373,7996,Delhi,2017-11-30,5:00:00,269.92,403.01,106.84,46.21,148.12,101.22,2.5,13.23,69.31,9.95,28.21,0.1,24.46,2017-11-30 5:00:00,52.0
4374,7997,Delhi,2017-11-30,6:00:00,271.39,397.29,107.17,42.87,146.06,103.06,2.59,13.78,59.51,9.61,26.93,0.1,25.16,2017-11-30 6:00:00,55.4
4375,7998,Delhi,2017-11-30,7:00:00,278.84,390.42,114.79,42.72,147.53,104.51,2.65,14.34,50.13,9.76,25.56,0.1,24.09,2017-11-30 7:00:00,55.4
4376,7999,Delhi,2017-11-30,8:00:00,284.49,390.19,117.67,49.6,149.45,106.66,2.85,15.97,46.69,11.28,25.39,0.1,25.32,2017-11-30 8:00:00,55.7
4377,8000,Delhi,2017-11-30,9:00:00,309.58,439.54,76.67,68.06,146.49,95.57,2.13,16.32,43.11,9.88,22.74,0.1,22.43,2017-11-30 9:00:00,66.2
