,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
4184,8626,Delhi,2016-12-25,11:00:00,228.36,344.56,54.26,59.92,52.35,59.39,0.7,21.48,40.24,3.63,5.51,0.0,33.24,2016-12-25 11:00:00,55.5
4185,8627,Delhi,2016-12-25,12:00:00,251.67,411.36,40.14,58.81,43.35,65.02,0.71,21.14,40.33,3.77,5.45,0.0,31.21,2016-12-25 12:00:00,56.8
4186,8628,Delhi,2016-12-25,13:00:00,265.22,430.19,45.56,57.69,46.33,60.66,0.86,19.61,40.81,4.27,6.82,0.0,29.96,2016-12-25 13:00:00,57.0
4187,8629,Delhi,2016-12-25,14:00:00,286.14,478.08,38.44,56.96,41.88,57.49,0.89,19.04,38.58,5.18,8.5,0.0,31.44,2016-12-25 14:00:00,57.0
4188,8630,Delhi,2016-12-25,15:00:00,304.25,453.61,39.12,55.29,41.92,59.37,0.85,19.0,38.34,4.73,8.04,0.0,34.48,2016-12-25 15:00:00,57.3
4189,8631,Delhi,2016-12-25,16:00:00,296.73,434.94,36.75,55.36,40.5,61.81,0.75,18.05,37.85,4.49,7.52,0.0,33.79,2016-12-25 16:00:00,57.3
4190,8632,Delhi,2016-12-25,17:00:00,289.01,434.19,30.89,57.0,37.65,71.31,0.71,19.52,37.46,4.11,6.59,0.0,31.34,2016-12-25 17:00:00,57.3
4191,8633,Delhi,2016-12-25,18:00:00,273.68,420.91,28.14,56.27,35.62,75.81,0.76,19.69,37.12,3.96,6.12,0.0,26.03,2016-12-25 18:00:00,57.0
4192,8634,Delhi,2016-12-25,19:00:00,272.3,395.89,27.39,56.67,35.21,70.82,0.71,19.59,36.38,3.79,5.49,0.0,35.67,2016-12-25 19:00:00,55.5
4193,8635,Delhi,2016-12-25,20:00:00,254.89,369.94,35.75,58.55,40.81,69.07,0.69,19.56,35.68,3.72,5.47,0.0,37.76,2016-12-25 20:00:00,56.7
4194,8636,Delhi,2016-12-25,21:00:00,239.49,358.36,36.79,56.83,40.5,53.49,0.75,18.94,37.34,3.79,5.49,0.0,40.97,2016-12-25 21:00:00,55.5
4195,8637,Delhi,2016-12-25,22:00:00,229.46,354.11,29.35,53.63,34.21,52.65,0.72,18.38,36.84,4.85,7.1,0.0,42.91,2016-12-25 22:00:00,53.7
4196,8638,Delhi,2016-12-25,23:00:00,249.09,354.38,40.8,51.87,40.43,54.62,0.79,18.64,36.43,4.9,7.19,0.0,44.56,2016-12-25 23:00:00,54.9
4197,8639,Delhi,2016-12-26,0:00:00,267.21,384.43,46.45,51.14,42.96,57.79,0.78,19.02,37.7,4.81,7.41,0.0,45.52,2016-12-26 0:00:00,51.9
4198,8640,Delhi,2016-12-26,1:00:00,236.91,383.22,37.13,45.54,40.89,65.84,0.7,20.09,43.44,4.45,5.95,0.0,44.86,2016-12-26 1:00:00,51.9
4199,8641,Delhi,2016-12-26,2:00:00,253.05,373.72,32.68,45.65,36.71,74.73,0.76,19.97,37.47,4.32,5.32,0.0,45.34,2016-12-26 2:00:00,52.8
4200,8642,Delhi,2016-12-26,3:00:00,219.45,346.85,36.37,43.94,38.3,72.01,0.68,19.62,36.9,4.24,5.31,0.0,46.28,2016-12-26 3:00:00,51.9
4201,8643,Delhi,2016-12-26,4:00:00,202.61,286.78,41.76,43.38,41.54,68.57,0.68,19.86,37.28,4.09,5.39,0.0,47.05,2016-12-26 4:00:00,50.1
4202,8644,Delhi,2016-12-26,5:00:00,142.62,264.64,39.4,40.68,39.14,50.64,0.64,19.19,37.32,3.83,4.85,0.0,48.98,2016-12-26 5:00:00,51.3
4203,8645,Delhi,2016-12-26,6:00:00,110.15,229.55,51.63,39.45,47.54,45.19,0.56,19.37,36.27,3.83,4.96,0.0,48.23,2016-12-26 6:00:00,50.1
4204,8646,Delhi,2016-12-26,7:00:00,83.76,181.5,57.96,41.38,52.45,42.56,0.53,19.62,36.85,3.23,4.91,0.0,48.2,2016-12-26 7:00:00,50.1
4205,8647,Delhi,2016-12-26,8:00:00,70.02,185.52,98.97,44.05,80.93,45.1,0.59,20.69,38.05,3.94,4.84,0.0,47.89,2016-12-26 8:00:00,51.6
4206,8648,Delhi,2016-12-26,9:00:00,76.93,243.87,100.16,55.74,85.26,57.13,0.68,21.69,38.58,5.07,5.73,0.0,47.0,2016-12-26 9:00:00,52.2
4207,8649,Delhi,2016-12-26,10:00:00,93.29,292.53,80.01,62.61,74.52,59.99,0.63,22.68,38.31,4.2,5.01,0.0,42.26,2016-12-26 10:00:00,53.7
4208,8650,Delhi,2016-12-26,11:00:00,111.05,324.4,60.79,69.37,64.92,46.85,0.71,21.97,33.24,4.06,5.81,0.0,36.75,2016-12-26 11:00:00,54.9
4209,8651,Delhi,2016-12-26,12:00:00,150.59,311.97,41.1,67.1,45.19,43.91,0.61,23.03,31.21,4.25,7.21,0.0,10.16,2016-12-26 12:00:00,55.0
4210,8652,Delhi,2016-12-26,13:00:00,138.96,319.12,29.97,63.38,37.83,38.99,0.56,22.57,29.96,4.3,9.12,0.0,21.72,2016-12-26 13:00:00,56.5
4211,8653,Delhi,2016-12-26,14:00:00,112.37,271.71,21.49,60.53,32.2,35.81,0.5,23.29,31.44,4.64,9.19,0.0,19.83,2016-12-26 14:00:00,54.7
4212,8654,Delhi,2016-12-26,15:00:00,108.08,238.26,26.98,60.46,36.22,34.2,0.64,27.65,34.48,3.82,10.35,0.0,18.15,2016-12-26 15:00:00,54.4
4213,8655,Delhi,2016-12-26,16:00:00,97.8,210.0,31.72,61.71,39.54,40.6,0.53,36.09,33.79,3.54,7.94,0.0,17.77,2016-12-26 16:00:00,56.0
4214,8656,Delhi,2016-12-26,17:00:00,94.8,255.75,36.22,68.28,44.78,44.38,0.48,20.91,31.34,3.12,7.69,0.0,19.3,2016-12-26 17:00:00,57.7
4215,8657,Delhi,2016-12-26,18:00:00,101.82,293.17,48.47,82.58,56.98,51.94,0.65,23.39,26.03,3.04,6.68,0.0,24.96,2016-12-26 18:00:00,56.5
4216,8658,Delhi,2016-12-26,19:00:00,131.79,353.73,112.14,108.97,87.58,55.59,0.91,26.49,35.67,4.3,10.42,0.0,35.0,2016-12-26 19:00:00,51.9
4217,8659,Delhi,2016-12-26,20:00:00,171.29,420.81,97.01,111.5,78.59,59.42,0.93,27.26,37.76,5.11,11.34,0.0,39.73,2016-12-26 20:00:00,56.5
4218,8660,Delhi,2016-12-26,21:00:00,194.4,397.64,98.22,102.82,76.22,51.71,0.64,24.57,40.97,5.07,11.73,0.0,42.08,2016-12-26 21:00:00,51.9
4219,8661,Delhi,2016-12-26,22:00:00,263.18,410.03,123.77,102.02,87.98,50.09,0.69,24.4,42.91,6.2,13.65,0.0,43.19,2016-12-26 22:00:00,51.9
4220,8662,Delhi,2016-12-26,23:00:00,270.14,404.04,130.09,99.38,89.4,51.87,0.66,24.31,44.56,7.09,13.94,0.0,45.3,2016-12-26 23:00:00,54.1
4221,8663,Delhi,2016-12-27,0:00:00,264.48,389.29,98.87,96.02,72.46,58.46,0.6,23.79,45.52,7.16,11.85,0.0,46.86,2016-12-27 0:00:00,50.1
4222,8664,Delhi,2016-12-27,1:00:00,232.12,371.69,67.46,86.22,56.75,62.96,0.48,22.94,44.86,5.76,8.05,0.0,47.1,2016-12-27 1:00:00,50.1
4223,8665,Delhi,2016-12-27,2:00:00,240.02,322.33,41.65,86.02,42.11,67.84,0.39,22.02,45.34,4.6,6.04,0.0,48.38,2016-12-27 2:00:00,52.5
4224,8666,Delhi,2016-12-27,3:00:00,221.0,291.83,40.36,80.46,40.26,67.38,0.46,22.12,46.28,4.55,5.18,0.0,50.16,2016-12-27 3:00:00,48.3
4225,8667,Delhi,2016-12-27,4:00:00,237.42,285.53,42.15,78.39,40.87,64.14,0.31,21.74,47.05,4.56,5.03,0.0,49.54,2016-12-27 4:00:00,46.5
4226,8668,Delhi,2016-12-27,5:00:00,209.27,285.55,44.16,73.48,41.11,47.76,0.38,20.44,48.98,4.53,4.0,0.0,54.94,2016-12-27 5:00:00,50.0
4227,8669,Delhi,2016-12-27,6:00:00,199.2,294.71,74.03,72.52,56.81,46.12,0.51,20.58,48.23,4.58,4.49,0.0,54.54,2016-12-27 6:00:00,46.5
4228,8670,Delhi,2016-12-27,7:00:00,212.05,322.64,106.38,72.1,73.92,47.01,0.55,21.72,48.2,5.29,4.66,0.0,49.14,2016-12-27 7:00:00,49.0
4229,8671,Delhi,2016-12-27,8:00:00,237.46,343.72,143.26,74.15,21.3,45.85,0.61,22.9,47.89,6.61,6.4,0.0,46.71,2016-12-27 8:00:00,49.3
4230,8672,Delhi,2016-12-27,9:00:00,240.38,371.36,105.19,84.56,76.11,53.38,0.72,23.84,47.0,6.27,7.11,0.0,43.32,2016-12-27 9:00:00,49.8
4231,8673,Delhi,2016-12-27,10:00:00,258.54,402.94,82.65,94.4,67.26,54.97,0.84,24.08,42.26,5.68,6.1,0.0,33.18,2016-12-27 10:00:00,50.1
4232,8674,Delhi,2016-12-27,11:00:00,249.48,418.83,87.86,106.64,63.42,42.88,0.62,21.88,36.75,6.07,7.08,0.0,27.51,2016-12-27 11:00:00,50.1
4233,8675,Delhi,2016-12-27,12:00:00,215.22,430.0,52.15,110.56,49.26,38.74,0.6,23.61,10.16,4.49,7.27,0.0,21.54,2016-12-27 12:00:00,49.8
4234,8676,Delhi,2016-12-27,13:00:00,196.12,340.08,28.44,84.34,43.25,29.41,0.55,23.2,21.72,6.58,11.97,0.0,18.52,2016-12-27 13:00:00,49.8
4235,8677,Delhi,2016-12-27,14:00:00,138.98,297.93,16.94,78.74,35.14,25.98,0.55,20.4,19.83,5.69,12.96,0.0,17.45,2016-12-27 14:00:00,50.8
4236,8678,Delhi,2016-12-27,15:00:00,132.3,275.36,21.09,76.0,36.76,24.95,0.57,19.52,18.15,5.41,15.78,0.0,17.06,2016-12-27 15:00:00,48.8
4237,8679,Delhi,2016-12-27,16:00:00,110.86,267.19,30.56,75.25,41.83,26.41,0.45,21.9,17.77,4.7,10.95,0.0,18.12,2016-12-27 16:00:00,50.3
4238,8680,Delhi,2016-12-27,17:00:00,111.78,289.0,51.24,89.09,58.44,29.71,0.58,23.32,19.3,3.85,9.27,0.0,19.21,2016-12-27 17:00:00,52.3
4239,8681,Delhi,2016-12-27,18:00:00,131.9,365.78,82.99,104.78,82.73,35.07,0.95,24.97,24.96,4.76,11.99,0.0,28.48,2016-12-27 18:00:00,52.6
4240,8682,Delhi,2016-12-27,19:00:00,164.24,368.62,181.07,109.23,138.2,47.83,1.84,30.62,35.0,7.54,21.9,0.0,36.49,2016-12-27 19:00:00,48.3
4241,8683,Delhi,2016-12-27,20:00:00,228.99,593.17,275.78,123.56,34.07,59.66,2.81,40.12,39.73,10.27,24.41,0.0,40.26,2016-12-27 20:00:00,50.0
4242,8684,Delhi,2016-12-27,21:00:00,273.94,773.18,299.63,128.02,55.0,53.57,2.24,32.46,42.08,8.37,17.17,0.0,43.01,2016-12-27 21:00:00,48.3
4243,8685,Delhi,2016-12-27,22:00:00,283.12,700.52,390.93,129.27,56.04,55.86,2.42,30.35,43.19,9.02,20.04,0.0,73.4,2016-12-27 22:00:00,48.3
4244,8686,Delhi,2016-12-27,23:00:00,327.99,687.67,384.36,128.9,64.34,63.28,2.41,29.62,45.3,10.72,25.62,0.0,79.58,2016-12-27 23:00:00,49.8
4245,8687,Delhi,2016-12-28,0:00:00,360.28,595.38,380.89,128.0,152.73,68.76,2.28,28.74,46.86,11.84,27.91,0.0,117.83,2016-12-28 0:00:00,48.3
4246,8688,Delhi,2016-12-28,1:00:00,356.79,692.02,422.44,130.16,98.58,76.96,2.14,26.07,47.1,9.69,24.0,0.0,88.32,2016-12-28 1:00:00,48.3
4247,8689,Delhi,2016-12-28,2:00:00,377.02,663.83,406.16,138.22,94.9,74.34,1.98,28.03,48.38,8.46,21.06,0.0,88.53,2016-12-28 2:00:00,47.7
4248,8690,Delhi,2016-12-28,3:00:00,361.7,581.89,408.27,190.4,85.38,74.38,1.65,25.78,50.16,8.23,20.25,0.0,108.71,2016-12-28 3:00:00,48.3
4249,8691,Delhi,2016-12-28,4:00:00,310.32,509.33,356.22,167.67,74.68,64.93,1.28,23.4,49.54,7.84,17.86,0.0,96.32,2016-12-28 4:00:00,48.3
4250,8692,Delhi,2016-12-28,5:00:00,299.73,476.67,216.24,111.74,95.55,58.09,1.39,20.62,54.94,7.29,15.6,0.0,70.02,2016-12-28 5:00:00,47.2
4251,8693,Delhi,2016-12-28,6:00:00,291.45,452.8,159.12,104.94,74.31,50.73,1.32,19.75,54.54,6.94,14.92,0.0,55.37,2016-12-28 6:00:00,48.3
4252,8694,Delhi,2016-12-28,7:00:00,303.29,430.17,136.63,96.27,67.44,46.76,1.26,17.2,49.14,7.26,14.79,0.0,49.2,2016-12-28 7:00:00,46.8
4253,8695,Delhi,2016-12-28,8:00:00,299.75,454.83,168.42,95.24,82.34,45.45,1.42,18.19,46.71,7.37,13.18,0.0,49.14,2016-12-28 8:00:00,48.3
4254,8696,Delhi,2016-12-28,9:00:00,314.46,520.61,204.8,126.06,101.45,49.93,1.44,23.53,43.32,7.66,12.72,0.0,46.38,2016-12-28 9:00:00,51.4
4255,8697,Delhi,2016-12-28,10:00:00,304.54,538.86,127.22,154.72,109.21,61.79,1.06,23.57,33.18,6.05,10.45,0.0,42.28,2016-12-28 10:00:00,51.1
4256,8698,Delhi,2016-12-28,11:00:00,301.85,460.53,97.79,124.97,73.85,61.06,0.8,17.74,27.51,5.11,8.47,0.0,37.44,2016-12-28 11:00:00,51.1
4257,8699,Delhi,2016-12-28,12:00:00,229.55,461.68,65.15,115.21,58.05,54.28,0.68,16.51,21.54,4.61,7.32,0.0,35.33,2016-12-28 12:00:00,49.6
4258,8700,Delhi,2016-12-28,13:00:00,203.25,340.54,49.38,112.07,52.12,47.71,0.54,20.07,18.52,4.12,6.04,0.0,33.72,2016-12-28 13:00:00,49.6
4259,8701,Delhi,2016-12-28,14:00:00,176.8,296.13,40.13,104.82,47.39,37.71,0.52,18.55,17.45,3.56,5.86,0.0,32.86,2016-12-28 14:00:00,50.5
4260,8702,Delhi,2016-12-28,15:00:00,136.34,289.67,44.13,103.35,50.43,35.42,0.6,20.66,17.06,3.1,5.72,0.0,31.85,2016-12-28 15:00:00,50.3
4261,8703,Delhi,2016-12-28,16:00:00,133.2,296.06,35.05,104.23,46.66,37.44,0.54,23.1,18.12,3.26,6.87,0.0,33.7,2016-12-28 16:00:00,48.8
4262,8704,Delhi,2016-12-28,17:00:00,126.28,293.98,45.98,103.3,51.78,39.84,0.57,24.2,19.21,3.68,7.74,0.0,35.32,2016-12-28 17:00:00,53.9
4263,8705,Delhi,2016-12-28,18:00:00,127.68,373.13,98.99,106.79,79.72,41.34,0.91,25.6,28.48,5.18,11.28,0.0,40.28,2016-12-28 18:00:00,53.9
4264,8706,Delhi,2016-12-28,19:00:00,167.22,601.44,186.54,126.27,19.42,57.34,1.79,34.12,36.49,7.54,16.29,0.0,43.12,2016-12-28 19:00:00,44.7
4265,8707,Delhi,2016-12-28,20:00:00,260.64,729.02,199.02,142.06,37.98,67.68,2.69,45.15,40.26,9.22,19.73,0.0,44.96,2016-12-28 20:00:00,51.9
4266,8708,Delhi,2016-12-28,21:00:00,344.3,766.03,383.02,164.4,68.12,86.1,3.88,39.94,43.01,10.22,25.04,0.0,46.88,2016-12-28 21:00:00,46.5
4267,8709,Delhi,2016-12-28,22:00:00,383.2,772.62,291.02,172.82,0.0,106.0,4.16,40.94,73.4,10.73,41.68,0.0,47.08,2016-12-28 22:00:00,46.5
4268,8710,Delhi,2016-12-28,23:00:00,401.92,772.5,337.02,182.17,0.0,105.49,3.74,44.96,79.58,10.09,39.62,0.0,47.42,2016-12-28 23:00:00,50.8
4269,8711,Delhi,2016-12-29,0:00:00,444.85,781.33,314.02,193.22,0.0,115.2,3.52,44.32,117.83,9.98,35.2,0.0,47.78,2016-12-29 0:00:00,46.5
4270,8712,Delhi,2016-12-29,1:00:00,423.04,755.36,325.52,187.17,0.0,125.67,3.17,26.52,88.32,10.15,30.43,0.0,47.56,2016-12-29 1:00:00,46.5
4271,8713,Delhi,2016-12-29,2:00:00,417.84,761.97,319.77,181.89,0.0,136.17,2.8,23.84,88.53,10.05,27.07,0.0,47.4,2016-12-29 2:00:00,48.7
4272,8714,Delhi,2016-12-29,3:00:00,437.38,749.83,362.375,227.3,0.0,169.56,2.35,21.09,108.71,9.74,29.42,0.0,47.71,2016-12-29 3:00:00,48.3
4273,8715,Delhi,2016-12-29,4:00:00,500.11,676.29,404.98,207.42,0.0,164.47,1.87,20.56,96.32,9.07,34.14,0.0,48.0,2016-12-29 4:00:00,48.3
4274,8716,Delhi,2016-12-29,5:00:00,434.72,664.05,419.76,129.95,0.0,94.76,1.7,18.23,70.02,8.74,28.93,0.0,48.64,2016-12-29 5:00:00,47.7
4275,8717,Delhi,2016-12-29,6:00:00,387.46,632.03,393.88,110.15,70.38,80.4,1.51,16.8,55.37,7.93,25.21,0.0,47.8,2016-12-29 6:00:00,48.3
4276,8718,Delhi,2016-12-29,7:00:00,346.75,555.6,209.65,97.05,114.01,75.73,0.99,16.78,49.2,6.92,19.26,0.0,47.44,2016-12-29 7:00:00,48.3
4277,8719,Delhi,2016-12-29,8:00:00,256.28,532.5,133.41,95.58,78.97,76.27,0.8,13.86,49.14,7.02,16.03,0.0,47.26,2016-12-29 8:00:00,51.9
4278,8720,Delhi,2016-12-29,9:00:00,276.62,508.8,85.54,98.19,60.0,87.65,0.72,18.62,46.38,5.49,11.12,0.0,46.66,2016-12-29 9:00:00,55.2
4279,8721,Delhi,2016-12-29,10:00:00,308.42,468.12,57.19,92.7,48.43,85.33,0.85,17.9,42.28,5.22,9.7,0.0,46.11,2016-12-29 10:00:00,55.2
4280,8722,Delhi,2016-12-29,11:00:00,341.91,473.33,51.74,89.5,37.32,78.42,0.83,14.55,37.44,6.45,11.0,0.0,45.02,2016-12-29 11:00:00,58.0
4281,8723,Delhi,2016-12-29,12:00:00,333.7,457.05,25.72,81.79,33.22,72.21,0.66,14.76,35.33,6.3,10.58,0.0,41.49,2016-12-29 12:00:00,55.0
4282,8724,Delhi,2016-12-29,13:00:00,324.71,433.93,18.21,75.82,27.28,66.1,0.64,17.67,33.72,7.37,13.66,0.0,38.64,2016-12-29 13:00:00,58.0
4283,8725,Delhi,2016-12-29,14:00:00,292.27,415.39,11.5,73.75,25.32,61.77,0.6,16.28,32.86,6.96,14.73,0.0,35.42,2016-12-29 14:00:00,59.5
4284,8726,Delhi,2016-12-29,15:00:00,267.68,430.68,8.28,71.78,24.19,64.42,0.56,16.54,31.85,6.17,12.94,0.0,34.56,2016-12-29 15:00:00,61.4
4285,8727,Delhi,2016-12-29,16:00:00,267.84,430.59,6.76,72.33,24.13,65.33,0.71,18.73,33.7,5.25,10.51,0.0,35.12,2016-12-29 16:00:00,61.4
4286,8728,Delhi,2016-12-29,17:00:00,251.23,381.44,11.24,79.45,28.26,68.84,0.81,18.74,35.32,5.3,11.07,0.0,36.37,2016-12-29 17:00:00,59.8
4287,8729,Delhi,2016-12-29,18:00:00,272.64,427.22,29.01,88.21,40.03,80.38,0.95,40.93,40.28,5.49,12.39,0.0,39.89,2016-12-29 18:00:00,58.3
4288,8730,Delhi,2016-12-29,19:00:00,308.19,518.12,41.73,83.29,43.72,89.89,1.04,26.88,43.12,5.99,13.64,0.0,42.74,2016-12-29 19:00:00,55.5
4289,8731,Delhi,2016-12-29,20:00:00,319.32,469.67,53.6,76.45,46.09,80.23,1.19,27.88,44.96,6.29,13.64,0.0,43.64,2016-12-29 20:00:00,56.1
4290,8732,Delhi,2016-12-29,21:00:00,332.68,466.58,45.71,71.16,40.09,64.2,1.06,24.06,46.88,6.68,13.82,0.0,46.53,2016-12-29 21:00:00,53.7
4291,8733,Delhi,2016-12-29,22:00:00,314.88,438.65,32.53,65.75,32.2,59.37,0.98,21.46,47.08,8.5,14.99,0.0,46.58,2016-12-29 22:00:00,51.9
4292,8734,Delhi,2016-12-29,23:00:00,298.53,427.71,33.39,60.28,31.91,60.09,0.88,21.3,47.42,7.89,12.81,0.0,76.9272107845366,2016-12-29 23:00:00,54.3
4293,8735,Delhi,2016-12-30,0:00:00,298.22,430.39,24.89,54.94,30.44,58.7,1.06,20.78,47.78,9.72,15.46,0.0,76.9272107845366,2016-12-30 0:00:00,51.9
4294,8736,Delhi,2016-12-30,1:00:00,303.39,427.42,17.41,55.39,26.61,67.19,1.08,22.8,47.56,8.7,17.04,0.0,76.9272107845366,2016-12-30 1:00:00,51.9
4295,8737,Delhi,2016-12-30,2:00:00,268.34,413.45,14.16,54.66,25.02,73.63,1.01,23.68,47.4,6.57,11.56,0.0,76.9272107845366,2016-12-30 2:00:00,51.3
4296,8738,Delhi,2016-12-30,3:00:00,267.11,369.44,13.98,54.75,24.98,69.18,0.99,23.68,47.71,6.17,10.23,0.0,76.9272107845366,2016-12-30 3:00:00,51.9
4297,8739,Delhi,2016-12-30,4:00:00,248.46,350.03,11.34,50.67,22.17,63.14,0.92,22.37,48.0,5.66,7.35,0.0,76.9272107845366,2016-12-30 4:00:00,51.9
4298,8740,Delhi,2016-12-30,5:00:00,219.08,323.94,10.41,45.43,20.1,48.36,0.9,20.26,48.64,5.24,5.46,0.0,76.9272107845366,2016-12-30 5:00:00,52.4
4299,8741,Delhi,2016-12-30,6:00:00,198.06,321.72,12.18,42.34,20.27,46.34,0.84,19.66,47.8,5.13,4.71,0.0,76.9272107845366,2016-12-30 6:00:00,51.9
4300,8742,Delhi,2016-12-30,7:00:00,217.0,327.5,15.86,44.31,23.18,47.65,0.73,20.34,47.44,5.93,6.43,0.0,76.9272107845366,2016-12-30 7:00:00,51.9
4301,8743,Delhi,2016-12-30,8:00:00,227.98,344.07,20.59,47.99,27.48,47.42,0.78,20.44,47.26,6.94,9.53,0.0,76.9272107845366,2016-12-30 8:00:00,51.9
4302,8744,Delhi,2016-12-30,9:00:00,222.18,351.28,23.42,53.32,30.81,57.55,1.03,23.36,46.66,7.61,11.16,0.0,76.9272107845366,2016-12-30 9:00:00,51.9
4303,8745,Delhi,2016-12-30,10:00:00,217.82,363.39,23.8,56.58,31.96,60.01,1.09,24.54,46.11,5.87,9.81,0.0,76.9272107845366,2016-12-30 10:00:00,51.9
4304,8746,Delhi,2016-12-30,11:00:00,198.22,339.63,21.87,52.56,29.08,47.93,0.94,23.4,45.02,5.1,7.44,0.0,76.9272107845366,2016-12-30 11:00:00,54.7
4305,8747,Delhi,2016-12-30,12:00:00,182.11,324.87,21.78,55.29,26.29,51.58,0.72,23.24,41.49,5.18,7.67,0.0,76.9272107845366,2016-12-30 12:00:00,53.2
4306,8748,Delhi,2016-12-30,13:00:00,185.32,327.33,20.8,59.48,27.24,47.37,0.74,23.48,38.64,5.49,9.42,0.0,76.9272107845366,2016-12-30 13:00:00,55.0
4307,8749,Delhi,2016-12-30,14:00:00,214.28,339.31,17.42,66.1,27.6,46.27,0.74,24.18,35.42,6.85,13.37,0.0,76.9272107845366,2016-12-30 14:00:00,56.2
4308,8750,Delhi,2016-12-30,15:00:00,218.86,363.06,15.34,67.3,25.74,44.71,0.72,24.64,34.56,6.67,13.81,0.0,76.9272107845366,2016-12-30 15:00:00,56.2
4309,8751,Delhi,2016-12-30,16:00:00,188.36,336.06,14.46,70.94,27.64,45.74,0.71,23.9,35.12,6.36,13.17,0.0,76.9272107845366,2016-12-30 16:00:00,51.9
4310,8752,Delhi,2016-12-30,17:00:00,173.14,341.47,13.2,75.31,27.78,51.98,0.71,23.6,36.37,5.1,10.13,0.0,76.9272107845366,2016-12-30 17:00:00,57.0
4311,8753,Delhi,2016-12-30,18:00:00,173.98,343.47,24.74,81.93,36.13,58.48,0.81,23.09,39.89,5.02,9.46,0.0,76.9272107845366,2016-12-30 18:00:00,51.9
4312,8754,Delhi,2016-12-30,19:00:00,200.64,380.77,52.85,86.51,50.29,62.49,1.0,24.54,42.74,6.18,11.7,0.0,76.9272107845366,2016-12-30 19:00:00,53.7
4313,8755,Delhi,2016-12-30,20:00:00,227.51,399.92,71.13,89.7,57.92,66.11,1.17,27.0,43.64,6.68,13.93,0.0,76.9272107845366,2016-12-30 20:00:00,55.0
4314,8756,Delhi,2016-12-30,21:00:00,280.44,436.08,97.36,86.01,77.12,55.39,1.67,26.99,46.53,9.17,20.45,0.0,76.9272107845366,2016-12-30 21:00:00,50.1
4315,8757,Delhi,2016-12-30,22:00:00,296.73,458.03,94.92,80.51,72.81,52.03,1.44,27.06,46.58,13.07,31.79,0.0,76.9272107845366,2016-12-30 22:00:00,50.1
4316,0,Delhi,2017-01-01,1:00:00,197.32,344.83,47.33,59.92,47.24,62.93,0.86,23.48,45.63,7.73,15.02,0.0,54.08,2017-01-01 1:00:00,55.5
4317,1,Delhi,2017-01-01,2:00:00,212.87,380.78,50.63,56.29,49.74,69.73,0.9,23.78,49.52,6.83,13.3,0.0,56.44,2017-01-01 2:00:00,53.3
4318,2,Delhi,2017-01-01,3:00:00,212.11,357.7,44.53,51.93,44.6,65.52,0.79,24.68,52.71,6.27,11.74,0.0,53.2,2017-01-01 3:00:00,53.7
4319,3,Delhi,2017-01-01,4:00:00,216.17,327.23,38.2,46.73,38.53,62.52,0.76,23.62,55.45,6.28,10.95,0.0,52.22,2017-01-01 4:00:00,53.7
4320,4,Delhi,2017-01-01,5:00:00,158.1,318.0,79.96,49.15,57.56,47.34,0.92,23.78,50.36,6.44,11.83,0.0,53.9,2017-01-01 5:00:00,50.6
4321,5,Delhi,2017-01-01,6:00:00,168.75,349.42,148.17,45.43,96.26,45.05,1.11,25.66,49.9,8.05,13.76,0.0,52.37,2017-01-01 6:00:00,48.6
4322,6,Delhi,2017-01-01,7:00:00,206.02,379.36,131.6,46.23,86.0,46.13,1.26,24.18,50.44,11.52,26.01,0.0,52.46,2017-01-01 7:00:00,48.6
4323,7,Delhi,2017-01-01,8:00:00,202.24,379.16,136.47,48.19,88.69,50.19,1.31,24.55,88.08,11.4,29.79,0.0,52.5,2017-01-01 8:00:00,48.8
4324,8,Delhi,2017-01-01,9:00:00,242.85,465.18,148.91,65.22,101.34,65.85,1.48,28.31,87.0,12.82,29.66,0.0,50.56,2017-01-01 9:00:00,55.8
4325,9,Delhi,2017-01-01,10:00:00,324.68,573.31,75.63,89.12,66.62,66.19,1.07,28.29,106.21,12.17,40.31,0.0,49.58,2017-01-01 10:00:00,62.6
4326,10,Delhi,2017-01-01,11:00:00,269.02,420.62,31.26,75.09,37.47,54.68,0.9,19.28,45.04,9.75,23.51,0.0,90.28,2017-01-01 11:00:00,68.0
4327,11,Delhi,2017-01-01,12:00:00,197.4,383.96,24.12,66.48,29.27,53.03,0.78,17.34,36.56,7.02,12.9,0.0,35.35,2017-01-01 12:00:00,69.8
4328,12,Delhi,2017-01-01,13:00:00,197.1,319.79,16.1,58.97,24.34,43.72,0.67,20.4,32.64,6.36,10.76,0.0,33.12,2017-01-01 13:00:00,71.6
4329,13,Delhi,2017-01-01,14:00:00,170.24,261.07,8.56,53.71,20.58,37.05,0.57,19.76,30.56,5.19,10.97,0.0,48.72,2017-01-01 14:00:00,71.6
4330,14,Delhi,2017-01-01,15:00:00,98.1,248.69,7.3,50.96,19.91,35.91,0.53,19.37,29.2,4.13,9.53,0.0,37.26,2017-01-01 15:00:00,71.6
4331,15,Delhi,2017-01-01,16:00:00,76.85,240.2,7.22,49.83,19.61,40.5,0.53,21.38,30.24,3.45,10.3,0.0,27.02,2017-01-01 16:00:00,71.4
