,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
368,3991,Delhi,2015-06-16,8:00:00,246.84,425.44,32.97,116.13,128.71,80.8,2.04,3.94,78.51,5.69,17.33,2.26,66.94,2015-06-16 8:00:00,87.9
369,3992,Delhi,2015-06-16,9:00:00,180.92,335.88,32.19,131.77,140.92,70.37,1.32,3.88,84.46,5.22,15.94,2.26,72.24,2015-06-16 9:00:00,93.2
370,3993,Delhi,2015-06-16,10:00:00,134.92,260.81,14.37,88.75,84.38,64.87,0.9,3.8,104.72,3.42,10.6,2.26,81.45,2015-06-16 10:00:00,96.8
371,3994,Delhi,2015-06-16,11:00:00,119.91,200.0,4.51,54.94,44.81,53.48,0.71,5.06,93.43,2.1,6.72,2.26,79.81,2015-06-16 11:00:00,97.1
372,3995,Delhi,2015-06-16,12:00:00,94.51,255.29,8.84,61.24,56.06,53.01,1.11,5.43,108.28,2.25,6.96,2.26,86.88,2015-06-16 12:00:00,97.9
373,3996,Delhi,2015-06-16,13:00:00,104.31,263.88,5.37,48.68,49.35,54.29,1.55,6.41,82.1,3.15,8.48,2.26,102.47,2015-06-16 13:00:00,98.7
374,3997,Delhi,2015-06-16,14:00:00,95.3,210.18,8.67,49.43,47.11,50.29,1.18,5.81,69.31,2.59,5.96,2.26,84.05,2015-06-16 14:00:00,96.85
375,3998,Delhi,2015-06-16,15:00:00,97.35,227.38,11.97,50.87,52.63,53.71,1.18,5.67,64.12,2.51,6.27,2.26,74.37,2015-06-16 15:00:00,95.0
376,3999,Delhi,2015-06-16,16:00:00,88.17,232.74,17.63,54.02,63.56,62.49,1.2,5.13,63.83,2.24,5.87,2.26,80.35,2015-06-16 16:00:00,91.4
377,4000,Delhi,2015-06-16,17:00:00,92.11,304.49,23.18,42.93,66.38,47.01,1.3,5.36,78.65,2.48,7.24,2.26,85.32,2015-06-16 17:00:00,92.2
378,4001,Delhi,2015-06-16,18:00:00,70.16,310.96,24.06,49.49,70.8,42.27,1.27,5.7,51.32,2.54,7.39,2.26,77.35,2015-06-16 18:00:00,91.4
379,4002,Delhi,2015-06-16,19:00:00,92.32,266.06,31.25,60.23,88.42,39.57,1.49,6.79,53.21,2.37,7.34,2.26,72.86,2015-06-16 19:00:00,89.6
380,4003,Delhi,2015-06-16,20:00:00,86.72,263.28,17.16,70.67,78.99,43.4,1.52,7.38,52.34,2.86,7.76,2.26,62.38,2015-06-16 20:00:00,89.8
381,4004,Delhi,2015-06-16,21:00:00,86.17,258.33,24.08,80.63,91.69,63.48,1.49,7.94,55.75,2.28,7.52,2.26,50.32,2015-06-16 21:00:00,89.6
382,4005,Delhi,2015-06-16,22:00:00,85.17,264.06,32.92,74.88,98.05,60.56,1.66,8.47,69.29,2.57,7.37,2.26,61.17,2015-06-16 22:00:00,86.0
383,4006,Delhi,2015-06-16,23:00:00,108.19,299.84,35.73,73.27,100.19,62.96,1.49,8.22,56.62,2.49,6.76,2.26,66.78,2015-06-16 23:00:00,86.4
384,4007,Delhi,2015-06-17,0:00:00,100.34,328.33,41.47,74.12,110.02,74.63,1.33,8.22,60.16,2.15,6.47,2.26,67.96,2015-06-17 0:00:00,84.2
385,4008,Delhi,2015-06-17,1:00:00,106.73,315.98,51.61,61.84,113.62,43.93,1.39,7.12,49.11,2.22,6.74,2.26,83.85,2015-06-17 1:00:00,84.2
386,4009,Delhi,2015-06-17,2:00:00,115.01,307.83,45.89,55.51,101.33,44.28,1.28,6.29,58.54,1.83,6.63,2.26,71.86,2015-06-17 2:00:00,84.0
387,4010,Delhi,2015-06-17,3:00:00,184.77,386.33,24.1,56.22,72.27,47.42,1.27,5.64,70.1,2.53,7.79,2.26,52.88,2015-06-17 3:00:00,84.2
388,4011,Delhi,2015-06-17,4:00:00,226.54,333.67,19.17,55.04,65.12,50.45,1.27,5.31,96.41,2.6,6.39,2.26,55.52,2015-06-17 4:00:00,80.6
389,4012,Delhi,2015-06-17,5:00:00,259.74,442.0,20.38,54.21,64.91,73.58,1.35,4.75,109.33,2.33,5.03,2.26,61.09,2015-06-17 5:00:00,81.4
390,4013,Delhi,2015-06-17,6:00:00,174.66,318.29,24.38,53.5,69.48,62.25,1.38,5.51,66.48,3.15,6.47,2.26,58.15,2015-06-17 6:00:00,82.80000000000001
391,4014,Delhi,2015-06-17,7:00:00,136.28,282.75,25.32,59.76,76.22,69.45,1.28,7.12,61.42,4.19,7.71,2.26,54.4,2015-06-17 7:00:00,84.2
392,4015,Delhi,2015-06-17,8:00:00,125.22,258.79,30.25,69.4,90.37,85.63,1.31,7.3,66.94,3.66,7.03,2.26,81.91,2015-06-17 8:00:00,87.3
393,4016,Delhi,2015-06-17,9:00:00,136.39,267.17,15.03,52.84,53.34,56.58,1.48,7.02,72.24,3.29,6.33,2.26,91.42,2015-06-17 9:00:00,91.15
394,4017,Delhi,2015-06-17,10:00:00,145.68,345.1,21.04,54.92,67.09,49.27,1.57,6.28,81.45,2.47,5.78,2.26,92.69,2015-06-17 10:00:00,95.0
395,4018,Delhi,2015-06-17,11:00:00,164.59,326.05,15.97,51.74,57.22,45.87,1.42,7.65,79.81,2.68,5.77,2.26,107.6,2015-06-17 11:00:00,98.7
396,4019,Delhi,2015-06-17,12:00:00,127.88,227.2,6.06,41.52,38.25,47.04,1.43,5.72,86.88,2.72,6.21,2.26,92.94,2015-06-17 12:00:00,98.6
397,4020,Delhi,2015-06-17,13:00:00,90.98,197.03,16.16,94.56,93.1,61.13,1.31,6.27,102.47,2.76,5.9,2.26,108.06,2015-06-17 13:00:00,98.65
398,4021,Delhi,2015-06-17,14:00:00,73.75,138.42,13.44,29.13,24.13,75.41,1.04,5.68,84.05,1.98,5.0,2.26,110.24,2015-06-17 14:00:00,98.625
399,4022,Delhi,2015-06-17,15:00:00,75.33,198.46,9.22,49.15,49.1,65.73,1.08,5.74,74.37,1.91,4.6,2.26,120.21,2015-06-17 15:00:00,98.6375
400,4023,Delhi,2015-06-17,16:00:00,70.32,187.53,11.11,44.15,46.4,54.79,1.13,5.75,80.35,1.44,3.65,2.26,103.97,2015-06-17 16:00:00,98.63125
401,4024,Delhi,2015-06-17,17:00:00,67.04,183.92,11.47,44.73,47.26,45.43,1.3,6.08,85.32,1.41,3.46,2.26,106.91,2015-06-17 17:00:00,98.634375
402,4025,Delhi,2015-06-17,18:00:00,57.89,165.21,26.1,56.1,76.0,45.36,1.33,5.12,77.35,2.0,5.12,2.26,102.19,2015-06-17 18:00:00,97.7171875
403,4026,Delhi,2015-06-17,19:00:00,64.98,172.79,27.35,69.52,87.65,43.34,1.46,6.26,72.86,2.26,6.22,2.26,114.7,2015-06-17 19:00:00,96.8
404,4027,Delhi,2015-06-17,20:00:00,86.35,233.58,33.63,115.35,130.87,38.68,2.07,7.43,62.38,4.11,11.82,2.26,96.34,2015-06-17 20:00:00,95.1
405,4028,Delhi,2015-06-17,21:00:00,102.06,268.78,60.33,152.53,130.01,54.15,2.48,9.65,50.32,6.12,19.02,2.26,92.26,2015-06-17 21:00:00,95.0
406,4029,Delhi,2015-06-17,22:00:00,118.18,343.88,100.83,163.43,176.24,53.14,3.29,11.7,61.17,7.76,22.92,2.26,86.88,2015-06-17 22:00:00,89.6
407,4030,Delhi,2015-06-17,23:00:00,154.73,293.89,137.73,143.85,138.84,53.57,3.38,13.21,66.78,8.76,25.08,2.26,79.73,2015-06-17 23:00:00,89.1
408,4031,Delhi,2015-06-18,0:00:00,167.14,361.62,106.97,135.14,180.31,54.77,2.97,12.63,67.96,6.46,18.25,2.26,83.6,2015-06-18 0:00:00,89.6
409,4032,Delhi,2015-06-18,1:00:00,141.64,318.21,64.1,120.56,166.29,50.75,2.08,8.5,83.85,4.04,11.78,2.26,77.98,2015-06-18 1:00:00,89.6
410,4033,Delhi,2015-06-18,2:00:00,130.85,251.34,70.09,114.76,172.0,43.47,2.52,6.69,71.86,3.12,8.71,2.26,73.76,2015-06-18 2:00:00,87.2
411,4034,Delhi,2015-06-18,3:00:00,154.97,321.96,70.77,115.02,171.69,42.87,2.31,8.05,52.88,3.48,11.28,2.26,67.17,2015-06-18 3:00:00,89.6
412,4035,Delhi,2015-06-18,4:00:00,168.73,294.03,49.22,107.26,136.94,44.46,1.76,7.83,55.52,3.27,12.23,2.26,64.58,2015-06-18 4:00:00,87.8
413,4036,Delhi,2015-06-18,5:00:00,245.69,317.08,60.51,103.56,151.54,68.02,1.75,6.24,61.09,3.28,8.49,2.26,61.29,2015-06-18 5:00:00,85.3
414,4037,Delhi,2015-06-18,6:00:00,164.95,359.16,65.53,90.48,151.51,84.53,1.82,6.23,58.15,3.66,9.32,2.26,73.24,2015-06-18 6:00:00,87.8
415,4038,Delhi,2015-06-18,7:00:00,150.59,287.27,47.99,102.08,135.65,79.86,1.73,7.15,54.4,5.71,13.05,2.26,68.06,2015-06-18 7:00:00,89.6
416,4039,Delhi,2015-06-18,8:00:00,156.8,271.17,20.71,99.2,96.87,71.1,1.65,6.62,81.91,5.89,13.47,2.26,65.56,2015-06-18 8:00:00,93.5
417,4040,Delhi,2015-06-18,9:00:00,142.98,278.16,8.9,73.3,60.8,64.8,1.5,5.7,91.42,4.56,10.43,2.26,71.53,2015-06-18 9:00:00,98.6
418,4041,Delhi,2015-06-18,10:00:00,152.3,320.38,5.74,60.78,51.04,57.28,1.54,6.18,92.69,4.78,9.11,2.26,80.38,2015-06-18 10:00:00,96.05
419,4042,Delhi,2015-06-18,11:00:00,150.53,346.29,4.8,45.86,37.96,61.7,1.16,8.22,107.6,3.43,6.67,2.26,82.45,2015-06-18 11:00:00,97.325
420,4043,Delhi,2015-06-18,12:00:00,96.44,163.38,8.37,36.16,26.84,72.53,1.06,5.5,92.94,3.0,6.05,2.26,86.73,2015-06-18 12:00:00,96.6875
421,4044,Delhi,2015-06-18,13:00:00,99.24,201.58,7.49,64.62,58.19,85.81,1.33,5.88,108.06,2.81,5.38,2.26,83.51,2015-06-18 13:00:00,97.00625
422,4045,Delhi,2015-06-18,14:00:00,97.92,191.2,6.49,52.06,46.23,65.35,1.3,5.97,110.24,2.01,4.68,2.26,84.96,2015-06-18 14:00:00,96.846875
423,4046,Delhi,2015-06-18,15:00:00,91.55,197.08,7.51,49.97,46.4,58.82,1.28,7.22,120.21,2.07,4.78,2.26,83.82,2015-06-18 15:00:00,96.9265625
424,4047,Delhi,2015-06-18,16:00:00,81.76,197.79,9.34,51.57,50.13,59.39,1.33,11.32,103.97,1.95,4.53,2.26,83.95,2015-06-18 16:00:00,96.88671875
425,4048,Delhi,2015-06-18,17:00:00,76.19,198.17,14.53,53.74,59.17,53.97,1.25,12.61,106.91,2.16,5.05,2.26,86.02,2015-06-18 17:00:00,96.906640625
426,4049,Delhi,2015-06-18,18:00:00,85.71,192.33,12.5,78.3,75.66,49.0,1.39,11.54,102.19,2.34,5.89,2.26,86.81,2015-06-18 18:00:00,96.8966796875
427,4050,Delhi,2015-06-18,19:00:00,95.17,257.67,8.2,112.06,95.41,48.77,1.89,13.75,114.7,3.34,8.9,2.26,83.52,2015-06-18 19:00:00,96.49833984375
428,4051,Delhi,2015-06-18,20:00:00,114.62,285.75,10.84,124.84,108.52,49.43,2.42,13.0,96.34,4.54,14.88,2.26,76.93,2015-06-18 20:00:00,96.1
429,4052,Delhi,2015-06-18,21:00:00,138.4,287.42,31.8,167.09,167.76,55.61,2.48,14.62,92.26,5.77,17.26,2.26,72.28,2015-06-18 21:00:00,98.6
430,4053,Delhi,2015-06-18,22:00:00,133.87,229.49,57.24,153.73,191.02,54.88,2.78,15.57,86.88,5.42,16.07,2.26,70.79,2015-06-18 22:00:00,98.6
431,4054,Delhi,2015-06-18,23:00:00,134.89,323.58,80.43,149.94,160.05,52.02,2.41,16.34,79.73,5.7,17.55,2.26,68.88,2015-06-18 23:00:00,92.6
432,4055,Delhi,2015-06-19,0:00:00,128.62,283.42,50.93,131.09,165.99,50.97,1.91,14.55,83.6,3.24,10.02,2.26,59.9,2015-06-19 0:00:00,93.2
433,4056,Delhi,2015-06-19,1:00:00,123.04,293.62,31.11,102.83,116.07,46.54,1.49,7.91,77.98,2.43,6.93,2.26,54.83,2015-06-19 1:00:00,93.2
434,4057,Delhi,2015-06-19,2:00:00,125.82,272.54,19.52,74.67,79.07,43.47,1.18,5.46,73.76,1.87,4.85,2.26,54.65,2015-06-19 2:00:00,89.8
435,4058,Delhi,2015-06-19,3:00:00,138.18,295.87,12.6,61.46,60.77,41.32,1.02,4.96,67.17,1.77,4.8,2.26,56.85,2015-06-19 3:00:00,93.2
436,4059,Delhi,2015-06-19,4:00:00,131.64,234.92,9.67,65.83,60.55,43.82,0.96,4.89,64.58,1.68,4.31,2.26,68.94,2015-06-19 4:00:00,91.4
437,4060,Delhi,2015-06-19,5:00:00,140.26,160.79,14.6,72.79,72.55,54.21,1.19,5.43,61.29,1.63,3.95,2.26,81.67,2015-06-19 5:00:00,87.5
438,4061,Delhi,2015-06-19,6:00:00,133.44,162.92,22.8,66.91,79.68,80.27,1.37,6.7,73.24,1.63,3.94,2.26,58.43,2015-06-19 6:00:00,91.4
439,4062,Delhi,2015-06-19,7:00:00,118.9,203.82,16.43,74.74,74.68,62.31,1.41,7.26,68.06,1.89,3.93,2.26,51.99,2015-06-19 7:00:00,93.2
440,4063,Delhi,2015-06-19,8:00:00,114.75,232.06,8.01,67.5,56.82,61.18,1.23,6.71,65.56,1.84,3.78,2.26,84.72,2015-06-19 8:00:00,94.3
441,4064,Delhi,2015-06-19,9:00:00,104.23,219.33,6.39,58.85,49.81,50.53,1.32,6.13,71.53,1.47,3.08,2.26,112.08,2015-06-19 9:00:00,98.6
442,4065,Delhi,2015-06-19,10:00:00,106.02,229.17,4.67,54.27,44.42,51.18,1.58,5.44,80.38,1.93,3.78,2.26,68.95,2015-06-19 10:00:00,96.45
443,4066,Delhi,2015-06-19,11:00:00,137.41,250.81,3.99,47.79,39.4,45.76,1.54,6.83,82.45,3.03,5.24,2.26,64.72,2015-06-19 11:00:00,97.525
444,4067,Delhi,2015-06-19,12:00:00,136.74,203.0,4.16,42.74,34.89,49.29,1.4,5.66,86.73,2.64,5.0,2.26,97.88,2015-06-19 12:00:00,96.98749999999998
445,4068,Delhi,2015-06-19,13:00:00,80.14,147.96,5.78,75.8,64.1,75.23,1.35,6.09,83.51,2.31,4.69,2.26,116.92,2015-06-19 13:00:00,97.25625
446,4069,Delhi,2015-06-19,14:00:00,91.71,148.33,5.4,71.23,60.24,82.51,1.27,7.69,84.96,1.7,3.43,2.26,84.85,2015-06-19 14:00:00,97.121875
447,4070,Delhi,2015-06-19,15:00:00,72.97,134.17,5.16,39.48,33.38,78.82,1.22,6.94,83.82,1.61,4.27,2.26,67.69,2015-06-19 15:00:00,97.1890625
448,4071,Delhi,2015-06-19,16:00:00,80.54,178.43,4.89,42.81,35.35,63.95,1.23,8.85,83.95,1.69,4.65,2.26,67.26,2015-06-19 16:00:00,97.15546874999998
449,4072,Delhi,2015-06-19,17:00:00,76.24,198.71,3.6,48.27,40.28,60.55,1.4,8.9,86.02,2.0,6.1,2.26,70.34,2015-06-19 17:00:00,97.172265625
450,4073,Delhi,2015-06-19,18:00:00,79.8,188.04,4.09,51.64,42.99,47.76,1.32,9.27,86.81,2.16,6.53,2.26,58.65,2015-06-19 18:00:00,96.9861328125
451,4074,Delhi,2015-06-19,19:00:00,103.14,263.75,4.02,56.55,46.28,41.06,1.47,9.7,83.52,2.36,7.71,2.26,55.06,2015-06-19 19:00:00,96.8
452,4075,Delhi,2015-06-19,20:00:00,121.74,207.56,5.62,64.57,51.59,38.99,1.45,9.69,76.93,2.63,9.08,2.26,55.11,2015-06-19 20:00:00,95.6
453,4076,Delhi,2015-06-19,21:00:00,114.57,200.68,5.16,70.22,56.64,47.01,1.67,10.8,72.28,3.1,11.43,2.26,74.87,2015-06-19 21:00:00,96.8
454,4077,Delhi,2015-06-19,22:00:00,110.55,295.11,5.47,67.42,54.62,65.01,1.66,11.19,70.79,2.94,9.25,2.26,52.16,2015-06-19 22:00:00,95.0
455,4078,Delhi,2015-06-19,23:00:00,85.03,190.07,3.96,55.69,44.87,53.9,1.42,10.25,68.88,2.59,7.39,2.26,46.4,2015-06-19 23:00:00,93.8
456,4079,Delhi,2015-06-20,0:00:00,79.25,177.91,3.51,46.87,36.81,52.66,1.28,10.51,59.9,2.23,5.82,2.26,44.75,2015-06-20 0:00:00,93.2
457,4080,Delhi,2015-06-20,1:00:00,85.37,181.04,3.16,39.55,31.86,42.2,1.28,9.77,54.83,1.76,4.91,2.26,45.64,2015-06-20 1:00:00,93.2
458,4081,Delhi,2015-06-20,2:00:00,100.26,246.38,2.16,30.94,27.09,39.28,1.16,8.55,54.65,1.45,2.8,2.26,55.73,2015-06-20 2:00:00,92.0
459,4082,Delhi,2015-06-20,3:00:00,117.81,180.73,2.14,33.17,27.76,38.71,1.12,9.25,56.85,1.6,2.94,2.26,57.97,2015-06-20 3:00:00,93.2
460,4083,Delhi,2015-06-20,4:00:00,189.13,114.27,2.38,32.92,28.26,38.82,1.12,8.85,68.94,1.15,3.53,2.26,38.03,2015-06-20 4:00:00,89.6
461,4084,Delhi,2015-06-20,5:00:00,155.66,71.33,4.67,34.94,34.07,47.27,1.27,8.61,81.67,1.28,3.4,2.26,28.42,2015-06-20 5:00:00,89.7
462,4085,Delhi,2015-06-20,6:00:00,130.82,66.17,9.02,50.01,47.98,55.78,1.36,8.1,58.43,0.92,5.79,2.26,25.53,2015-06-20 6:00:00,89.6
463,4086,Delhi,2015-06-20,7:00:00,74.64,131.19,7.49,35.4,33.68,65.4,1.3,9.71,51.99,1.02,3.85,2.26,24.76,2015-06-20 7:00:00,87.8
464,4087,Delhi,2015-06-20,8:00:00,87.28,247.37,6.21,30.41,28.88,89.11,1.2,10.3,84.72,1.53,3.22,2.26,32.48,2015-06-20 8:00:00,84.4
465,4088,Delhi,2015-06-20,9:00:00,75.73,261.53,7.71,35.9,35.29,48.92,1.26,9.36,112.08,0.98,3.6,2.26,48.96,2015-06-20 9:00:00,89.6
466,4089,Delhi,2015-06-20,10:00:00,40.82,148.84,8.44,42.59,40.18,49.29,1.39,9.17,68.95,0.87,2.98,2.26,48.32,2015-06-20 10:00:00,93.2
467,4090,Delhi,2015-06-20,11:00:00,44.6,144.9,8.77,62.23,55.69,50.78,1.27,11.7,64.72,0.98,3.45,2.26,39.0,2015-06-20 11:00:00,93.3
468,4091,Delhi,2015-06-20,12:00:00,50.07,339.63,5.89,52.61,44.69,40.95,1.2,9.58,97.88,1.1,3.78,2.26,51.45,2015-06-20 12:00:00,95.0
469,4092,Delhi,2015-06-20,13:00:00,54.41,177.84,6.7,51.36,45.62,55.36,1.31,9.03,116.92,0.93,2.63,2.26,84.49,2015-06-20 13:00:00,97.2
470,4093,Delhi,2015-06-20,14:00:00,44.12,163.33,7.42,53.12,47.84,50.58,1.38,9.85,84.85,0.99,3.91,2.26,73.18,2015-06-20 14:00:00,99.4
471,4094,Delhi,2015-06-20,15:00:00,39.61,119.5,9.03,67.79,59.23,42.69,1.35,5.4,67.69,0.84,3.1,2.26,68.24,2015-06-20 15:00:00,99.0
472,4095,Delhi,2015-06-20,16:00:00,41.06,109.72,8.88,77.49,68.2,52.55,1.18,6.51,67.26,0.77,2.43,2.26,57.73,2015-06-20 16:00:00,98.6
473,4096,Delhi,2015-06-20,17:00:00,42.0,118.41,5.9,58.55,50.16,40.44,1.26,5.92,70.34,0.94,4.52,2.26,64.96,2015-06-20 17:00:00,97.6
474,4097,Delhi,2015-06-20,18:00:00,47.29,114.93,7.0,64.13,54.57,37.51,1.38,45.81,58.65,1.0,6.63,2.26,68.13,2015-06-20 18:00:00,95.0
475,4098,Delhi,2015-06-20,19:00:00,59.41,129.29,5.11,72.44,57.79,35.99,1.43,9.95,55.06,1.39,8.36,2.26,68.77,2015-06-20 19:00:00,93.2
476,4099,Delhi,2015-06-20,20:00:00,93.58,170.33,4.46,80.09,63.94,36.8,1.53,8.87,55.11,1.29,6.89,2.26,62.75,2015-06-20 20:00:00,91.6
477,4100,Delhi,2015-06-20,21:00:00,189.9,297.33,5.87,78.22,63.9,42.34,1.39,6.58,74.87,1.13,7.54,2.26,55.63,2015-06-20 21:00:00,91.4
478,4101,Delhi,2015-06-20,22:00:00,53.21,42.42,5.42,67.68,55.84,53.12,1.3,6.96,52.16,1.0,3.68,2.26,61.26,2015-06-20 22:00:00,89.6
479,4102,Delhi,2015-06-20,23:00:00,31.33,90.96,4.71,66.44,54.37,46.8,1.23,7.01,46.4,0.96,4.39,2.26,60.57,2015-06-20 23:00:00,89.4
480,4103,Delhi,2015-06-21,0:00:00,36.53,95.46,5.36,63.85,53.75,56.76,1.28,7.53,44.75,0.92,7.26,2.26,64.31,2015-06-21 0:00:00,89.6
481,4104,Delhi,2015-06-21,1:00:00,51.69,98.32,5.46,53.74,45.64,47.89,1.21,5.95,45.64,1.0,11.09,2.26,63.63,2015-06-21 1:00:00,87.8
482,4105,Delhi,2015-06-21,2:00:00,50.97,93.42,4.22,48.27,40.3,41.53,1.08,4.75,55.73,0.88,13.22,2.26,69.73,2015-06-21 2:00:00,86.3
483,4106,Delhi,2015-06-21,3:00:00,60.93,113.0,4.24,47.4,40.2,40.72,1.08,4.78,57.97,0.81,11.6,2.26,61.16,2015-06-21 3:00:00,86.0
484,4107,Delhi,2015-06-21,4:00:00,64.35,103.21,4.75,30.63,17.75,98.0,1.73,3.36,38.03,0.98,1.95,2.26,61.05,2015-06-21 4:00:00,86.0
485,4108,Delhi,2015-06-21,5:00:00,66.95,108.105,5.65,36.01,20.68,97.0,1.74,4.97,28.42,1.24,2.5,2.26,92.05,2015-06-21 5:00:00,86.1
486,4109,Delhi,2015-06-21,6:00:00,65.49,105.6575,5.66,38.38,19.91,98.25,1.7,6.85,25.53,1.19,2.06,2.26,56.32,2015-06-21 6:00:00,86.0
487,4110,Delhi,2015-06-21,7:00:00,69.97,106.88125,5.37,38.82,20.7,97.75,1.72,7.12,24.76,1.25,2.18,2.26,53.16,2015-06-21 7:00:00,89.6
488,4111,Delhi,2015-06-21,8:00:00,70.98,106.269375,5.67,36.83,20.82,93.75,1.72,6.84,32.48,1.14,2.19,2.26,45.74,2015-06-21 8:00:00,83.3
489,4112,Delhi,2015-06-21,9:00:00,80.58,106.5753125,5.93,29.83,17.83,91.5,1.72,5.8,48.96,0.72,1.57,2.26,39.98,2015-06-21 9:00:00,77.0
490,4113,Delhi,2015-06-21,10:00:00,85.12,106.42234375,6.48,28.7,17.76,93.5,1.71,5.41,48.32,0.79,1.81,2.26,45.23,2015-06-21 10:00:00,77.0
491,4114,Delhi,2015-06-21,11:00:00,66.45,106.498828125,6.54,49.0,20.23,94.5,1.73,9.25,39.0,0.64,2.23,2.26,53.28,2015-06-21 11:00:00,77.6
492,4115,Delhi,2015-06-21,12:00:00,47.78,88.66441406249999,5.47,32.4,18.27,93.5,1.72,6.6,51.45,0.88,1.76,2.26,61.21,2015-06-21 12:00:00,84.2
493,4116,Delhi,2015-06-21,13:00:00,50.22,70.83,17.34,65.68,66.11,50.85,1.72,9.86,84.49,1.05,3.86,2.26,84.43,2015-06-21 13:00:00,89.0
494,4117,Delhi,2015-06-21,14:00:00,45.1,24.44,13.12,62.37,62.0,47.31,1.48,9.23,73.18,1.3,4.26,2.26,53.54,2015-06-21 14:00:00,93.8
495,4118,Delhi,2015-06-21,15:00:00,49.15,70.88,8.22,43.17,40.24,50.38,1.29,9.17,68.24,0.98,2.59,2.26,53.42,2015-06-21 15:00:00,91.4
496,4119,Delhi,2015-06-21,16:00:00,59.5,105.15,7.43,40.47,40.16,49.4,1.25,8.45,57.73,1.02,2.75,2.26,41.08,2015-06-21 16:00:00,89.6
497,4120,Delhi,2015-06-21,17:00:00,47.53,77.23,4.09,40.54,31.98,44.76,1.31,6.41,64.96,0.91,2.48,2.26,37.73,2015-06-21 17:00:00,91.0
498,4121,Delhi,2015-06-21,18:00:00,38.9,43.13,5.41,58.03,46.34,54.82,1.4,4.78,68.13,0.99,2.88,2.26,49.15,2015-06-21 18:00:00,89.6
499,4122,Delhi,2015-06-21,19:00:00,47.58,82.96,5.27,57.51,44.49,44.92,1.53,3.9,68.77,1.18,3.01,2.26,66.56,2015-06-21 19:00:00,89.6
500,4123,Delhi,2015-06-21,20:00:00,48.24,49.37,5.94,75.57,60.56,43.66,1.58,3.55,62.75,1.25,3.61,2.26,93.61,2015-06-21 20:00:00,88.8
501,4124,Delhi,2015-06-21,21:00:00,84.04,93.67,8.41,81.08,69.55,55.87,2.24,4.24,55.63,1.43,5.48,2.26,79.18,2015-06-21 21:00:00,87.8
502,4125,Delhi,2015-06-21,22:00:00,64.33,92.29,11.14,78.08,70.83,55.51,2.35,3.38,61.26,1.58,11.54,2.26,54.06,2015-06-21 22:00:00,87.8
503,4126,Delhi,2015-06-21,23:00:00,87.91,130.39,11.92,82.33,74.67,46.84,1.95,4.56,60.57,1.67,9.68,2.26,48.08,2015-06-21 23:00:00,86.6
504,4127,Delhi,2015-06-22,0:00:00,81.4,132.23,8.46,69.84,60.12,66.63,1.66,4.16,64.31,1.84,15.2,2.26,52.22,2015-06-22 0:00:00,86.0
505,4128,Delhi,2015-06-22,1:00:00,79.55,122.86,8.15,62.28,55.96,43.81,1.24,8.34,63.63,2.16,11.05,2.26,60.21,2015-06-22 1:00:00,86.0
506,4129,Delhi,2015-06-22,2:00:00,81.06,124.66,10.76,58.0,55.65,46.6,1.16,5.06,69.73,1.83,14.68,2.26,64.52,2015-06-22 2:00:00,84.8
507,4130,Delhi,2015-06-22,3:00:00,89.01,117.07,11.15,50.21,49.04,45.87,1.02,4.69,61.16,1.25,7.85,2.26,107.79,2015-06-22 3:00:00,84.2
508,4131,Delhi,2015-06-22,4:00:00,151.01,102.42,5.92,41.8,36.52,47.99,0.92,4.73,61.05,1.41,4.3,2.26,133.41,2015-06-22 4:00:00,84.2
509,4132,Delhi,2015-06-22,5:00:00,217.8,119.67,10.32,46.04,45.66,51.33,1.07,4.58,92.05,1.44,6.72,2.26,135.76,2015-06-22 5:00:00,83.7
510,4133,Delhi,2015-06-22,6:00:00,97.05,89.92,20.88,46.21,60.23,74.1,1.18,5.57,56.32,2.03,6.44,2.26,114.18,2015-06-22 6:00:00,82.4
511,4134,Delhi,2015-06-22,7:00:00,79.18,128.54,26.81,41.61,65.21,70.72,1.2,8.83,53.16,2.53,4.82,2.26,111.12,2015-06-22 7:00:00,85.75
512,4135,Delhi,2015-06-22,8:00:00,65.1,93.88,11.76,46.74,47.53,77.54,1.23,3.83,45.74,2.24,5.99,2.26,80.41,2015-06-22 8:00:00,89.1
513,4136,Delhi,2015-06-22,9:00:00,51.38,82.46,9.44,44.26,42.9,51.11,1.33,3.11,39.98,1.92,5.03,2.26,63.17,2015-06-22 9:00:00,93.2
514,4137,Delhi,2015-06-22,10:00:00,64.81,147.92,7.72,40.15,37.1,48.79,1.33,6.21,45.23,1.65,3.8,2.26,65.68,2015-06-22 10:00:00,95.0
515,4138,Delhi,2015-06-22,11:00:00,91.85,134.33,7.37,44.1,38.65,47.85,1.29,15.23,53.28,1.61,3.76,2.26,60.16,2015-06-22 11:00:00,98.7
516,4139,Delhi,2015-06-22,12:00:00,184.7,535.58,4.69,34.69,30.09,53.26,1.27,3.49,61.21,1.28,3.08,2.26,71.59,2015-06-22 12:00:00,98.6
517,4140,Delhi,2015-06-22,13:00:00,49.88,117.84,8.31,42.28,40.0,52.58,1.33,5.33,84.43,1.26,4.07,2.26,64.79,2015-06-22 13:00:00,87.8
