From Date,O3,Temperature,SO2,PM10,NO2,CO
2015-10-23 6:00:00,62.55,62.6,23.6,275.52,52.96,2.69
2015-10-23 9:00:00,69.02,73.4,20.59,299.98,67.93,1.52
2015-10-23 12:00:00,141.89,87.8,20.05,290.79,55.26,1.19
2015-10-23 15:00:00,110.02,87.8,12.91,225.3,38.57,1.01
2015-10-23 18:00:00,55.68,82.4,14.63,186.65,84.07,1.32
2015-10-23 21:00:00,24.83,77.0,21.43,427.17,109.8,4.08
2015-10-24 0:00:00,24.65,69.8,31.21,417.92,116.28,4.32
2015-10-24 3:00:00,23.53,69.8,16.64,373.43,70.69,2.51
2015-10-24 6:00:00,21.8,66.2,10.29,365.7,69.82,1.58
2015-10-24 9:00:00,20.31,77.0,25.16,356.34,83.51,9.24
2015-10-24 12:00:00,80.84,87.8,14.71,281.32,40.76,0.9
2015-10-24 15:00:00,96.29,91.4,15.64,205.23,34.68,1.03
2015-10-24 18:00:00,58.76,84.0,19.62,224.54,85.91,1.84
2015-10-24 21:00:00,57.24,78.8,22.57,465.8,95.16,4.03
2015-10-25 0:00:00,25.44,75.2,16.49,433.92,83.42,4.01
2015-10-25 3:00:00,27.19,73.4,9.02,393.51,66.21,2.84
2015-10-25 6:00:00,32.61,68.0,4.57,260.93,49.95,3.42
2015-10-25 9:00:00,46.14,80.6,16.13,284.69,42.81,1.48
2015-10-25 12:00:00,73.2,89.6,18.07,283.98,31.2,1.12
2015-10-25 15:00:00,114.14,92.15,11.3,187.14,31.06,0.95
2015-10-25 18:00:00,89.23,82.4,19.44,204.25,86.54,1.58
2015-10-25 21:00:00,100.89,78.8,19.94,259.27,70.15,1.24
2015-10-26 0:00:00,95.61,75.2,18.17,196.04,53.47,1.13
2015-10-26 3:00:00,68.58,74.35,19.79,181.43,36.44,1.11
2015-10-26 6:00:00,116.99,69.8,13.21,253.33,22.54,0.81
2015-10-26 9:00:00,66.82,75.2,14.95,115.48,37.76,1.03
2015-10-26 12:00:00,98.39,87.8,29.19,191.07,40.29,1.1
2015-10-26 15:00:00,91.39,87.8,14.33,130.03,35.94,1.02
2015-10-26 18:00:00,65.74,82.8,20.21,184.89,65.14,1.62
2015-10-26 21:00:00,106.24,77.0,25.71,425.89,84.8,3.5
2015-10-27 0:00:00,69.2,73.4,25.21,385.32,68.49,2.41
2015-10-27 3:00:00,60.9,69.8,22.03,313.44,47.26,1.7
2015-10-27 6:00:00,49.14,68.0,13.01,141.48,43.95,1.36
2015-10-27 9:00:00,61.55,73.4,22.35,299.06,46.51,1.56
2015-10-27 12:00:00,66.49,86.0,20.38,238.39,41.04,1.23
2015-10-27 15:00:00,71.55,86.0,23.88,222.92,33.25,1.15
2015-10-27 18:00:00,59.49,80.6,40.14,279.5,52.3,1.59
