,Address,Date,Time,Temperature,Relative Humidity,Cloud Cover,Sea Level Pressure
5381,"Delhi, India",08/13/2015,6:00:00,82.4,88.91,50.0,1002.8226572125172
5382,"Delhi, India",08/13/2015,7:00:00,84.85,84.115,53.6,1003.2613286062586
5383,"Delhi, India",08/13/2015,8:00:00,87.3,79.32,57.2,1003.7
5384,"Delhi, India",08/13/2015,9:00:00,89.6,70.66,50.0,1003.4806643031293
5385,"Delhi, India",08/13/2015,10:00:00,91.5,68.83,62.3,1003.1903321515647
5386,"Delhi, India",08/13/2015,11:00:00,93.4,67.0,74.6,1002.9
5387,"Delhi, India",08/13/2015,12:00:00,91.4,66.78,50.0,1003.0451660757824
5388,"Delhi, India",08/13/2015,13:00:00,93.2,63.14,88.9,1001.6725830378912
5389,"Delhi, India",08/13/2015,14:00:00,94.6,59.93,89.7,1000.3
5390,"Delhi, India",08/13/2015,15:00:00,93.2,63.14,88.9,1000.9862915189456
5391,"Delhi, India",08/13/2015,16:00:00,93.2,59.5,50.0,1000.4431457594728
5392,"Delhi, India",08/13/2015,17:00:00,94.6,59.93,71.5,999.9
5393,"Delhi, India",08/13/2015,18:00:00,91.4,62.93,88.9,1000.1715728797365
5394,"Delhi, India",08/13/2015,19:00:00,91.4,62.93,88.9,1000.7857864398682
5395,"Delhi, India",08/13/2015,20:00:00,89.7,72.51,89.7,1001.4
5396,"Delhi, India",08/13/2015,21:00:00,87.8,70.47,88.9,1001.092893219934
5397,"Delhi, India",08/13/2015,22:00:00,87.8,70.47,88.9,1001.496446609967
5398,"Delhi, India",08/13/2015,23:00:00,86.8,81.64,89.7,1001.9
5399,"Delhi, India",08/14/2015,0:00:00,86.0,79.19,88.9,1001.6982233049835
5400,"Delhi, India",08/14/2015,1:00:00,86.0,79.19,88.9,1001.7491116524917
5401,"Delhi, India",08/14/2015,2:00:00,85.5,84.36,89.7,1001.8
5402,"Delhi, India",08/14/2015,3:00:00,86.0,79.19,88.9,1001.7745558262459
5403,"Delhi, India",08/14/2015,4:00:00,84.2,83.9,88.9,1001.637277913123
5404,"Delhi, India",08/14/2015,5:00:00,84.3,87.14,82.5,1001.5
5405,"Delhi, India",08/14/2015,6:00:00,84.2,88.99,88.9,1001.5686389565615
5406,"Delhi, India",08/14/2015,7:00:00,86.0,84.0,88.9,1002.1843194782807
5407,"Delhi, India",08/14/2015,8:00:00,87.9,80.34,82.5,1002.8
5408,"Delhi, India",08/14/2015,9:00:00,89.6,70.66,88.9,1002.4921597391403
5409,"Delhi, India",08/14/2015,10:00:00,87.8,74.79,88.9,1002.7460798695702
5410,"Delhi, India",08/14/2015,11:00:00,87.5,77.01,90.0,1003.0
5411,"Delhi, India",08/14/2015,12:00:00,84.2,83.9,88.9,1002.8730399347851
5412,"Delhi, India",08/14/2015,13:00:00,87.8,74.79,88.9,1002.1865199673925
5413,"Delhi, India",08/14/2015,14:00:00,90.7,71.35,89.7,1001.5
5414,"Delhi, India",08/14/2015,15:00:00,91.4,66.78,88.9,1001.8432599836963
5415,"Delhi, India",08/14/2015,16:00:00,91.4,66.78,88.9,1000.8216299918481
5416,"Delhi, India",08/14/2015,17:00:00,91.0,68.73,57.2,999.8
5417,"Delhi, India",08/14/2015,18:00:00,89.6,70.66,50.0,1000.310814995924
5418,"Delhi, India",08/14/2015,19:00:00,88.5,74.965,53.6,1000.7554074979621
5419,"Delhi, India",08/14/2015,20:00:00,87.4,79.27,57.2,1001.2
5420,"Delhi, India",08/14/2015,21:00:00,86.0,84.0,88.9,1000.9777037489811
5421,"Delhi, India",08/14/2015,22:00:00,86.0,84.0,88.9,1001.7888518744905
5422,"Delhi, India",08/14/2015,23:00:00,85.3,84.29,68.1,1002.6
5423,"Delhi, India",08/15/2015,0:00:00,84.2,88.99,88.9,1002.1944259372453
5424,"Delhi, India",08/15/2015,1:00:00,84.2,88.99,88.9,1002.1972129686227
5425,"Delhi, India",08/15/2015,2:00:00,83.9,86.72,68.1,1002.2
5426,"Delhi, India",08/15/2015,3:00:00,82.4,94.32,88.9,1002.1986064843113
5427,"Delhi, India",08/15/2015,4:00:00,82.4,94.32,88.9,1001.9993032421556
5428,"Delhi, India",08/15/2015,5:00:00,83.8,88.57,68.1,1001.8
5429,"Delhi, India",08/15/2015,6:00:00,82.4,94.32,88.9,1001.8996516210777
5430,"Delhi, India",08/15/2015,7:00:00,84.2,88.99,88.9,1002.4998258105388
5431,"Delhi, India",08/15/2015,8:00:00,86.4,83.33,96.9,1003.1
5432,"Delhi, India",08/15/2015,9:00:00,87.8,79.33,50.0,1002.7999129052694
5433,"Delhi, India",08/15/2015,10:00:00,87.8,79.33,88.9,1002.9999564526347
5434,"Delhi, India",08/15/2015,11:00:00,90.8,71.61,100.0,1003.2
5435,"Delhi, India",08/15/2015,12:00:00,86.0,84.0,28.1,1003.0999782263174
5436,"Delhi, India",08/15/2015,13:00:00,85.25,87.555,64.05,1002.8499891131587
5437,"Delhi, India",08/15/2015,14:00:00,84.5,91.11,100.0,1002.6
5438,"Delhi, India",08/15/2015,15:00:00,78.8,94.23,100.0,1002.7249945565793
5439,"Delhi, India",08/15/2015,16:00:00,78.8,94.23,100.0,1002.6624972782897
5440,"Delhi, India",08/15/2015,17:00:00,80.2,93.46,87.6,1002.6
5441,"Delhi, India",08/15/2015,18:00:00,80.6,88.84,56.1,1002.6312486391448
5442,"Delhi, India",08/15/2015,19:00:00,78.7,94.23,100.0,1002.7656243195725
5443,"Delhi, India",08/15/2015,20:00:00,79.6,94.25,100.0,1002.9
5444,"Delhi, India",08/15/2015,21:00:00,78.8,94.23,88.9,1002.8328121597863
5445,"Delhi, India",08/15/2015,22:00:00,78.8,94.23,88.9,1002.6164060798931
5446,"Delhi, India",08/15/2015,23:00:00,79.0,97.51,97.8,1002.4
5447,"Delhi, India",08/16/2015,0:00:00,78.7,94.23,88.0,1002.5082030399465
5448,"Delhi, India",08/16/2015,1:00:00,78.7,94.23,88.0,1002.6541015199732
5449,"Delhi, India",08/16/2015,2:00:00,79.7,94.25,89.6,1002.8
5450,"Delhi, India",08/16/2015,3:00:00,78.7,94.23,88.0,1002.7270507599866
5451,"Delhi, India",08/16/2015,4:00:00,78.7,94.23,88.0,1002.7635253799933
5452,"Delhi, India",08/16/2015,5:00:00,79.0,95.26,89.6,1002.8
5453,"Delhi, India",08/16/2015,6:00:00,78.85,94.745,88.8,1002.7817626899966
5454,"Delhi, India",08/16/2015,7:00:00,79.925,92.55250000000001,89.25,1003.7908813449983
5455,"Delhi, India",08/16/2015,8:00:00,81.0,90.36,89.7,1004.8
5456,"Delhi, India",08/16/2015,9:00:00,84.4,80.41499999999999,89.30000000000001,1004.2954406724991
5457,"Delhi, India",08/16/2015,10:00:00,87.8,70.47,88.9,1004.1477203362496
5458,"Delhi, India",08/16/2015,11:00:00,88.0,72.63,82.5,1004.0
5459,"Delhi, India",08/16/2015,12:00:00,89.6,66.58,88.9,1004.0738601681248
5460,"Delhi, India",08/16/2015,13:00:00,90.19999999999999,69.095,94.45,1003.2869300840624
5461,"Delhi, India",08/16/2015,14:00:00,90.8,71.61,100.0,1002.5
5462,"Delhi, India",08/16/2015,15:00:00,78.8,94.23,100.0,1002.8934650420313
5463,"Delhi, India",08/16/2015,16:00:00,80.6,88.84,100.0,1002.2967325210157
5464,"Delhi, India",08/16/2015,17:00:00,82.0,87.42,92.8,1001.7
5465,"Delhi, India",08/16/2015,18:00:00,82.4,88.91,88.9,1001.9983662605079
5466,"Delhi, India",08/16/2015,19:00:00,82.4,88.91,88.9,1002.0491831302539
5467,"Delhi, India",08/16/2015,20:00:00,82.5,90.06,82.5,1002.1
5468,"Delhi, India",08/16/2015,21:00:00,82.4,88.91,88.9,1002.074591565127
5469,"Delhi, India",08/16/2015,22:00:00,82.4,88.91,88.9,1002.5872957825635
5470,"Delhi, India",08/16/2015,23:00:00,82.2,90.81,89.7,1003.1
5471,"Delhi, India",08/17/2015,0:00:00,80.6,94.27,88.9,1002.8436478912818
5472,"Delhi, India",08/17/2015,1:00:00,82.4,94.32,88.9,1002.4218239456409
5473,"Delhi, India",08/17/2015,2:00:00,81.8,89.95,90.0,1002.0
5474,"Delhi, India",08/17/2015,3:00:00,80.6,94.27,88.9,1002.2109119728204
5475,"Delhi, India",08/17/2015,4:00:00,80.6,94.27,88.9,1001.9054559864103
5476,"Delhi, India",08/17/2015,5:00:00,80.4,95.07,89.7,1001.6
5477,"Delhi, India",08/17/2015,6:00:00,80.6,94.27,88.9,1001.7527279932051
5478,"Delhi, India",08/17/2015,7:00:00,82.4,94.32,88.9,1001.9763639966026
5479,"Delhi, India",08/17/2015,8:00:00,84.3,89.37,50.0,1002.2
5480,"Delhi, India",08/17/2015,9:00:00,86.0,79.19,50.0,1002.0881819983013
5481,"Delhi, India",08/17/2015,10:00:00,87.9,76.295,69.85,1002.1940909991506
5482,"Delhi, India",08/17/2015,11:00:00,89.8,73.4,89.7,1002.3
5483,"Delhi, India",08/17/2015,12:00:00,91.4,66.78,88.9,1002.2470454995753
5484,"Delhi, India",08/17/2015,13:00:00,93.2,63.14,88.9,1001.2735227497876
5485,"Delhi, India",08/17/2015,14:00:00,93.5,64.28,89.7,1000.3
5486,"Delhi, India",08/17/2015,15:00:00,95.0,59.73,88.9,1000.7867613748938
5487,"Delhi, India",08/17/2015,16:00:00,95.0,59.73,88.9,999.8933806874469
5488,"Delhi, India",08/17/2015,17:00:00,94.5,58.91,89.7,999.0
5489,"Delhi, India",08/17/2015,18:00:00,93.2,59.5,88.9,999.4466903437235
5490,"Delhi, India",08/17/2015,19:00:00,91.4,62.93,88.9,1000.2733451718618
5491,"Delhi, India",08/17/2015,20:00:00,89.7,73.43,89.7,1001.1
5492,"Delhi, India",08/17/2015,21:00:00,87.8,70.47,88.9,1000.6866725859309
5493,"Delhi, India",08/17/2015,22:00:00,82.4,83.79,88.9,1001.7433362929654
5494,"Delhi, India",08/17/2015,23:00:00,83.8,82.45,89.7,1002.8
5495,"Delhi, India",08/18/2015,0:00:00,83.1,83.12,89.30000000000001,1002.2716681464826
5496,"Delhi, India",08/18/2015,1:00:00,82.4,83.79,88.9,1002.0358340732413
5497,"Delhi, India",08/18/2015,2:00:00,82.3,82.71,89.7,1001.8
5498,"Delhi, India",08/18/2015,3:00:00,80.6,83.68,88.9,1001.9179170366206
5499,"Delhi, India",08/18/2015,4:00:00,80.6,83.68,88.9,1001.8589585183103
5500,"Delhi, India",08/18/2015,5:00:00,82.0,88.54,89.7,1001.8
5501,"Delhi, India",08/18/2015,6:00:00,80.6,88.84,88.9,1001.829479259155
5502,"Delhi, India",08/18/2015,7:00:00,82.4,83.79,49.4,1002.3647396295776
5503,"Delhi, India",08/18/2015,8:00:00,85.2,82.24,82.5,1002.9
5504,"Delhi, India",08/18/2015,9:00:00,89.6,70.66,88.9,1002.6323698147887
5505,"Delhi, India",08/18/2015,10:00:00,90.1,67.005,73.05000000000001,1002.9661849073943
5506,"Delhi, India",08/18/2015,11:00:00,90.6,63.35,57.2,1003.3
5507,"Delhi, India",08/18/2015,12:00:00,91.9,61.425,53.6,1003.1330924536971
5508,"Delhi, India",08/18/2015,13:00:00,93.2,59.5,50.0,1002.1165462268486
5509,"Delhi, India",08/18/2015,14:00:00,93.6,60.05,42.8,1001.1
5510,"Delhi, India",08/18/2015,15:00:00,95.0,59.73,50.0,1001.6082731134243
5511,"Delhi, India",08/18/2015,16:00:00,95.0,59.73,50.0,1000.8041365567121
5512,"Delhi, India",08/18/2015,17:00:00,84.3,73.58,80.0,1000.0
5513,"Delhi, India",08/18/2015,18:00:00,82.4,78.92,88.9,1000.4020682783561
5514,"Delhi, India",08/18/2015,19:00:00,80.6,83.68,88.9,1001.851034139178
5515,"Delhi, India",08/18/2015,20:00:00,80.5,84.37,96.9,1003.3
5516,"Delhi, India",08/18/2015,21:00:00,78.8,88.76,88.9,1002.575517069589
5517,"Delhi, India",08/18/2015,22:00:00,79.35,87.6,94.45,1002.8377585347945
5518,"Delhi, India",08/18/2015,23:00:00,79.9,86.44,100.0,1003.1
5519,"Delhi, India",08/19/2015,0:00:00,77.0,94.19,88.9,1002.9688792673973
5520,"Delhi, India",08/19/2015,1:00:00,78.8,88.76,88.9,1002.8344396336986
5521,"Delhi, India",08/19/2015,2:00:00,79.9,85.07,89.7,1002.7
5522,"Delhi, India",08/19/2015,3:00:00,78.8,88.76,88.9,1002.7672198168493
5523,"Delhi, India",08/19/2015,4:00:00,78.8,88.76,88.9,1002.6336099084247
5524,"Delhi, India",08/19/2015,5:00:00,79.9,84.33,82.5,1002.5
5525,"Delhi, India",08/19/2015,6:00:00,78.8,88.76,50.0,1002.5668049542123
5526,"Delhi, India",08/19/2015,7:00:00,80.6,88.84,50.0,1003.4334024771061
5527,"Delhi, India",08/19/2015,8:00:00,84.0,80.06,42.8,1004.3
5528,"Delhi, India",08/19/2015,9:00:00,86.0,79.19,27.2,1003.8667012385531
5529,"Delhi, India",08/19/2015,10:00:00,87.8,70.47,50.0,1003.9333506192766
5530,"Delhi, India",08/19/2015,11:00:00,91.1,65.6,50.0,1004.0
5531,"Delhi, India",08/19/2015,12:00:00,91.4,66.78,50.0,1003.9666753096383
5532,"Delhi, India",08/19/2015,13:00:00,91.4,66.78,88.9,1003.2833376548192
5533,"Delhi, India",08/19/2015,14:00:00,94.7,58.66,61.0,1002.6
5534,"Delhi, India",08/19/2015,15:00:00,93.95,59.08,74.95,1002.9416688274096
5535,"Delhi, India",08/19/2015,16:00:00,93.2,59.5,88.9,1001.8208344137048
5536,"Delhi, India",08/19/2015,17:00:00,94.6,55.01,61.0,1000.7
5537,"Delhi, India",08/19/2015,18:00:00,89.6,66.58,88.9,1001.2604172068525
5538,"Delhi, India",08/19/2015,19:00:00,87.8,70.47,88.9,1001.6302086034262
5539,"Delhi, India",08/19/2015,20:00:00,89.2,66.82,78.7,1002.0
5540,"Delhi, India",08/19/2015,21:00:00,87.8,66.38,50.0,1001.8151043017131
5541,"Delhi, India",08/19/2015,22:00:00,86.0,70.29,50.0,1001.9075521508565
5542,"Delhi, India",08/19/2015,23:00:00,84.2,74.47,50.0,1001.8613282262847
5543,"Delhi, India",08/20/2015,0:00:00,84.2,74.47,50.0,1001.8844401885706
5544,"Delhi, India",08/20/2015,1:00:00,84.2,74.47,50.0,1001.4422200942853
5545,"Delhi, India",08/20/2015,2:00:00,84.1,73.48,78.7,1001.0
5546,"Delhi, India",08/20/2015,3:00:00,83.25,76.2,64.35,1001.2211100471427
5547,"Delhi, India",08/20/2015,4:00:00,82.4,78.92,50.0,1001.0605550235714
5548,"Delhi, India",08/20/2015,5:00:00,83.2,76.97,85.9,1000.9
5549,"Delhi, India",08/20/2015,6:00:00,82.4,78.92,50.0,1000.9802775117857
5550,"Delhi, India",08/20/2015,7:00:00,82.4,78.92,27.2,1001.9401387558928
5551,"Delhi, India",08/20/2015,8:00:00,84.4,74.14,65.1,1002.9
5552,"Delhi, India",08/20/2015,9:00:00,86.0,74.63,50.0,1002.4200693779464
5553,"Delhi, India",08/20/2015,10:00:00,87.8,70.47,50.0,1002.8100346889732
5554,"Delhi, India",08/20/2015,11:00:00,90.0,64.67,57.2,1003.2
5555,"Delhi, India",08/20/2015,12:00:00,91.4,62.93,88.9,1003.0050173444866
5556,"Delhi, India",08/20/2015,13:00:00,92.1,59.45,89.30000000000001,1002.2025086722433
5557,"Delhi, India",08/20/2015,14:00:00,92.8,55.97,89.7,1001.4
5558,"Delhi, India",08/20/2015,15:00:00,91.4,59.27,88.9,1001.8012543361217
5559,"Delhi, India",08/20/2015,16:00:00,93.2,56.04,88.9,1000.8506271680608
5560,"Delhi, India",08/20/2015,17:00:00,92.8,56.94,68.1,999.9
5561,"Delhi, India",08/20/2015,18:00:00,89.6,62.71,50.0,1000.3753135840304
5562,"Delhi, India",08/20/2015,19:00:00,87.8,66.38,50.0,1000.7876567920152
5563,"Delhi, India",08/20/2015,20:00:00,87.4,66.03,42.8,1001.2
5564,"Delhi, India",08/20/2015,21:00:00,84.2,74.47,50.0,1000.9938283960076
5565,"Delhi, India",08/20/2015,22:00:00,84.2,70.11,50.0,1001.2469141980039
5566,"Delhi, India",08/20/2015,23:00:00,84.6,69.25,14.1,1001.5
5567,"Delhi, India",08/21/2015,0:00:00,82.4,74.3,27.2,1001.3734570990019
5568,"Delhi, India",08/21/2015,1:00:00,82.5,73.68,17.45,1000.786728549501
5569,"Delhi, India",08/21/2015,2:00:00,82.6,73.06,7.7,1000.2
5570,"Delhi, India",08/21/2015,3:00:00,80.6,74.14,27.2,1000.4933642747505
5571,"Delhi, India",08/21/2015,4:00:00,82.4,69.92,50.0,1000.7966821373752
5572,"Delhi, India",08/21/2015,5:00:00,82.1,74.57,71.5,1001.1
5573,"Delhi, India",08/21/2015,6:00:00,80.6,78.78,50.0,1000.9483410686876
5574,"Delhi, India",08/21/2015,7:00:00,82.15,76.125,64.35,1001.9741705343438
5575,"Delhi, India",08/21/2015,8:00:00,83.7,73.47,78.7,1003.0
5576,"Delhi, India",08/21/2015,9:00:00,84.2,74.47,88.9,1002.4870852671719
5577,"Delhi, India",08/21/2015,10:00:00,86.0,70.29,88.9,1002.8435426335859
5578,"Delhi, India",08/21/2015,11:00:00,89.3,63.75,68.1,1003.2
5579,"Delhi, India",08/21/2015,12:00:00,89.6,66.58,88.9,1003.021771316793
5580,"Delhi, India",08/21/2015,13:00:00,91.4,59.27,88.9,1003.0108856583965
5581,"Delhi, India",08/21/2015,14:00:00,91.1,62.9,90.0,1003.0
5582,"Delhi, India",08/21/2015,15:00:00,87.8,74.79,88.9,1003.0054428291983
5583,"Delhi, India",08/21/2015,16:00:00,86.35,79.045,92.9,1001.9027214145991
5584,"Delhi, India",08/21/2015,17:00:00,84.9,83.3,96.9,1000.8
5585,"Delhi, India",08/21/2015,18:00:00,89.6,70.66,88.9,1001.3513607072996
5586,"Delhi, India",08/21/2015,19:00:00,87.8,70.47,50.0,1001.0756803536498
5587,"Delhi, India",08/21/2015,20:00:00,85.7,85.85,57.2,1001.2135205304746
5588,"Delhi, India",08/21/2015,21:00:00,86.0,74.63,50.0,1001.1446004420623
5589,"Delhi, India",08/21/2015,22:00:00,86.0,70.29,50.0,1001.8223002210311
5590,"Delhi, India",08/21/2015,23:00:00,83.4,82.83,78.7,1002.5
5591,"Delhi, India",08/22/2015,0:00:00,82.4,78.92,50.0,1002.1611501105156
5592,"Delhi, India",08/22/2015,1:00:00,82.4,78.92,50.0,1001.6805750552578
5593,"Delhi, India",08/22/2015,2:00:00,81.4,81.95,57.2,1001.2
5594,"Delhi, India",08/22/2015,3:00:00,80.6,83.68,50.0,1001.4402875276289
5595,"Delhi, India",08/22/2015,4:00:00,80.6,78.78,50.0,1001.3701437638144
5596,"Delhi, India",08/22/2015,5:00:00,79.6,83.62,50.0,1001.3
5597,"Delhi, India",08/22/2015,6:00:00,80.6,78.78,50.0,1001.3350718819072
5598,"Delhi, India",08/22/2015,7:00:00,82.4,69.92,50.0,1001.9675359409537
5599,"Delhi, India",08/22/2015,8:00:00,83.2,74.38,50.0,1002.6
5600,"Delhi, India",08/22/2015,9:00:00,84.2,74.47,27.2,1002.2837679704769
5601,"Delhi, India",08/22/2015,10:00:00,87.8,66.38,50.0,1002.0918839852384
5602,"Delhi, India",08/22/2015,11:00:00,89.7,63.54,50.0,1001.9
5603,"Delhi, India",08/22/2015,12:00:00,89.6,62.71,50.0,1001.9959419926192
5604,"Delhi, India",08/22/2015,13:00:00,91.4,59.27,50.0,1001.0979709963096
5605,"Delhi, India",08/22/2015,14:00:00,91.0,62.59,89.7,1000.2
5606,"Delhi, India",08/22/2015,15:00:00,91.4,62.93,88.9,1000.6489854981548
5607,"Delhi, India",08/22/2015,16:00:00,91.4,62.93,88.9,999.7244927490774
5608,"Delhi, India",08/22/2015,17:00:00,90.7,63.91,71.5,998.8
5609,"Delhi, India",08/22/2015,18:00:00,89.6,66.58,50.0,999.2622463745387
5610,"Delhi, India",08/22/2015,19:00:00,87.69999999999999,70.91499999999999,69.85,999.6811231872693
5611,"Delhi, India",08/22/2015,20:00:00,85.8,75.25,89.7,1000.1
5612,"Delhi, India",08/22/2015,21:00:00,86.0,79.19,88.9,999.8905615936346
5613,"Delhi, India",08/22/2015,22:00:00,84.2,83.9,88.9,1000.2452807968173
5614,"Delhi, India",08/22/2015,23:00:00,84.3,79.04,96.9,1000.6
5615,"Delhi, India",08/23/2015,0:00:00,84.2,83.9,88.9,1000.4226403984087
5616,"Delhi, India",08/23/2015,1:00:00,84.2,83.9,88.9,1000.5113201992044
5617,"Delhi, India",08/23/2015,2:00:00,83.5,80.67,96.9,1000.6
5618,"Delhi, India",08/23/2015,3:00:00,82.4,88.91,88.9,1000.5556600996022
5619,"Delhi, India",08/23/2015,4:00:00,80.6,83.68,88.9,1000.5778300498012
5620,"Delhi, India",08/23/2015,5:00:00,82.1,79.21,89.7,1000.6
5621,"Delhi, India",08/23/2015,6:00:00,80.6,83.68,88.9,1000.5889150249006
5622,"Delhi, India",08/23/2015,7:00:00,80.6,83.68,88.9,1001.5944575124504
5623,"Delhi, India",08/23/2015,8:00:00,81.2,92.63,90.0,1002.6
5624,"Delhi, India",08/23/2015,9:00:00,84.2,79.06,88.9,1002.0972287562251
5625,"Delhi, India",08/23/2015,10:00:00,87.8,70.47,50.0,1002.0486143781126
5626,"Delhi, India",08/23/2015,11:00:00,90.0,64.67,57.2,1002.0
5627,"Delhi, India",08/23/2015,12:00:00,95.0,56.28,88.9,1002.0243071890563
5628,"Delhi, India",08/23/2015,13:00:00,91.4,62.93,88.9,1001.1121535945282
5629,"Delhi, India",08/23/2015,14:00:00,93.3,58.77,82.5,1000.2
5630,"Delhi, India",08/23/2015,15:00:00,95.0,53.01,88.9,1000.6560767972642
5631,"Delhi, India",08/23/2015,16:00:00,95.0,53.01,88.9,999.7780383986321
5632,"Delhi, India",08/23/2015,17:00:00,93.3,60.04,68.1,998.9
5633,"Delhi, India",08/23/2015,18:00:00,91.4,59.27,50.0,999.339019199316
5634,"Delhi, India",08/23/2015,19:00:00,89.5,65.935,53.6,999.1195095996579
5635,"Delhi, India",08/23/2015,20:00:00,87.6,72.6,57.2,999.229264399487
5636,"Delhi, India",08/23/2015,21:00:00,88.55,69.2675,55.400000000000006,999.1743869995724
5637,"Delhi, India",08/23/2015,22:00:00,83.725,74.97874999999999,70.65,999.8371934997863
5638,"Delhi, India",08/23/2015,23:00:00,78.9,80.69,85.9,1000.5
5639,"Delhi, India",08/24/2015,0:00:00,77.0,83.45,50.0,1000.1685967498931
5640,"Delhi, India",08/24/2015,1:00:00,76.9,88.68,50.0,1000.3842983749466
5641,"Delhi, India",08/24/2015,2:00:00,77.1,91.26,91.0,1000.6
5642,"Delhi, India",08/24/2015,3:00:00,77.0,92.725,70.5,1000.4921491874734
5643,"Delhi, India",08/24/2015,4:00:00,76.9,94.19,50.0,1001.3960745937367
5644,"Delhi, India",08/24/2015,5:00:00,77.2,96.54,33.6,1002.3
5645,"Delhi, India",08/24/2015,6:00:00,78.8,88.76,27.2,1001.8480372968684
5646,"Delhi, India",08/24/2015,7:00:00,80.6,83.68,0.0,1002.1240186484342
5647,"Delhi, India",08/24/2015,8:00:00,83.0,79.99,0.0,1002.4
5648,"Delhi, India",08/24/2015,9:00:00,86.0,74.63,0.0,1002.2620093242172
5649,"Delhi, India",08/24/2015,10:00:00,89.6,62.71,27.2,1002.7310046621086
5650,"Delhi, India",08/24/2015,11:00:00,91.6,59.3,29.2,1003.2
5651,"Delhi, India",08/24/2015,12:00:00,93.2,56.04,27.2,1002.9655023310543
5652,"Delhi, India",08/24/2015,13:00:00,93.6,57.445,47.65,1002.4827511655271
5653,"Delhi, India",08/24/2015,14:00:00,94.0,58.85,68.1,1002.0
5654,"Delhi, India",08/24/2015,15:00:00,93.2,59.5,88.9,1002.2413755827636
5655,"Delhi, India",08/24/2015,16:00:00,93.2,59.5,88.9,1001.3206877913817
5656,"Delhi, India",08/24/2015,17:00:00,92.2,62.76,61.0,1000.4
5657,"Delhi, India",08/24/2015,18:00:00,91.4,62.93,88.9,1000.8603438956909
5658,"Delhi, India",08/24/2015,19:00:00,89.7,67.475,65.85,1001.1301719478454
5659,"Delhi, India",08/24/2015,20:00:00,88.0,72.02,42.8,1001.4
5660,"Delhi, India",08/24/2015,21:00:00,86.0,74.63,50.0,1001.2650859739226
5661,"Delhi, India",08/24/2015,22:00:00,87.8,66.38,50.0,1001.6325429869613
5662,"Delhi, India",08/24/2015,23:00:00,85.6,77.19,21.3,1002.0
5663,"Delhi, India",08/25/2015,0:00:00,84.2,74.47,50.0,1001.8162714934806
5664,"Delhi, India",08/25/2015,1:00:00,84.2,65.98,50.0,1001.8581357467403
5665,"Delhi, India",08/25/2015,2:00:00,84.8,66.31,14.1,1001.9
5666,"Delhi, India",08/25/2015,3:00:00,80.6,74.14,50.0,1001.8790678733701
5667,"Delhi, India",08/25/2015,4:00:00,80.6,83.68,50.0,1001.689533936685
5668,"Delhi, India",08/25/2015,5:00:00,80.9,76.76,42.8,1001.5
5669,"Delhi, India",08/25/2015,6:00:00,80.6,78.78,27.2,1001.5947669683426
5670,"Delhi, India",08/25/2015,7:00:00,82.75,74.48,17.45,1001.9973834841712
5671,"Delhi, India",08/25/2015,8:00:00,84.9,70.18,7.7,1002.4
5672,"Delhi, India",08/25/2015,9:00:00,87.8,62.5,0.0,1002.1986917420857
5673,"Delhi, India",08/25/2015,10:00:00,89.6,59.04,0.0,1002.0493458710428
5674,"Delhi, India",08/25/2015,11:00:00,92.5,55.95,0.0,1001.9
5675,"Delhi, India",08/25/2015,12:00:00,93.2,52.76,50.0,1001.9746729355213
5676,"Delhi, India",08/25/2015,13:00:00,95.0,53.01,50.0,1000.8373364677607
5677,"Delhi, India",08/25/2015,14:00:00,94.9,54.61,50.0,999.7
5678,"Delhi, India",08/25/2015,15:00:00,93.2,52.76,50.0,1000.2686682338804
5679,"Delhi, India",08/25/2015,16:00:00,96.8,50.16,50.0,999.4843341169402
5680,"Delhi, India",08/25/2015,17:00:00,95.1,52.57,35.6,998.7
5681,"Delhi, India",08/25/2015,18:00:00,93.2,56.04,27.2,999.0921670584701
5682,"Delhi, India",08/25/2015,19:00:00,91.4,55.8,27.2,999.5960835292351
5683,"Delhi, India",08/25/2015,20:00:00,90.0,68.38,29.2,1000.1
5684,"Delhi, India",08/25/2015,21:00:00,89.6,62.71,27.2,999.8480417646176
5685,"Delhi, India",08/25/2015,22:00:00,88.44999999999999,70.32000000000001,28.6,1000.8240208823088
5686,"Delhi, India",08/25/2015,23:00:00,87.3,77.93,30.0,1001.8
5687,"Delhi, India",08/26/2015,0:00:00,87.8,70.47,27.2,1001.3120104411544
5688,"Delhi, India",08/26/2015,1:00:00,86.0,74.63,27.2,1001.5560052205772
5689,"Delhi, India",08/26/2015,2:00:00,84.2,79.06,27.2,1001.4340078308658
5690,"Delhi, India",08/26/2015,3:00:00,84.2,79.06,27.2,1001.4950065257215
5691,"Delhi, India",08/26/2015,4:00:00,82.4,78.92,27.2,1001.6475032628607
5692,"Delhi, India",08/26/2015,5:00:00,83.5,73.1,29.2,1001.8
5693,"Delhi, India",08/26/2015,6:00:00,80.6,83.68,27.2,1001.7237516314303
5694,"Delhi, India",08/26/2015,7:00:00,82.4,78.92,27.2,1002.3118758157152
5695,"Delhi, India",08/26/2015,8:00:00,84.6,70.15,25.6,1002.9
5696,"Delhi, India",08/26/2015,9:00:00,86.0,66.18,0.0,1002.6059379078577
5697,"Delhi, India",08/26/2015,10:00:00,89.6,59.04,0.0,1002.6029689539289
5698,"Delhi, India",08/26/2015,11:00:00,92.8,57.45,42.6,1002.6
