,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
4160,3391,Delhi,2016-05-21,8:00:00,79.93,312.58,5.47,33.32,40.16,42.83,0.89,16.08,103.83,2.75,2.8,0.0,45.28,2016-05-21 8:00:00,73.5
4161,3392,Delhi,2016-05-21,9:00:00,86.01,338.71,5.66,32.48,37.09,60.3,0.81,14.17,128.17,2.2,2.25,0.0,53.09,2016-05-21 9:00:00,73.5
4162,3393,Delhi,2016-05-21,10:00:00,90.62,315.0,5.88,52.08,42.9,58.24,0.9,12.06,129.15,2.09,3.4,0.0,69.97,2016-05-21 10:00:00,73.5
4163,3394,Delhi,2016-05-21,11:00:00,94.01,331.84,4.05,54.58,72.69,65.6,1.03,13.72,119.62,2.37,4.41,0.0,69.84,2016-05-21 11:00:00,76.5
4164,3395,Delhi,2016-05-21,12:00:00,86.81,314.21,4.18,86.16,36.24,45.99,0.92,13.74,115.0,2.34,4.77,0.0,86.94,2016-05-21 12:00:00,71.7
4165,3396,Delhi,2016-05-21,13:00:00,96.74,328.46,4.65,95.5,84.1,54.16,1.13,11.83,107.59,2.32,6.02,0.0,108.81,2016-05-21 13:00:00,76.3
4166,3397,Delhi,2016-05-21,14:00:00,91.85,290.0,3.7,39.15,34.07,50.89,1.03,10.2,122.16,2.37,5.73,0.0,133.69,2016-05-21 14:00:00,76.3
4167,3398,Delhi,2016-05-21,15:00:00,91.73,297.59,3.58,43.29,51.41,45.59,1.04,9.65,125.72,2.1,6.46,0.0,159.03,2016-05-21 15:00:00,75.0
4168,3399,Delhi,2016-05-21,16:00:00,96.78,248.83,3.58,45.15,44.1,35.54,1.02,8.83,153.35,1.12,2.78,0.0,169.98,2016-05-21 16:00:00,76.6
4169,3400,Delhi,2016-05-21,17:00:00,87.27,219.5,4.59,53.95,49.4,55.79,0.96,13.03,139.3,1.26,3.3,0.0,171.66,2016-05-21 17:00:00,76.6
4170,3401,Delhi,2016-05-21,18:00:00,81.46,206.5,5.14,57.57,52.44,78.27,1.08,16.31,130.75,1.38,3.74,0.0,152.37,2016-05-21 18:00:00,76.6
4171,3402,Delhi,2016-05-21,19:00:00,76.07,187.05,5.79,65.9,62.36,60.61,1.25,15.12,125.75,1.31,4.35,0.0,154.58,2016-05-21 19:00:00,73.5
4172,3403,Delhi,2016-05-21,20:00:00,79.64,181.83,5.77,66.78,63.5,58.86,1.33,17.87,128.0,1.42,5.02,0.0,148.89,2016-05-21 20:00:00,75.5
4173,3404,Delhi,2016-05-21,21:00:00,73.32,155.78,6.31,65.34,60.89,47.09,1.36,13.39,123.08,1.31,4.63,0.0,156.72,2016-05-21 21:00:00,71.7
4174,3405,Delhi,2016-05-21,22:00:00,67.51,124.55,5.93,59.73,54.45,45.81,1.26,14.03,111.56,1.23,4.02,0.0,149.95,2016-05-21 22:00:00,71.7
4175,3406,Delhi,2016-05-21,23:00:00,64.93,135.0,4.76,50.88,43.82,42.49,1.07,10.54,99.58,1.01,3.09,0.0,120.41,2016-05-21 23:00:00,73.7
4176,3407,Delhi,2016-05-22,0:00:00,51.4,104.11,4.07,51.16,45.23,37.08,0.97,11.32,82.36,0.87,2.53,0.0,115.23,2016-05-22 0:00:00,71.7
4177,3408,Delhi,2016-05-22,1:00:00,52.57,88.72,4.02,49.07,43.26,56.74,0.76,15.6,68.66,0.84,2.05,0.0,94.44,2016-05-22 1:00:00,69.9
4178,3409,Delhi,2016-05-22,2:00:00,55.42,78.39,4.28,45.95,41.38,72.74,0.94,23.2,70.11,0.83,2.03,0.0,87.38,2016-05-22 2:00:00,73.1
4179,3410,Delhi,2016-05-22,3:00:00,39.45,88.06,3.1,34.99,31.74,52.96,0.63,26.66,60.79,0.77,1.99,0.0,91.62,2016-05-22 3:00:00,71.7
4180,3411,Delhi,2016-05-22,4:00:00,35.5,66.28,6.07,51.9,27.6,47.14,0.57,25.68,58.8,0.61,1.83,0.0,92.15,2016-05-22 4:00:00,71.7
4181,3412,Delhi,2016-05-22,5:00:00,28.8,51.61,3.0,28.35,25.78,40.22,0.64,13.53,50.22,0.53,1.2,0.0,122.22,2016-05-22 5:00:00,73.2
4182,3413,Delhi,2016-05-22,6:00:00,34.07,33.0,3.17,24.12,22.28,36.89,0.73,8.8,48.0,0.47,0.74,0.0,115.88,2016-05-22 6:00:00,71.7
4183,3414,Delhi,2016-05-22,7:00:00,17.44,52.67,4.97,29.51,29.38,35.05,0.72,11.36,49.55,0.56,0.73,0.0,78.7,2016-05-22 7:00:00,73.2
4184,3415,Delhi,2016-05-22,8:00:00,33.17,68.67,3.95,30.93,30.55,31.5,0.78,11.69,45.28,0.67,0.93,0.0,96.2,2016-05-22 8:00:00,73.2
4185,3416,Delhi,2016-05-22,9:00:00,35.06,73.06,8.4,34.73,37.79,41.14,0.75,14.8,53.09,0.8,1.12,0.0,113.09,2016-05-22 9:00:00,74.8
4186,3417,Delhi,2016-05-22,10:00:00,42.28,77.78,4.89,31.47,31.37,53.61,0.78,19.13,69.97,0.8,1.27,0.0,135.62,2016-05-22 10:00:00,74.5
4187,3418,Delhi,2016-05-22,11:00:00,52.72,119.33,4.54,45.2,43.27,52.15,0.94,20.45,69.84,0.87,1.53,0.0,131.38,2016-05-22 11:00:00,74.2
4188,3419,Delhi,2016-05-22,12:00:00,58.61,140.0,6.19,40.93,41.6,43.9,0.97,23.02,86.94,1.02,2.14,0.0,127.08,2016-05-22 12:00:00,74.2
4189,3420,Delhi,2016-05-22,13:00:00,70.67,177.11,4.71,42.93,40.94,36.09,1.04,13.33,108.81,1.1,2.48,0.0,119.07,2016-05-22 13:00:00,69.9
4190,3421,Delhi,2016-05-22,14:00:00,75.5,187.28,6.07,37.8,37.09,34.1,0.94,11.08,133.69,1.05,2.26,0.0,94.86,2016-05-22 14:00:00,74.6
4191,3422,Delhi,2016-05-22,15:00:00,86.51,232.62,2.48,55.87,36.35,32.37,1.01,6.14,159.03,1.24,2.71,0.0,88.28,2016-05-22 15:00:00,73.2
4192,3423,Delhi,2016-05-22,16:00:00,102.56,258.22,2.03,44.23,41.88,41.41,1.05,6.69,169.98,1.32,3.19,0.0,105.4,2016-05-22 16:00:00,73.7
4193,3424,Delhi,2016-05-22,17:00:00,109.72,259.78,1.86,49.6,46.42,51.04,1.0,10.47,171.66,1.55,4.33,0.0,88.05,2016-05-22 17:00:00,74.2
4194,3425,Delhi,2016-05-22,18:00:00,106.89,252.56,5.2,60.25,60.4,74.9,1.08,14.51,152.37,1.7,4.95,0.0,82.97,2016-05-22 18:00:00,76.0
4195,3426,Delhi,2016-05-22,19:00:00,108.75,247.89,12.98,157.55,157.79,60.13,1.34,17.88,154.58,2.44,5.81,0.0,69.96,2016-05-22 19:00:00,71.7
4196,3427,Delhi,2016-05-22,20:00:00,114.67,254.39,5.97,98.6,95.79,49.47,1.57,21.21,148.89,2.47,7.08,0.0,58.72,2016-05-22 20:00:00,77.0
4197,3428,Delhi,2016-05-22,21:00:00,113.11,258.43,5.54,81.43,79.82,45.33,1.59,17.8,156.72,2.31,6.42,0.0,50.04,2016-05-22 21:00:00,68.1
4198,3429,Delhi,2016-05-22,22:00:00,92.83,213.61,6.34,83.04,82.35,40.66,1.52,12.1,149.95,1.74,4.86,0.0,44.38,2016-05-22 22:00:00,73.5
4199,3430,Delhi,2016-05-22,23:00:00,73.44,199.83,5.83,72.57,72.34,39.63,1.34,10.8,120.41,1.35,3.59,0.0,40.83,2016-05-22 23:00:00,75.2
4200,3431,Delhi,2016-05-23,0:00:00,77.5,185.0,1.99,53.08,49.67,34.87,0.99,10.67,115.23,1.24,2.69,0.0,51.73,2016-05-23 0:00:00,71.7
4201,3432,Delhi,2016-05-23,1:00:00,62.33,150.94,2.17,56.68,52.94,39.26,1.01,14.65,94.44,1.23,2.54,0.0,58.85,2016-05-23 1:00:00,66.3
4202,3433,Delhi,2016-05-23,2:00:00,65.5,129.28,2.5,53.88,50.96,74.62,0.94,16.53,87.38,1.24,2.56,0.0,97.79,2016-05-23 2:00:00,73.6
4203,3434,Delhi,2016-05-23,3:00:00,64.0,159.67,3.32,56.08,54.08,61.57,0.86,19.19,91.62,1.1,2.56,0.0,50.96,2016-05-23 3:00:00,69.9
4204,3435,Delhi,2016-05-23,4:00:00,73.7,156.0,3.67,24.98,24.95,35.25,0.85,17.22,92.15,1.14,2.62,0.0,66.73,2016-05-23 4:00:00,68.1
4205,3436,Delhi,2016-05-23,5:00:00,87.06,240.72,2.68,18.11,18.66,29.76,0.7,13.16,122.22,1.0,1.62,0.0,59.07,2016-05-23 5:00:00,67.6
4206,3437,Delhi,2016-05-23,6:00:00,67.54,202.17,3.69,32.51,32.05,31.36,0.69,9.07,115.88,0.57,1.45,0.0,53.14,2016-05-23 6:00:00,59.1
4207,3438,Delhi,2016-05-23,7:00:00,54.01,147.2,16.25,97.8,105.85,30.59,0.67,11.22,78.7,0.57,1.71,0.0,51.54,2016-05-23 7:00:00,70.4
4208,3439,Delhi,2016-05-23,8:00:00,63.88,173.5,6.06,47.32,48.13,27.72,0.85,12.77,96.2,0.62,1.28,0.0,57.38,2016-05-23 8:00:00,71.1
4209,3440,Delhi,2016-05-23,9:00:00,70.14,173.04,6.46,48.5,49.84,30.46,0.87,18.42,113.09,0.78,1.5,0.0,74.4,2016-05-23 9:00:00,66.3
4210,3441,Delhi,2016-05-23,10:00:00,85.01,182.36,7.66,57.74,60.94,36.56,1.07,43.14,135.62,0.87,2.22,0.0,77.34,2016-05-23 10:00:00,70.9
4211,3442,Delhi,2016-05-23,11:00:00,134.24,273.89,5.77,50.57,51.2,42.53,0.89,40.48,131.38,1.07,3.1,0.0,64.12,2016-05-23 11:00:00,67.6
4212,3443,Delhi,2016-05-23,12:00:00,90.23,209.81,3.28,30.37,30.31,31.34,0.72,31.45,127.08,0.76,2.16,0.0,64.58,2016-05-23 12:00:00,65.8
4213,3444,Delhi,2016-05-23,13:00:00,86.9,190.22,3.42,29.72,30.41,27.52,0.66,18.27,119.07,0.6,1.68,0.0,59.66,2016-05-23 13:00:00,67.3
4214,3445,Delhi,2016-05-23,14:00:00,56.64,148.87,2.81,32.1,32.14,39.23,0.68,14.71,94.86,0.57,1.46,0.0,51.47,2016-05-23 14:00:00,67.3
4215,3446,Delhi,2016-05-23,15:00:00,38.72,138.36,2.25,38.67,37.22,39.22,0.66,11.69,88.28,0.55,1.56,0.0,58.95,2016-05-23 15:00:00,62.7
4216,3447,Delhi,2016-05-23,16:00:00,103.81,198.44,2.0,43.72,61.65,86.31,0.74,9.07,105.4,0.64,1.9,0.0,81.22,2016-05-23 16:00:00,69.4
4217,3448,Delhi,2016-05-23,17:00:00,379.75,326.33,6.96,61.86,64.31,38.83,0.71,12.78,88.05,0.89,3.87,0.0,69.68,2016-05-23 17:00:00,70.9
4218,3449,Delhi,2016-05-23,18:00:00,164.78,218.39,5.6,52.16,53.8,48.61,0.69,14.61,82.97,1.23,4.86,0.0,70.41,2016-05-23 18:00:00,71.4
4219,3450,Delhi,2016-05-23,19:00:00,74.42,104.36,9.31,42.41,49.65,34.53,0.79,11.76,69.96,0.93,3.58,0.0,103.45,2016-05-23 19:00:00,69.9
4220,3451,Delhi,2016-05-23,20:00:00,67.89,81.58,11.26,47.56,55.78,33.69,0.87,13.38,58.72,1.12,4.21,0.0,100.48,2016-05-23 20:00:00,71.9
4221,3452,Delhi,2016-05-23,21:00:00,47.03,58.86,6.52,49.96,51.99,39.01,0.86,13.55,50.04,0.96,4.35,0.0,104.88,2016-05-23 21:00:00,69.9
4222,3453,Delhi,2016-05-23,22:00:00,43.51,45.33,6.84,40.75,41.78,37.42,0.66,12.47,44.38,0.5,2.36,0.0,116.78,2016-05-23 22:00:00,68.1
4223,3454,Delhi,2016-05-23,23:00:00,36.94,39.2,3.43,34.16,32.94,34.96,0.6,10.39,40.83,0.6,2.11,0.0,164.55,2016-05-23 23:00:00,58.6
4224,3455,Delhi,2016-05-24,0:00:00,47.77,66.81,2.58,29.66,28.18,29.7,0.5,10.14,51.73,0.73,2.26,0.0,141.41,2016-05-24 0:00:00,66.3
4225,3456,Delhi,2016-05-24,1:00:00,52.29,66.39,2.19,31.58,28.88,41.13,0.35,12.4,58.85,0.77,1.61,0.0,130.83,2016-05-24 1:00:00,64.5
4226,3457,Delhi,2016-05-24,2:00:00,52.79,86.22,2.16,26.23,24.17,40.47,0.57,15.99,97.79,0.21,0.82,0.0,108.43,2016-05-24 2:00:00,61.4
4227,3458,Delhi,2016-05-24,3:00:00,49.49,58.45,4.16,38.48,38.6,38.72,0.58,16.81,50.96,0.59,2.32,0.0,97.79,2016-05-24 3:00:00,64.5
4228,3459,Delhi,2016-05-24,4:00:00,46.23,70.52,2.64,31.34,30.49,38.02,0.65,19.57,66.73,0.77,2.71,0.0,101.01,2016-05-24 4:00:00,66.3
4229,3460,Delhi,2016-05-24,5:00:00,44.3,56.89,2.61,29.92,28.98,34.91,0.78,13.69,59.07,0.82,2.08,0.0,120.46,2016-05-24 5:00:00,68.7
4230,3461,Delhi,2016-05-24,6:00:00,43.07,40.67,4.03,38.87,37.15,42.66,0.79,13.75,53.14,0.83,2.42,0.0,126.4,2016-05-24 6:00:00,64.5
4231,3462,Delhi,2016-05-24,7:00:00,47.29,54.44,8.3,39.65,44.84,37.69,0.83,10.57,51.54,0.73,2.01,0.0,88.55,2016-05-24 7:00:00,72.2
4232,3463,Delhi,2016-05-24,8:00:00,43.72,62.33,24.17,47.99,72.13,36.37,1.01,8.24,57.38,0.91,2.11,0.0,80.93,2016-05-24 8:00:00,69.6
4233,3464,Delhi,2016-05-24,9:00:00,54.87,93.78,14.94,39.9,54.25,33.21,0.92,14.2,74.4,1.4,4.15,0.0,116.91,2016-05-24 9:00:00,69.6
4234,3465,Delhi,2016-05-24,10:00:00,68.09,109.5,12.37,37.9,46.08,46.08,0.91,18.44,77.34,1.23,2.98,0.0,151.09,2016-05-24 10:00:00,71.2
4235,3466,Delhi,2016-05-24,11:00:00,61.66,108.72,10.42,42.07,48.91,41.23,0.84,17.9,64.12,1.1,3.26,0.0,109.4,2016-05-24 11:00:00,70.9
4236,3467,Delhi,2016-05-24,12:00:00,57.45,98.22,12.03,46.8,54.26,38.97,0.76,19.4,64.58,0.99,3.41,0.0,126.37,2016-05-24 12:00:00,69.4
4237,3468,Delhi,2016-05-24,13:00:00,55.04,88.39,6.68,39.98,41.74,34.96,0.75,13.06,59.66,0.76,2.74,0.0,140.97,2016-05-24 13:00:00,67.3
4238,3469,Delhi,2016-05-24,14:00:00,63.16,95.72,4.56,26.85,31.64,34.44,0.54,10.36,51.47,0.54,1.89,0.0,125.52,2016-05-24 14:00:00,67.8
4239,3470,Delhi,2016-05-24,15:00:00,41.72,79.56,3.27,20.65,22.87,30.18,0.7,8.25,58.95,0.42,1.34,0.0,150.71,2016-05-24 15:00:00,67.8
4240,3471,Delhi,2016-05-24,16:00:00,53.48,113.61,10.6,17.38,28.72,42.76,0.45,7.83,81.22,0.39,0.92,0.0,171.85,2016-05-24 16:00:00,69.6
4241,3472,Delhi,2016-05-24,17:00:00,62.91,126.49,2.58,20.11,19.2,31.98,0.34,13.45,69.68,0.44,1.14,0.0,168.44,2016-05-24 17:00:00,69.6
4242,3473,Delhi,2016-05-24,18:00:00,74.49,158.72,3.12,26.7,25.48,37.81,0.51,14.79,70.41,0.46,1.63,0.0,162.73,2016-05-24 18:00:00,71.4
4243,3474,Delhi,2016-05-24,19:00:00,60.37,158.72,3.23,52.35,49.1,35.07,0.71,14.0,103.45,0.66,2.51,0.0,107.64,2016-05-24 19:00:00,71.7
4244,3475,Delhi,2016-05-24,20:00:00,61.64,149.28,7.25,87.58,85.27,33.95,1.19,14.24,100.48,1.0,3.68,0.0,96.84,2016-05-24 20:00:00,71.8
4245,3476,Delhi,2016-05-24,21:00:00,65.22,150.06,31.25,96.39,125.28,32.75,1.81,11.71,104.88,1.97,6.28,0.0,130.47,2016-05-24 21:00:00,71.7
4246,3477,Delhi,2016-05-24,22:00:00,75.56,159.95,62.73,91.08,162.86,33.8,2.57,10.96,116.78,2.64,9.48,0.0,140.07,2016-05-24 22:00:00,73.5
4247,3478,Delhi,2016-05-24,23:00:00,93.74,224.89,64.42,86.15,161.31,33.76,2.3,13.19,164.55,3.35,12.54,0.0,142.29,2016-05-24 23:00:00,75.2
4248,3479,Delhi,2016-05-25,0:00:00,112.98,232.67,35.94,69.83,109.21,33.3,1.85,12.96,141.41,3.03,10.91,0.0,141.0,2016-05-25 0:00:00,73.5
4249,3480,Delhi,2016-05-25,1:00:00,138.16,265.4,37.71,56.91,101.98,30.47,1.63,15.51,130.83,3.65,10.18,0.0,100.57,2016-05-25 1:00:00,73.5
4250,3481,Delhi,2016-05-25,2:00:00,120.29,251.33,30.98,62.54,98.2,36.66,1.43,21.78,108.43,3.63,9.8,0.0,95.91,2016-05-25 2:00:00,75.0
4251,3482,Delhi,2016-05-25,3:00:00,114.24,229.78,20.24,76.69,96.2,62.77,1.14,22.63,97.79,4.11,8.41,0.0,84.97,2016-05-25 3:00:00,73.5
4252,3483,Delhi,2016-05-25,4:00:00,122.96,214.5,25.92,50.08,80.8,55.56,1.14,24.52,101.01,3.79,7.03,0.0,82.55,2016-05-25 4:00:00,71.7
4253,3484,Delhi,2016-05-25,5:00:00,130.46,217.72,30.96,49.09,88.08,49.87,1.19,18.04,120.46,3.52,7.05,0.0,82.53,2016-05-25 5:00:00,72.3
4254,3485,Delhi,2016-05-25,6:00:00,124.46,204.23,22.21,45.66,72.43,40.83,0.89,13.83,126.4,2.08,8.2,0.0,86.77,2016-05-25 6:00:00,71.7
4255,3486,Delhi,2016-05-25,7:00:00,76.17,184.39,19.37,45.19,66.92,33.46,0.77,12.58,88.55,1.39,7.54,0.0,94.99,2016-05-25 7:00:00,71.7
4256,3487,Delhi,2016-05-25,8:00:00,75.27,270.11,19.8,52.73,73.92,30.68,1.04,11.93,80.93,1.24,7.19,0.0,166.75,2016-05-25 8:00:00,72.2
4257,3488,Delhi,2016-05-25,9:00:00,79.35,181.0,26.97,77.33,105.44,31.05,1.17,16.56,116.91,1.68,6.92,0.0,216.25,2016-05-25 9:00:00,75.0
4258,3489,Delhi,2016-05-25,10:00:00,87.04,191.84,15.93,84.12,83.33,62.72,1.15,21.13,151.09,1.66,6.58,0.0,237.46,2016-05-25 10:00:00,69.4
4259,3490,Delhi,2016-05-25,11:00:00,92.39,235.95,4.58,42.57,37.77,47.48,0.99,25.81,109.4,1.2,4.71,0.0,146.24,2016-05-25 11:00:00,69.4
4260,3491,Delhi,2016-05-25,12:00:00,80.39,229.11,3.27,36.21,31.58,41.74,0.53,19.48,126.37,0.84,3.09,0.0,138.21,2016-05-25 12:00:00,67.8
4261,3492,Delhi,2016-05-25,13:00:00,65.13,239.72,5.98,26.88,28.27,44.76,10.67,9.39,140.97,0.45,2.16,0.0,144.99,2016-05-25 13:00:00,68.4
4262,3493,Delhi,2016-05-25,14:00:00,130.8,258.94,3.55,26.04,22.92,36.28,0.67,6.03,125.52,0.43,1.46,0.0,226.51,2016-05-25 14:00:00,70.5
4263,3494,Delhi,2016-05-25,15:00:00,139.78,325.67,2.94,33.11,27.24,88.69,0.8,5.25,150.71,0.49,1.27,0.0,269.31,2016-05-25 15:00:00,72.7
4264,3495,Delhi,2016-05-25,16:00:00,153.09,390.3,2.28,18.79,16.32,66.65,0.53,4.7,171.85,0.44,1.35,0.0,200.54,2016-05-25 16:00:00,69.6
4265,3496,Delhi,2016-05-25,17:00:00,132.06,368.5,2.26,27.98,24.34,58.84,0.55,7.84,168.44,0.46,1.66,0.0,212.34,2016-05-25 17:00:00,65.8
4266,3497,Delhi,2016-05-25,18:00:00,115.82,321.11,3.42,28.38,25.58,62.66,0.51,10.92,162.73,0.63,2.78,0.0,209.17,2016-05-25 18:00:00,65.8
4267,3498,Delhi,2016-05-25,19:00:00,55.25,184.67,6.59,48.06,43.88,48.89,0.92,12.46,107.64,0.56,2.89,0.0,198.69,2016-05-25 19:00:00,62.7
4268,3499,Delhi,2016-05-25,20:00:00,57.17,135.39,5.9,67.18,58.56,49.48,1.29,12.88,96.84,1.95,7.37,0.0,177.3,2016-05-25 20:00:00,68.8
4269,3500,Delhi,2016-05-25,21:00:00,86.98,194.28,6.26,73.21,62.5,55.6,1.46,10.34,130.47,2.72,9.06,0.0,168.35,2016-05-25 21:00:00,64.5
4270,3501,Delhi,2016-05-25,22:00:00,113.21,224.72,9.32,71.26,65.53,51.41,1.68,9.27,140.07,2.53,6.93,0.0,172.14,2016-05-25 22:00:00,64.5
4271,3502,Delhi,2016-05-25,23:00:00,117.11,221.08,9.08,48.71,46.14,44.9,1.6,9.68,142.29,2.22,6.4,0.0,187.9,2016-05-25 23:00:00,67.5
4272,3503,Delhi,2016-05-26,0:00:00,111.82,208.92,3.76,35.51,30.48,29.07,0.76,8.35,141.0,0.67,2.2,0.0,260.6,2016-05-26 0:00:00,64.5
4273,3504,Delhi,2016-05-26,1:00:00,71.56,133.25,5.94,51.21,42.82,46.14,0.76,12.52,100.57,0.85,3.17,0.0,242.61,2016-05-26 1:00:00,64.5
4274,3505,Delhi,2016-05-26,2:00:00,75.58,154.17,5.29,48.05,40.41,52.71,0.67,16.67,95.91,0.72,4.35,0.0,216.15,2016-05-26 2:00:00,66.5
4275,3506,Delhi,2016-05-26,3:00:00,67.02,165.05,6.8,49.78,44.25,47.24,0.64,16.48,84.97,0.62,4.47,0.0,236.51,2016-05-26 3:00:00,66.3
4276,3507,Delhi,2016-05-26,4:00:00,62.44,145.05,12.72,48.51,49.34,44.17,0.67,15.94,82.55,0.91,4.25,0.0,249.28,2016-05-26 4:00:00,66.3
4277,3508,Delhi,2016-05-26,5:00:00,59.3,123.34,24.81,49.68,64.89,39.03,0.71,12.44,82.53,1.14,4.82,0.0,256.34,2016-05-26 5:00:00,70.1
4278,3509,Delhi,2016-05-26,6:00:00,55.02,109.95,37.08,51.43,78.67,40.63,0.83,11.75,86.77,1.03,4.36,0.0,332.87,2016-05-26 6:00:00,68.1
4279,3510,Delhi,2016-05-26,7:00:00,59.84,140.0,50.44,55.11,96.41,41.11,0.94,8.24,94.99,1.04,4.09,0.0,26.72,2016-05-26 7:00:00,71.2
4280,3511,Delhi,2016-05-26,8:00:00,87.17,167.67,42.15,61.75,88.71,29.95,1.12,6.95,166.75,1.26,4.87,0.0,26.28,2016-05-26 8:00:00,71.2
4281,3512,Delhi,2016-05-26,9:00:00,105.0,197.67,17.44,61.53,64.76,37.14,1.02,12.74,216.25,1.52,5.03,0.0,28.1,2016-05-26 9:00:00,70.9
4282,3513,Delhi,2016-05-26,10:00:00,116.52,203.58,12.87,71.05,67.79,78.36,1.18,20.92,237.46,1.5,4.79,0.0,170.22,2016-05-26 10:00:00,70.9
4283,3514,Delhi,2016-05-26,11:00:00,112.78,220.0,5.31,47.03,40.58,55.2,1.33,15.68,146.24,1.36,4.31,0.0,161.73,2016-05-26 11:00:00,70.6
4284,3515,Delhi,2016-05-26,12:00:00,90.47,180.0,4.88,35.36,28.92,48.19,0.86,15.57,138.21,1.01,3.22,0.0,111.06,2016-05-26 12:00:00,70.6
4285,3516,Delhi,2016-05-26,13:00:00,92.27,251.39,4.19,25.1,23.2,44.88,0.59,9.46,144.99,1.42,2.1,0.0,85.18,2016-05-26 13:00:00,67.6
4286,3517,Delhi,2016-05-26,14:00:00,115.81,334.69,3.87,24.19,22.44,43.5,0.61,6.54,226.51,1.39,2.04,0.0,109.3,2016-05-26 14:00:00,72.4
4287,3518,Delhi,2016-05-26,15:00:00,129.27,538.09,3.4,19.56,17.82,38.87,0.66,7.58,269.31,1.23,1.95,0.0,166.2,2016-05-26 15:00:00,70.6
4288,3519,Delhi,2016-05-26,16:00:00,150.74,551.94,3.65,16.7,15.48,29.58,0.57,6.35,200.54,1.11,1.46,0.0,212.43,2016-05-26 16:00:00,68.8
4289,3520,Delhi,2016-05-26,17:00:00,159.71,546.11,3.79,20.05,19.01,41.66,0.52,9.79,212.34,0.63,1.99,0.0,207.17,2016-05-26 17:00:00,67.3
4290,3521,Delhi,2016-05-26,18:00:00,178.83,563.84,4.33,25.89,24.06,47.95,0.52,11.42,209.17,0.81,2.4,0.0,184.42,2016-05-26 18:00:00,67.3
4291,3522,Delhi,2016-05-26,19:00:00,139.89,485.94,6.59,75.12,50.0,40.0,1.33,11.08,198.69,1.72,6.12,0.0,167.01,2016-05-26 19:00:00,62.7
4292,3523,Delhi,2016-05-26,20:00:00,131.81,415.55,13.09,77.96,70.68,39.71,1.41,12.03,177.3,2.48,11.14,0.0,157.29,2016-05-26 20:00:00,71.6
4293,3524,Delhi,2016-05-26,21:00:00,147.38,405.17,50.06,67.93,115.19,37.07,2.26,10.73,168.35,4.38,17.63,0.0,149.39,2016-05-26 21:00:00,68.1
4294,3525,Delhi,2016-05-26,22:00:00,172.9,405.17,104.22,69.26,112.59,31.44,2.4,11.13,172.14,4.95,19.18,0.0,144.58,2016-05-26 22:00:00,68.1
4295,3526,Delhi,2016-05-26,23:00:00,176.25,403.08,119.27,67.04,205.35,31.44,3.12,12.57,187.9,4.0,16.93,0.0,162.93,2016-05-26 23:00:00,73.9
4296,3527,Delhi,2016-05-27,0:00:00,167.64,401.0,131.68,79.21,226.04,32.84,2.62,16.05,260.6,3.78,17.75,0.0,108.48,2016-05-27 0:00:00,69.9
4297,3528,Delhi,2016-05-27,1:00:00,167.53,377.92,112.27,68.91,188.22,59.12,1.52,17.49,242.61,4.6,15.61,0.0,97.62,2016-05-27 1:00:00,69.9
4298,3529,Delhi,2016-05-27,2:00:00,160.59,331.75,115.23,100.17,124.96,72.74,1.62,23.19,216.15,3.85,14.29,0.0,117.31,2016-05-27 2:00:00,74.2
4299,3530,Delhi,2016-05-27,3:00:00,174.7,366.66,79.27,69.22,153.04,73.76,1.55,24.47,236.51,4.29,16.67,0.0,104.96,2016-05-27 3:00:00,69.9
4300,3531,Delhi,2016-05-27,4:00:00,208.34,370.83,50.91,61.84,108.57,71.52,1.22,26.16,249.28,3.8,16.46,0.0,114.62,2016-05-27 4:00:00,68.1
4301,3532,Delhi,2016-05-27,5:00:00,210.95,392.08,6.12,40.4,37.73,54.73,0.82,14.85,256.34,2.48,11.09,0.0,121.36,2016-05-27 5:00:00,70.1
4302,3533,Delhi,2016-05-27,6:00:00,234.48,562.66,6.78,35.82,34.2,43.7,0.58,9.77,332.87,1.51,4.95,0.0,113.7,2016-05-27 6:00:00,68.1
4303,3534,Delhi,2016-05-27,7:00:00,251.58,179.83,9.14,36.3,36.34,44.35,0.88,11.02,26.72,1.76,3.25,0.0,122.06,2016-05-27 7:00:00,68.1
4304,3535,Delhi,2016-05-27,8:00:00,311.89,226.67,8.05,33.49,33.83,39.19,0.87,11.21,26.28,1.92,2.57,0.0,138.63,2016-05-27 8:00:00,66.0
4305,3536,Delhi,2016-05-27,9:00:00,317.45,259.83,6.24,39.94,36.1,53.27,0.76,19.4,28.1,1.56,2.51,0.0,167.42,2016-05-27 9:00:00,60.9
4306,3537,Delhi,2016-05-27,10:00:00,284.55,574.83,4.01,36.3,30.91,55.72,0.79,23.24,170.22,1.54,2.87,0.0,176.88,2016-05-27 10:00:00,60.9
4307,3538,Delhi,2016-05-27,11:00:00,155.77,489.78,2.77,31.27,25.43,43.16,0.7,18.88,161.73,1.49,3.24,0.0,137.36,2016-05-27 11:00:00,57.9
4308,3539,Delhi,2016-05-27,12:00:00,100.05,209.78,2.74,29.14,22.69,39.22,0.69,17.68,111.06,1.27,2.99,0.0,108.26,2016-05-27 12:00:00,55.8
